ts,t_s,batt.capacity_pct,batt.charge_uah,batt.current_ua,batt.power_mw,batt.voltage_uv,power_mw_calc
7412813888667876,15.876808847,27.0,1303000.0,233000.0,0.0,3762.0,876.5459999999999
7412814139140261,16.127281232,27.0,1303000.0,233000.0,0.0,3762.0,876.5459999999999
7412814388294030,16.376435001,27.0,1303000.0,239000.0,0.0,3763.0,899.357
7412814637384876,16.625525847,27.0,1303000.0,239000.0,0.0,3763.0,899.357
7412814888098338,16.876239309,27.0,1303000.0,239000.0,0.0,3763.0,899.357
7412815140928261,17.129069232,27.0,1303000.0,239000.0,0.0,3763.0,899.357
7412815387883646,17.376024617,27.0,1303000.0,249000.0,0.0,3763.0,936.987
7412815637649800,17.625790771,27.0,1303000.0,249000.0,0.0,3763.0,936.987
7412815888287261,17.876428232,27.0,1303000.0,249000.0,0.0,3763.0,936.987
7412816138630338,18.126771309,27.0,1303000.0,249000.0,0.0,3763.0,936.987
7412816387532877,18.375673848,27.0,1303000.0,225000.0,0.0,3763.0,846.6749999999998
7412816638633800,18.626774771,27.0,1303000.0,225000.0,0.0,3763.0,846.6749999999998
7412816888120184,18.876261155,27.0,1303000.0,225000.0,0.0,3763.0,846.6749999999998
7412817137455954,19.125596925,27.0,1303000.0,225000.0,0.0,3763.0,846.6749999999998
7412817387997492,19.376138463,27.0,1303000.0,265000.0,0.0,3759.0,996.135
7412817637346338,19.625487309,27.0,1303000.0,265000.0,0.0,3759.0,996.135
7412817887628569,19.87576954,27.0,1303000.0,265000.0,0.0,3759.0,996.135
7412818138262031,20.126403002,27.0,1303000.0,265000.0,0.0,3759.0,996.135
7412818388326031,20.376467002,27.0,1303000.0,221000.0,0.0,3763.0,831.623
7412818638149800,20.626290771,27.0,1303000.0,221000.0,0.0,3763.0,831.623
7412818888750954,20.876891925,27.0,1303000.0,221000.0,0.0,3763.0,831.623
7412819137826723,21.125967694,27.0,1303000.0,221000.0,0.0,3763.0,831.623
7412819388599646,21.376740617,27.0,1303000.0,242000.0,0.0,3762.0,910.404
7412819637959877,21.626100848,27.0,1303000.0,242000.0,0.0,3762.0,910.404
7412819887835646,21.875976617,27.0,1303000.0,242000.0,0.0,3762.0,910.404
7412820138404569,22.12654554,27.0,1303000.0,242000.0,0.0,3762.0,910.404
7412820388066723,22.376207694,27.0,1303000.0,223000.0,0.0,3763.0,839.149
7412820637616877,22.625757848,27.0,1303000.0,223000.0,0.0,3763.0,839.149
7412820887640800,22.875781771,27.0,1303000.0,223000.0,0.0,3763.0,839.149
7412821139369415,23.127510386,27.0,1303000.0,223000.0,0.0,3763.0,839.149
7412821387335569,23.37547654,27.0,1303000.0,365000.0,1.0,3758.0,1371.6699999999998
7412821638099877,23.626240848,27.0,1303000.0,365000.0,1.0,3758.0,1371.6699999999998
7412821888224262,23.876365233,27.0,1303000.0,365000.0,1.0,3758.0,1371.6699999999998
7412822137576800,24.125717771,27.0,1303000.0,365000.0,1.0,3758.0,1371.6699999999998
7412822388144492,24.376285463,27.0,1303000.0,251000.0,0.0,3761.0,944.0110000000001
7412822638030954,24.626171925,27.0,1303000.0,251000.0,0.0,3761.0,944.0110000000001
7412822887866031,24.876007002,27.0,1303000.0,251000.0,0.0,3761.0,944.0110000000001
7412823138382339,25.12652331,27.0,1303000.0,251000.0,0.0,3761.0,944.0110000000001
7412823387837108,25.375978079,27.0,1303000.0,258000.0,0.0,3761.0,970.3380000000001
7412823637995877,25.626136848,27.0,1303000.0,258000.0,0.0,3761.0,970.3380000000001
7412823887743569,25.87588454,27.0,1303000.0,258000.0,0.0,3761.0,970.3380000000001
7412824139292877,26.127433848,27.0,1303000.0,258000.0,0.0,3761.0,970.3380000000001
7412824387985800,26.376126771,27.0,1303000.0,252000.0,0.0,3761.0,947.772
7412824637637723,26.625778694,27.0,1303000.0,252000.0,0.0,3761.0,947.772
7412824889244492,26.877385463,27.0,1303000.0,252000.0,0.0,3761.0,947.772
7412825137816493,27.125957464,27.0,1303000.0,252000.0,0.0,3761.0,947.772
7412825388600800,27.376741771,27.0,1303000.0,269000.0,1.0,3761.0,1011.709
7412825638183339,27.62632431,27.0,1303000.0,269000.0,1.0,3761.0,1011.709
7412825887981416,27.876122387,27.0,1303000.0,269000.0,1.0,3761.0,1011.709
7412826137854954,28.125995925,27.0,1303000.0,269000.0,1.0,3761.0,1011.709
7412826388051262,28.376192233,27.0,1303000.0,262000.0,0.0,3760.0,985.1200000000001
7412826637958416,28.626099387,27.0,1303000.0,262000.0,0.0,3760.0,985.1200000000001
7412826887866723,28.876007694,27.0,1303000.0,262000.0,0.0,3760.0,985.1200000000001
7412827137638723,29.125779694,27.0,1303000.0,262000.0,0.0,3760.0,985.1200000000001
7412827388165800,29.376306771,27.0,1303000.0,289000.0,1.0,3761.0,1086.929
7412827637534416,29.625675387,27.0,1303000.0,289000.0,1.0,3761.0,1086.929
7412827888066031,29.876207002,27.0,1303000.0,289000.0,1.0,3761.0,1086.929
7412828139820262,30.127961233,27.0,1303000.0,289000.0,1.0,3761.0,1086.929
7412828388281416,30.376422387,27.0,1303000.0,256000.0,0.0,3761.0,962.816
7412828637644185,30.625785156,27.0,1303000.0,256000.0,0.0,3761.0,962.816
7412828888572570,30.876713541,27.0,1303000.0,256000.0,0.0,3761.0,962.816
