run_id,seq,ts_pc,scenario,note,battery_level,battery_scale,battery_voltage_mv,battery_temp_deciC,charge_counter_uAh,brightness,battery_updates_stopped,adb_error,display_state,thermal_status,thermal_battery_C,thermal_cpu_C,thermal_gpu_C,thermal_npu_C,thermal_power_amplifier_C,thermal_skin_C,thermal_soc_C,thermal_tpu_C,cpu_p0_freq1000000_dt,cpu_p0_freq1100000_dt,cpu_p0_freq1200000_dt,cpu_p0_freq1300000_dt,cpu_p0_freq1400000_dt,cpu_p0_freq1500000_dt,cpu_p0_freq1600000_dt,cpu_p0_freq1700000_dt,cpu_p0_freq1800000_dt,cpu_p0_freq1900000_dt,cpu_p0_freq2000000_dt,cpu_p0_freq2100000_dt,cpu_p0_freq2200000_dt,cpu_p0_freq480000_dt,cpu_p0_freq600000_dt,cpu_p0_freq700000_dt,cpu_p0_freq800000_dt,cpu_p0_freq900000_dt,cpu_p4_freq1000000_dt,cpu_p4_freq1100000_dt,cpu_p4_freq1200000_dt,cpu_p4_freq1300000_dt,cpu_p4_freq1400000_dt,cpu_p4_freq1500000_dt,cpu_p4_freq1600000_dt,cpu_p4_freq1700000_dt,cpu_p4_freq1800000_dt,cpu_p4_freq1900000_dt,cpu_p4_freq2000000_dt,cpu_p4_freq2100000_dt,cpu_p4_freq2200000_dt,cpu_p4_freq2300000_dt,cpu_p4_freq2400000_dt,cpu_p4_freq2500000_dt,cpu_p4_freq2600000_dt,cpu_p4_freq2660000_dt,cpu_p4_freq2800000_dt,cpu_p4_freq2850000_dt,cpu_p4_freq2900000_dt,cpu_p4_freq3000000_dt,cpu_p4_freq3100000_dt,cpu_p4_freq3200000_dt,cpu_p4_freq400000_dt,cpu_p4_freq500000_dt,cpu_p4_freq600000_dt,cpu_p4_freq700000_dt,cpu_p4_freq800000_dt,cpu_p4_freq900000_dt,cpu_p7_freq1000000_dt,cpu_p7_freq1100000_dt,cpu_p7_freq1200000_dt,cpu_p7_freq1300000_dt,cpu_p7_freq1400000_dt,cpu_p7_freq1500000_dt,cpu_p7_freq1600000_dt,cpu_p7_freq1700000_dt,cpu_p7_freq1800000_dt,cpu_p7_freq1900000_dt,cpu_p7_freq2000000_dt,cpu_p7_freq2100000_dt,cpu_p7_freq2200000_dt,cpu_p7_freq2300000_dt,cpu_p7_freq2400000_dt,cpu_p7_freq2500000_dt,cpu_p7_freq2600000_dt,cpu_p7_freq2700000_dt,cpu_p7_freq2800000_dt,cpu_p7_freq2900000_dt,cpu_p7_freq3000000_dt,cpu_p7_freq3050000_dt,cpu_p7_freq3100000_dt,cpu_p7_freq3200000_dt,cpu_p7_freq3350000_dt,cpu_p7_freq400000_dt,cpu_p7_freq500000_dt,cpu_p7_freq600000_dt,cpu_p7_freq700000_dt,cpu_p7_freq800000_dt,cpu_p7_freq900000_dt,cpu_policy0_energy_mJ,cpu_policy0_energy_mJ_matched,cpu_policy0_energy_mJ_unmatched,cpu_policy0_avg_power_mW,cpu_policy0_unmatched_dt_ms,cpu_policy4_energy_mJ,cpu_policy4_energy_mJ_matched,cpu_policy4_energy_mJ_unmatched,cpu_policy4_avg_power_mW,cpu_policy4_unmatched_dt_ms,cpu_policy7_energy_mJ,cpu_policy7_energy_mJ_matched,cpu_policy7_energy_mJ_unmatched,cpu_policy7_avg_power_mW,cpu_policy7_unmatched_dt_ms,cpu_energy_mJ_total,battery_discharge_energy_mJ,dt_s
20260131_154945,34,2026-01-31T15:51:45+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,39.041,39.041,39.041,34.165,34.516,39.041,39.041,8,17,10,10,5,5,3,4,3,4,45,0,0,108,47,25,34,19,8,8,4,5,7,4,5,5,4,4,5,2,1,2,2,2,1,1,6,0,0,0,0,0,218,18,14,6,7,8,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,69.515,69.515,0.000,200.332,0,98.763,98.763,0.000,284.619,0,251.112,251.112,0.000,721.587,0,419.390,-0.000,3.000
20260131_154945,35,2026-01-31T15:51:49+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,48.193,48.193,48.193,34.18,34.596,48.193,48.193,5,8,3,9,2,2,3,2,6,5,194,0,0,55,23,14,10,9,4,4,8,3,5,5,4,3,3,2,2,4,3,2,4,0,0,1,14,0,0,0,0,0,236,17,7,3,6,8,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.896,100.896,0.000,288.273,0,104.331,104.331,0.000,299.801,0,246.392,246.392,0.000,703.978,0,451.619,-0.000,4.000
20260131_154945,36,2026-01-31T15:51:52+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,38.673,38.673,38.673,34.231,34.655,38.673,38.673,11,15,12,11,4,13,11,5,9,2,37,0,0,119,43,24,23,20,3,5,4,2,3,4,3,3,2,1,0,4,2,1,1,0,3,0,9,0,0,0,0,0,243,30,13,9,9,4,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,72.262,72.262,0.000,201.287,0,94.260,94.260,0.000,263.295,0,269.704,269.704,0.000,755.472,0,436.225,-0.000,3.000
20260131_154945,37,2026-01-31T15:51:56+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,40.459,40.459,40.459,34.24,34.599,40.459,40.459,8,16,12,13,6,5,5,2,5,5,58,0,0,112,45,26,18,20,6,4,5,4,4,5,2,1,3,3,3,2,3,5,3,3,3,0,14,0,0,0,0,0,225,28,11,7,9,6,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,74.432,74.432,0.000,209.078,0,110.924,110.924,0.000,308.980,0,258.856,258.856,0.000,721.047,0,444.212,-0.000,4.000
20260131_154945,38,2026-01-31T15:51:59+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,39.471,39.471,39.471,34.24,34.59,39.471,39.471,10,20,22,16,6,12,6,4,9,5,51,0,0,89,32,25,26,23,11,4,8,4,6,8,6,8,5,4,6,4,2,1,2,2,2,1,3,0,0,0,0,0,214,22,12,6,10,6,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.335,76.335,0.000,214.423,0,103.086,103.086,0.000,288.757,0,252.024,252.024,0.000,703.978,0,431.445,-0.000,3.000
20260131_154945,39,2026-01-31T15:52:03+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,40.534,40.04,38.863,34.237,34.617,38.863,38.863,13,17,13,12,3,12,18,8,2,3,58,0,0,97,40,22,26,15,4,5,5,4,5,4,2,4,4,2,2,6,4,2,1,2,1,1,14,0,0,0,0,0,233,18,12,6,8,8,0,0,0,0,0,0,0,0,351,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,77.372,77.372,0.000,215.522,0,108.290,108.290,0.000,303.332,0,251.489,251.489,0.000,710.421,0,437.151,-0.000,4.000
20260131_154945,40,2026-01-31T15:52:07+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,39.226,39.942,39.942,34.24,34.587,39.942,39.942,8,15,16,12,6,10,10,8,6,3,65,0,0,99,33,26,18,22,5,8,4,4,4,3,5,3,5,4,3,3,4,2,2,1,1,3,14,0,0,0,0,0,228,19,12,6,7,4,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,78.290,78.290,0.000,219.299,0,110.056,110.056,0.000,310.892,0,255.019,255.019,0.000,718.363,0,443.364,-0.000,4.000
20260131_154945,41,2026-01-31T15:52:10+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,38.221,38.221,38.221,34.243,34.578,38.221,38.221,11,19,11,12,8,12,10,4,2,4,73,0,0,86,34,21,22,25,5,5,5,4,5,4,3,3,3,2,4,3,4,2,2,2,0,1,11,0,0,0,0,0,234,21,10,5,10,8,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.011,79.011,0.000,223.194,0,103.216,103.216,0.000,289.932,0,250.616,250.616,0.000,703.978,0,432.843,-0.000,3.000
20260131_154945,42,2026-01-31T15:52:14+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,40.311,40.311,40.311,34.246,34.578,40.311,40.311,11,15,8,10,6,9,3,6,9,4,58,0,0,111,41,23,20,18,5,7,2,0,4,1,4,2,1,1,0,0,0,3,1,1,1,1,3,0,0,0,0,0,252,21,17,9,7,6,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.617,74.617,0.000,211.981,0,81.563,81.563,0.000,233.705,0,246.392,246.392,0.000,703.978,0,402.573,-0.000,4.000
20260131_154945,43,2026-01-31T15:52:17+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,38.054,38.054,38.054,34.252,34.613,38.054,38.054,7,16,12,10,4,9,8,2,5,3,68,0,0,113,38,24,22,16,9,4,5,6,6,6,6,3,4,4,1,3,5,3,1,1,0,0,12,0,0,0,0,0,214,26,15,10,11,6,0,0,0,0,0,0,0,0,354,1,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,76.665,76.665,0.000,214.747,0,106.736,106.736,0.000,295.668,0,257.106,257.106,0.000,714.184,0,440.507,-0.000,3.000
20260131_154945,44,2026-01-31T15:52:21+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,41.725,41.725,41.725,34.257,34.617,41.725,41.725,10,19,15,8,7,6,5,2,5,3,68,0,0,99,40,20,20,27,4,4,3,8,3,6,5,2,3,3,1,2,2,4,2,2,2,3,14,0,0,0,0,0,223,22,14,7,8,7,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,76.376,76.376,0.000,215.750,0,109.703,109.703,0.000,309.895,0,253.928,253.928,0.000,721.387,0,440.007,-0.000,4.000
20260131_154945,45,2026-01-31T15:52:24+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,39.717,39.717,39.717,34.261,34.602,39.717,39.717,13,17,19,19,6,5,9,2,7,4,68,0,0,85,37,25,24,15,10,5,6,7,6,5,5,6,6,3,2,3,2,3,3,0,1,0,8,0,0,0,0,0,218,24,7,5,9,5,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,78.473,78.473,0.000,221.051,0,101.111,101.111,0.000,289.717,0,256.744,256.744,0.000,721.191,0,436.329,-0.000,3.000
20260131_154945,46,2026-01-31T15:52:28+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,48.623,48.623,48.623,34.267,34.578,48.623,48.623,9,21,12,19,4,13,5,5,5,2,48,0,0,100,41,24,28,18,4,5,3,3,2,5,3,8,4,6,1,4,3,3,3,2,2,3,8,0,0,0,0,0,245,19,10,4,4,4,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.435,73.435,0.000,207.443,0,106.734,106.734,0.000,298.138,0,247.096,247.096,0.000,703.978,0,427.265,-0.000,4.000
20260131_154945,47,2026-01-31T15:52:31+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,38.671,38.671,38.653,34.264,34.575,38.653,38.653,10,20,12,21,7,12,4,6,8,5,62,0,0,99,36,22,18,12,6,6,6,5,5,2,2,1,1,1,1,1,1,0,0,0,0,0,4,0,0,0,0,0,260,22,11,7,7,4,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.638,77.638,0.000,219.316,0,79.966,79.966,0.000,226.532,0,249.912,249.912,0.000,703.978,0,407.516,-0.000,3.000
20260131_154945,48,2026-01-31T15:52:35+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,38.68,38.68,38.68,34.272,34.622,38.499,38.615,11,13,14,17,5,6,7,2,8,4,64,0,0,94,41,24,22,22,3,2,5,3,4,4,7,8,4,4,2,6,3,4,3,3,1,1,6,0,0,0,0,0,231,21,12,8,5,5,0,0,0,0,0,0,0,0,344,1,0,1,0,1,0,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,76.684,76.684,0.000,216.622,0,104.964,104.964,0.000,295.673,0,263.193,263.193,0.000,735.175,0,444.841,-0.000,4.000
20260131_154945,49,2026-01-31T15:52:39+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,38.811,38.811,38.811,34.281,34.646,38.811,38.811,13,14,14,12,6,8,5,4,3,4,75,0,0,80,40,29,29,22,9,7,5,7,9,8,3,5,5,5,3,1,4,1,2,0,1,1,9,0,0,0,0,0,220,20,14,5,8,7,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,79.137,79.137,0.000,221.054,0,104.798,104.798,0.000,291.915,0,252.461,252.461,0.000,709.159,0,436.395,-0.000,4.000
20260131_154945,50,2026-01-31T15:52:42+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,40.385,40.385,40.385,34.281,34.626,40.385,40.385,9,19,11,13,6,8,8,2,2,5,63,0,0,94,50,26,25,18,7,5,5,4,5,6,3,2,4,3,3,3,3,2,1,3,1,2,12,0,0,0,0,0,230,19,9,6,9,9,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,76.500,76.500,0.000,213.092,0,106.773,106.773,0.000,299.924,0,254.384,254.384,0.000,712.561,0,437.657,-0.000,3.000
20260131_154945,51,2026-01-31T15:52:46+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,42.957,42.957,42.957,34.288,34.626,42.957,42.957,8,11,9,19,5,4,8,4,6,4,64,0,0,90,41,25,26,22,4,3,5,2,5,4,4,5,3,4,3,4,2,1,4,1,2,0,11,0,0,0,0,0,229,21,12,5,8,2,0,0,0,0,0,0,0,0,342,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,75.034,75.034,0.000,216.862,0,101.480,101.480,0.000,295.000,0,245.023,245.023,0.000,710.211,0,421.537,-0.000,4.000
20260131_154945,52,2026-01-31T15:52:49+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.3,45.132,45.132,45.132,34.303,34.622,45.132,45.132,11,22,11,13,9,9,3,3,6,6,61,0,0,86,32,33,18,30,5,3,7,4,2,4,2,1,2,1,1,1,1,1,1,1,0,1,7,0,0,0,0,0,258,21,14,7,7,6,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,76.419,76.419,0.000,216.484,0,88.109,88.109,0.000,246.115,0,254.067,254.067,0.000,709.684,0,418.595,-0.000,3.000
20260131_154945,53,2026-01-31T15:52:53+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.3,39.724,39.724,39.724,34.303,34.637,39.724,39.724,10,16,16,14,5,6,13,6,5,2,70,0,0,88,39,24,18,20,8,8,8,5,11,8,5,9,5,5,1,2,3,2,2,0,0,0,2,0,0,0,0,0,218,15,17,4,9,5,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.113,78.113,0.000,221.912,0,95.514,95.514,0.000,271.347,0,249.912,249.912,0.000,703.978,0,423.539,-0.000,4.000
20260131_154945,54,2026-01-31T15:52:56+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.3,38.057,38.057,38.057,34.308,34.673,38.195,38.057,12,16,16,21,9,10,9,8,8,4,53,0,0,86,41,20,22,23,3,6,5,3,6,7,5,5,5,3,2,4,2,2,3,2,2,2,11,0,0,0,0,0,226,20,13,6,4,9,0,0,0,0,0,0,0,0,347,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,77.587,77.587,0.000,216.724,0,109.077,109.077,0.000,306.395,0,251.109,251.109,0.000,713.378,0,437.773,-0.000,3.000
20260131_154945,55,2026-01-31T15:53:00+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.3,39.01,39.01,39.01,34.311,34.661,39.01,39.01,9,16,11,14,6,14,8,1,7,2,70,0,0,94,43,26,19,15,8,8,7,4,8,6,3,7,4,4,5,4,4,1,3,3,1,0,10,0,0,0,0,0,210,20,14,9,9,7,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,77.969,77.969,0.000,219.630,0,110.567,110.567,0.000,307.986,0,253.294,253.294,0.000,715.519,0,441.829,-0.000,4.000
20260131_154945,56,2026-01-31T15:53:03+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.3,41.084,41.367,41.367,34.317,34.622,40.662,41.367,11,11,16,9,14,6,11,3,4,2,75,0,0,87,35,29,23,17,5,4,4,3,5,2,3,4,4,3,2,4,4,2,2,1,2,2,8,0,0,0,0,0,246,20,8,5,6,3,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.700,78.700,0.000,222.947,0,100.071,100.071,0.000,284.294,0,249.912,249.912,0.000,703.978,0,428.684,-0.000,3.000
20260131_154945,57,2026-01-31T15:53:07+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.3,38.236,38.236,38.236,34.315,34.635,38.236,38.236,6,11,12,16,8,9,6,3,6,3,73,0,0,98,43,25,21,17,7,4,4,3,3,2,2,3,1,1,1,2,0,2,2,3,0,2,7,0,0,0,0,0,249,23,15,8,7,3,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,78.540,78.540,0.000,219.999,0,91.401,91.401,0.000,258.194,0,251.251,251.251,0.000,709.749,0,421.191,-0.000,4.000
20260131_154945,58,2026-01-31T15:53:10+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.3,39.636,39.636,39.636,34.315,34.64,39.636,39.636,6,20,18,13,4,5,5,3,7,7,42,0,0,113,36,26,26,20,6,3,4,3,4,2,4,4,5,2,2,3,2,3,4,1,1,1,18,0,0,0,0,0,233,22,12,6,7,2,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,71.505,71.505,0.000,203.719,0,111.030,111.030,0.000,313.644,0,251.568,251.568,0.000,712.658,0,434.104,-0.000,3.000
20260131_154945,59,2026-01-31T15:53:14+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.3,38.61,38.61,38.61,34.323,34.664,38.61,38.61,14,16,10,13,7,8,3,2,3,4,60,0,0,102,50,27,16,16,9,4,11,6,7,7,5,5,3,5,3,1,1,2,1,2,0,0,7,0,0,0,0,0,215,23,12,6,8,5,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.757,73.757,0.000,210.134,0,97.227,97.227,0.000,279.388,0,246.392,246.392,0.000,703.978,0,417.376,-0.000,4.000
20260131_154945,60,2026-01-31T15:53:17+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.3,39.765,39.765,39.765,34.327,34.69,39.765,39.765,10,15,11,14,4,7,5,3,7,1,62,0,0,94,41,27,27,19,3,5,8,3,6,6,7,5,3,5,3,3,2,2,2,2,2,2,12,0,0,0,0,0,203,26,17,5,6,10,0,0,0,0,0,0,0,0,343,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,73.955,73.955,0.000,213.128,0,109.133,109.133,0.000,313.602,0,247.350,247.350,0.000,710.775,0,430.439,-0.000,3.000
20260131_154945,61,2026-01-31T15:53:21+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,40.193,40.193,40.193,34.341,34.711,40.193,40.193,9,13,12,20,4,10,5,2,3,4,73,0,0,88,37,29,22,21,3,4,3,4,3,5,6,3,5,4,4,3,0,2,1,2,0,1,37,0,0,0,0,0,215,20,13,5,5,6,0,0,0,0,0,0,0,0,318,0,0,0,4,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,77.322,77.322,0.000,219.664,0,131.540,131.540,0.000,371.581,0,283.440,283.440,0.000,798.422,0,492.301,406944.000,4.000
20260131_154945,62,2026-01-31T15:53:24+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,41.113,41.113,41.113,34.395,34.898,40.387,41.113,12,16,17,17,6,4,5,4,4,7,51,0,0,106,37,27,24,17,5,5,5,1,5,2,2,3,1,3,0,1,2,2,3,1,2,0,5,0,0,0,0,0,250,22,12,6,6,8,0,0,0,0,0,0,0,0,339,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,73.564,73.564,0.000,207.808,0,88.738,88.738,0.000,252.096,0,254.034,254.034,0.000,727.890,0,416.335,-0.000,3.000
20260131_154945,63,2026-01-31T15:53:28+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,43.852,43.852,43.852,34.425,34.817,40.045,40.045,12,15,16,17,7,6,4,2,4,4,62,0,0,95,43,27,15,18,4,4,5,3,7,9,2,2,8,3,2,5,2,5,2,1,1,2,7,0,0,0,0,0,223,19,15,11,6,2,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.052,74.052,0.000,213.406,0,102.413,102.413,0.000,292.609,0,247.519,247.519,0.000,701.187,0,423.984,-0.000,4.000
20260131_154945,64,2026-01-31T15:53:31+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,39.138,39.138,39.138,34.454,34.878,39.138,39.138,14,17,13,15,5,7,5,2,7,3,50,0,0,101,46,27,23,24,5,4,6,5,4,7,5,3,4,7,4,3,3,4,2,4,0,1,12,0,0,0,0,0,215,19,16,6,10,7,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,73.698,73.698,0.000,205.286,0,111.443,111.443,0.000,313.042,0,251.588,251.588,0.000,712.714,0,436.729,-0.000,3.000
20260131_154945,65,2026-01-31T15:53:35+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,39.391,39.391,39.391,34.472,34.966,39.391,39.391,9,19,12,11,13,8,7,2,6,3,72,0,0,80,39,26,23,17,4,6,6,2,7,6,5,3,5,3,2,6,4,3,5,1,2,1,14,0,0,0,0,0,209,28,12,6,7,4,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.076,77.076,0.000,222.121,0,113.525,113.525,0.000,323.432,0,246.117,246.117,0.000,701.187,0,436.717,-0.000,4.000
20260131_154945,66,2026-01-31T15:53:39+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,40.239,40.239,40.239,34.496,34.942,39.5,39.5,12,24,12,17,3,4,11,1,1,2,57,0,0,92,43,26,23,24,5,2,4,2,5,5,2,6,3,4,1,2,4,2,2,2,1,0,10,0,0,0,0,0,239,20,11,4,4,7,0,0,0,0,0,0,0,0,346,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,73.441,73.441,0.000,208.638,0,98.288,98.288,0.000,283.251,0,255.421,255.421,0.000,721.527,0,427.149,-0.000,4.000
20260131_154945,67,2026-01-31T15:53:42+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,39.827,39.827,39.827,34.49,34.852,39.827,39.827,8,15,20,18,6,12,4,3,6,1,54,0,0,85,39,30,27,19,4,6,3,5,6,4,4,4,4,4,2,4,1,1,3,1,0,0,5,0,0,0,0,0,241,18,12,5,6,4,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.291,73.291,0.000,211.214,0,91.345,91.345,0.000,263.241,0,243.312,243.312,0.000,701.187,0,407.948,-0.000,3.000
20260131_154945,68,2026-01-31T15:53:46+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,39.974,39.974,39.974,34.466,34.787,39.974,39.974,14,17,10,11,9,6,5,3,7,4,56,0,0,83,40,29,34,29,4,4,5,6,4,2,5,3,2,3,3,2,1,1,1,0,1,0,3,0,0,0,0,0,247,21,15,13,8,4,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.199,75.199,0.000,210.642,0,86.771,86.771,0.000,242.376,0,249.623,249.623,0.000,701.187,0,411.593,-0.000,4.000
20260131_154945,69,2026-01-31T15:53:49+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,41.099,41.099,42.222,34.442,34.784,42.222,42.222,9,15,13,13,4,8,6,6,5,0,62,0,0,94,40,31,23,21,7,6,4,6,4,5,7,6,6,4,3,4,6,2,3,4,1,1,8,0,0,0,0,0,211,19,14,8,6,8,0,0,0,0,0,0,0,0,342,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,74.316,74.316,0.000,212.331,0,109.681,109.681,0.000,310.711,0,252.874,252.874,0.000,722.498,0,436.871,-0.000,3.000
20260131_154945,70,2026-01-31T15:53:53+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,39.068,39.068,38.629,34.427,34.755,38.629,38.629,11,16,12,19,6,4,7,3,6,3,65,0,0,87,41,28,24,22,7,6,7,3,7,5,5,3,4,3,3,5,5,4,2,3,1,1,6,0,0,0,0,0,224,19,12,9,7,5,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.365,76.365,0.000,215.722,0,104.514,104.514,0.000,293.578,0,246.117,246.117,0.000,701.187,0,426.996,-0.000,4.000
20260131_154945,71,2026-01-31T15:53:56+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,38.919,38.919,38.919,34.412,34.743,38.919,38.919,15,23,14,11,11,12,4,3,9,3,49,0,0,91,36,26,20,26,7,3,4,3,5,6,2,2,2,3,1,7,2,2,1,1,0,1,12,0,0,0,0,0,239,18,18,4,6,2,0,0,0,0,0,0,0,0,355,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74.164,74.164,0.000,210.097,0,99.542,99.542,0.000,283.596,0,253.426,253.426,0.000,705.922,0,427.132,-0.000,3.000
20260131_154945,72,2026-01-31T15:54:00+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,38.711,38.711,38.711,34.421,34.737,38.711,38.711,12,16,13,12,6,8,3,2,3,6,58,0,0,105,47,22,24,19,3,4,7,2,5,6,5,7,6,2,1,1,2,1,1,3,1,0,6,0,0,0,0,0,230,29,15,7,6,4,0,0,0,0,0,0,0,0,349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.260,74.260,0.000,208.595,0,95.092,95.092,0.000,268.620,0,245.495,245.495,0.000,701.415,0,414.846,-0.000,4.000
