run_id,seq,ts_pc,scenario,note,battery_level,battery_scale,battery_voltage_mv,battery_temp_deciC,charge_counter_uAh,brightness,battery_updates_stopped,adb_error,display_state,thermal_status,thermal_battery_C,thermal_cpu_C,thermal_gpu_C,thermal_npu_C,thermal_power_amplifier_C,thermal_skin_C,thermal_soc_C,thermal_tpu_C,cpu_p0_freq1000000_dt,cpu_p0_freq1100000_dt,cpu_p0_freq1200000_dt,cpu_p0_freq1300000_dt,cpu_p0_freq1400000_dt,cpu_p0_freq1500000_dt,cpu_p0_freq1600000_dt,cpu_p0_freq1700000_dt,cpu_p0_freq1800000_dt,cpu_p0_freq1900000_dt,cpu_p0_freq2000000_dt,cpu_p0_freq2100000_dt,cpu_p0_freq2200000_dt,cpu_p0_freq480000_dt,cpu_p0_freq600000_dt,cpu_p0_freq700000_dt,cpu_p0_freq800000_dt,cpu_p0_freq900000_dt,cpu_p4_freq1000000_dt,cpu_p4_freq1100000_dt,cpu_p4_freq1200000_dt,cpu_p4_freq1300000_dt,cpu_p4_freq1400000_dt,cpu_p4_freq1500000_dt,cpu_p4_freq1600000_dt,cpu_p4_freq1700000_dt,cpu_p4_freq1800000_dt,cpu_p4_freq1900000_dt,cpu_p4_freq2000000_dt,cpu_p4_freq2100000_dt,cpu_p4_freq2200000_dt,cpu_p4_freq2300000_dt,cpu_p4_freq2400000_dt,cpu_p4_freq2500000_dt,cpu_p4_freq2600000_dt,cpu_p4_freq2660000_dt,cpu_p4_freq2800000_dt,cpu_p4_freq2850000_dt,cpu_p4_freq2900000_dt,cpu_p4_freq3000000_dt,cpu_p4_freq3100000_dt,cpu_p4_freq3200000_dt,cpu_p4_freq400000_dt,cpu_p4_freq500000_dt,cpu_p4_freq600000_dt,cpu_p4_freq700000_dt,cpu_p4_freq800000_dt,cpu_p4_freq900000_dt,cpu_p7_freq1000000_dt,cpu_p7_freq1100000_dt,cpu_p7_freq1200000_dt,cpu_p7_freq1300000_dt,cpu_p7_freq1400000_dt,cpu_p7_freq1500000_dt,cpu_p7_freq1600000_dt,cpu_p7_freq1700000_dt,cpu_p7_freq1800000_dt,cpu_p7_freq1900000_dt,cpu_p7_freq2000000_dt,cpu_p7_freq2100000_dt,cpu_p7_freq2200000_dt,cpu_p7_freq2300000_dt,cpu_p7_freq2400000_dt,cpu_p7_freq2500000_dt,cpu_p7_freq2600000_dt,cpu_p7_freq2700000_dt,cpu_p7_freq2800000_dt,cpu_p7_freq2900000_dt,cpu_p7_freq3000000_dt,cpu_p7_freq3050000_dt,cpu_p7_freq3100000_dt,cpu_p7_freq3200000_dt,cpu_p7_freq3350000_dt,cpu_p7_freq400000_dt,cpu_p7_freq500000_dt,cpu_p7_freq600000_dt,cpu_p7_freq700000_dt,cpu_p7_freq800000_dt,cpu_p7_freq900000_dt
20260131_154945,45,2026-01-31T15:52:24+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,39.717,39.717,39.717,34.261,34.602,39.717,39.717,13,17,19,19,6,5,9,2,7,4,68,0,0,85,37,25,24,15,10,5,6,7,6,5,5,6,6,3,2,3,2,3,3,0,1,0,8,0,0,0,0,0,218,24,7,5,9,5,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,46,2026-01-31T15:52:28+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,48.623,48.623,48.623,34.267,34.578,48.623,48.623,9,21,12,19,4,13,5,5,5,2,48,0,0,100,41,24,28,18,4,5,3,3,2,5,3,8,4,6,1,4,3,3,3,2,2,3,8,0,0,0,0,0,245,19,10,4,4,4,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,47,2026-01-31T15:52:31+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,38.671,38.671,38.653,34.264,34.575,38.653,38.653,10,20,12,21,7,12,4,6,8,5,62,0,0,99,36,22,18,12,6,6,6,5,5,2,2,1,1,1,1,1,1,0,0,0,0,0,4,0,0,0,0,0,260,22,11,7,7,4,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,48,2026-01-31T15:52:35+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,38.68,38.68,38.68,34.272,34.622,38.499,38.615,11,13,14,17,5,6,7,2,8,4,64,0,0,94,41,24,22,22,3,2,5,3,4,4,7,8,4,4,2,6,3,4,3,3,1,1,6,0,0,0,0,0,231,21,12,8,5,5,0,0,0,0,0,0,0,0,344,1,0,1,0,1,0,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,49,2026-01-31T15:52:39+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,38.811,38.811,38.811,34.281,34.646,38.811,38.811,13,14,14,12,6,8,5,4,3,4,75,0,0,80,40,29,29,22,9,7,5,7,9,8,3,5,5,5,3,1,4,1,2,0,1,1,9,0,0,0,0,0,220,20,14,5,8,7,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,50,2026-01-31T15:52:42+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,40.385,40.385,40.385,34.281,34.626,40.385,40.385,9,19,11,13,6,8,8,2,2,5,63,0,0,94,50,26,25,18,7,5,5,4,5,6,3,2,4,3,3,3,3,2,1,3,1,2,12,0,0,0,0,0,230,19,9,6,9,9,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,51,2026-01-31T15:52:46+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.2,42.957,42.957,42.957,34.288,34.626,42.957,42.957,8,11,9,19,5,4,8,4,6,4,64,0,0,90,41,25,26,22,4,3,5,2,5,4,4,5,3,4,3,4,2,1,4,1,2,0,11,0,0,0,0,0,229,21,12,5,8,2,0,0,0,0,0,0,0,0,342,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,52,2026-01-31T15:52:49+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.3,45.132,45.132,45.132,34.303,34.622,45.132,45.132,11,22,11,13,9,9,3,3,6,6,61,0,0,86,32,33,18,30,5,3,7,4,2,4,2,1,2,1,1,1,1,1,1,1,0,1,7,0,0,0,0,0,258,21,14,7,7,6,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,53,2026-01-31T15:52:53+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.3,39.724,39.724,39.724,34.303,34.637,39.724,39.724,10,16,16,14,5,6,13,6,5,2,70,0,0,88,39,24,18,20,8,8,8,5,11,8,5,9,5,5,1,2,3,2,2,0,0,0,2,0,0,0,0,0,218,15,17,4,9,5,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,54,2026-01-31T15:52:56+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.3,38.057,38.057,38.057,34.308,34.673,38.195,38.057,12,16,16,21,9,10,9,8,8,4,53,0,0,86,41,20,22,23,3,6,5,3,6,7,5,5,5,3,2,4,2,2,3,2,2,2,11,0,0,0,0,0,226,20,13,6,4,9,0,0,0,0,0,0,0,0,347,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,55,2026-01-31T15:53:00+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.3,39.01,39.01,39.01,34.311,34.661,39.01,39.01,9,16,11,14,6,14,8,1,7,2,70,0,0,94,43,26,19,15,8,8,7,4,8,6,3,7,4,4,5,4,4,1,3,3,1,0,10,0,0,0,0,0,210,20,14,9,9,7,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,56,2026-01-31T15:53:03+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.3,41.084,41.367,41.367,34.317,34.622,40.662,41.367,11,11,16,9,14,6,11,3,4,2,75,0,0,87,35,29,23,17,5,4,4,3,5,2,3,4,4,3,2,4,4,2,2,1,2,2,8,0,0,0,0,0,246,20,8,5,6,3,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,57,2026-01-31T15:53:07+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.3,38.236,38.236,38.236,34.315,34.635,38.236,38.236,6,11,12,16,8,9,6,3,6,3,73,0,0,98,43,25,21,17,7,4,4,3,3,2,2,3,1,1,1,2,0,2,2,3,0,2,7,0,0,0,0,0,249,23,15,8,7,3,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,58,2026-01-31T15:53:10+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.3,39.636,39.636,39.636,34.315,34.64,39.636,39.636,6,20,18,13,4,5,5,3,7,7,42,0,0,113,36,26,26,20,6,3,4,3,4,2,4,4,5,2,2,3,2,3,4,1,1,1,18,0,0,0,0,0,233,22,12,6,7,2,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,59,2026-01-31T15:53:14+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.3,38.61,38.61,38.61,34.323,34.664,38.61,38.61,14,16,10,13,7,8,3,2,3,4,60,0,0,102,50,27,16,16,9,4,11,6,7,7,5,5,3,5,3,1,1,2,1,2,0,0,7,0,0,0,0,0,215,23,12,6,8,5,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,60,2026-01-31T15:53:17+08:00,S2_b90,,32,100,3783,319,1550000,90,0,,,0,32.3,39.765,39.765,39.765,34.327,34.69,39.765,39.765,10,15,11,14,4,7,5,3,7,1,62,0,0,94,41,27,27,19,3,5,8,3,6,6,7,5,3,5,3,3,2,2,2,2,2,2,12,0,0,0,0,0,203,26,17,5,6,10,0,0,0,0,0,0,0,0,343,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,61,2026-01-31T15:53:21+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,40.193,40.193,40.193,34.341,34.711,40.193,40.193,9,13,12,20,4,10,5,2,3,4,73,0,0,88,37,29,22,21,3,4,3,4,3,5,6,3,5,4,4,3,0,2,1,2,0,1,37,0,0,0,0,0,215,20,13,5,5,6,0,0,0,0,0,0,0,0,318,0,0,0,4,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,62,2026-01-31T15:53:24+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,41.113,41.113,41.113,34.395,34.898,40.387,41.113,12,16,17,17,6,4,5,4,4,7,51,0,0,106,37,27,24,17,5,5,5,1,5,2,2,3,1,3,0,1,2,2,3,1,2,0,5,0,0,0,0,0,250,22,12,6,6,8,0,0,0,0,0,0,0,0,339,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,63,2026-01-31T15:53:28+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,43.852,43.852,43.852,34.425,34.817,40.045,40.045,12,15,16,17,7,6,4,2,4,4,62,0,0,95,43,27,15,18,4,4,5,3,7,9,2,2,8,3,2,5,2,5,2,1,1,2,7,0,0,0,0,0,223,19,15,11,6,2,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,64,2026-01-31T15:53:31+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,39.138,39.138,39.138,34.454,34.878,39.138,39.138,14,17,13,15,5,7,5,2,7,3,50,0,0,101,46,27,23,24,5,4,6,5,4,7,5,3,4,7,4,3,3,4,2,4,0,1,12,0,0,0,0,0,215,19,16,6,10,7,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,65,2026-01-31T15:53:35+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,39.391,39.391,39.391,34.472,34.966,39.391,39.391,9,19,12,11,13,8,7,2,6,3,72,0,0,80,39,26,23,17,4,6,6,2,7,6,5,3,5,3,2,6,4,3,5,1,2,1,14,0,0,0,0,0,209,28,12,6,7,4,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,66,2026-01-31T15:53:39+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,40.239,40.239,40.239,34.496,34.942,39.5,39.5,12,24,12,17,3,4,11,1,1,2,57,0,0,92,43,26,23,24,5,2,4,2,5,5,2,6,3,4,1,2,4,2,2,2,1,0,10,0,0,0,0,0,239,20,11,4,4,7,0,0,0,0,0,0,0,0,346,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,67,2026-01-31T15:53:42+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,39.827,39.827,39.827,34.49,34.852,39.827,39.827,8,15,20,18,6,12,4,3,6,1,54,0,0,85,39,30,27,19,4,6,3,5,6,4,4,4,4,4,2,4,1,1,3,1,0,0,5,0,0,0,0,0,241,18,12,5,6,4,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,68,2026-01-31T15:53:46+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,39.974,39.974,39.974,34.466,34.787,39.974,39.974,14,17,10,11,9,6,5,3,7,4,56,0,0,83,40,29,34,29,4,4,5,6,4,2,5,3,2,3,3,2,1,1,1,0,1,0,3,0,0,0,0,0,247,21,15,13,8,4,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,69,2026-01-31T15:53:49+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,41.099,41.099,42.222,34.442,34.784,42.222,42.222,9,15,13,13,4,8,6,6,5,0,62,0,0,94,40,31,23,21,7,6,4,6,4,5,7,6,6,4,3,4,6,2,3,4,1,1,8,0,0,0,0,0,211,19,14,8,6,8,0,0,0,0,0,0,0,0,342,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,70,2026-01-31T15:53:53+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,39.068,39.068,38.629,34.427,34.755,38.629,38.629,11,16,12,19,6,4,7,3,6,3,65,0,0,87,41,28,24,22,7,6,7,3,7,5,5,3,4,3,3,5,5,4,2,3,1,1,6,0,0,0,0,0,224,19,12,9,7,5,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,71,2026-01-31T15:53:56+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,38.919,38.919,38.919,34.412,34.743,38.919,38.919,15,23,14,11,11,12,4,3,9,3,49,0,0,91,36,26,20,26,7,3,4,3,5,6,2,2,2,3,1,7,2,2,1,1,0,1,12,0,0,0,0,0,239,18,18,4,6,2,0,0,0,0,0,0,0,0,355,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,72,2026-01-31T15:54:00+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,38.711,38.711,38.711,34.421,34.737,38.711,38.711,12,16,13,12,6,8,3,2,3,6,58,0,0,105,47,22,24,19,3,4,7,2,5,6,5,7,6,2,1,1,2,1,1,3,1,0,6,0,0,0,0,0,230,29,15,7,6,4,0,0,0,0,0,0,0,0,349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,73,2026-01-31T15:54:03+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,38.789,38.789,38.789,34.421,34.741,38.789,38.789,8,16,14,15,5,10,5,2,9,1,54,0,0,107,38,26,29,19,6,5,4,5,4,5,1,2,2,2,2,3,1,1,0,0,1,1,3,0,0,0,0,0,241,35,14,11,4,7,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,74,2026-01-31T15:54:07+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,41.337,41.337,40.584,34.421,34.772,40.584,40.584,9,13,13,14,3,11,9,4,3,5,61,0,0,102,38,31,26,16,7,3,4,4,4,5,2,4,2,4,4,3,3,4,1,1,1,0,12,0,0,0,0,0,226,28,16,10,4,5,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,75,2026-01-31T15:54:10+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,39.989,39.989,39.989,34.427,34.778,39.989,39.989,13,11,15,16,3,9,8,3,7,7,49,0,0,100,37,27,28,24,6,6,5,2,7,5,3,2,3,2,1,2,3,4,3,1,1,2,12,0,0,0,0,0,215,31,15,11,7,7,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,76,2026-01-31T15:54:14+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,40.045,40.045,40.045,34.43,34.781,40.045,40.045,7,13,18,12,8,9,14,4,3,5,65,0,0,89,31,24,20,35,2,4,4,2,3,3,3,3,3,2,3,3,3,3,2,3,1,1,11,0,0,0,0,0,240,26,13,6,5,7,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,77,2026-01-31T15:54:18+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,45.415,45.415,45.415,34.439,34.746,45.415,45.415,9,20,23,14,7,5,5,11,7,2,51,0,0,84,41,27,29,21,5,4,8,5,6,5,7,7,2,3,2,2,2,3,2,4,1,0,8,0,0,0,0,0,235,14,9,7,7,6,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,78,2026-01-31T15:54:21+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.4,39.538,39.538,39.538,34.439,34.781,39.538,39.538,10,19,17,12,6,6,4,2,4,3,41,0,0,103,43,33,22,24,4,3,3,1,1,3,5,2,1,2,1,2,1,2,0,1,1,0,13,0,0,0,0,0,245,22,18,7,7,3,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,79,2026-01-31T15:54:25+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.4,38.178,38.178,37.974,34.448,34.772,38.029,37.974,7,15,20,14,3,12,3,10,9,6,58,0,0,92,40,24,20,23,4,8,7,2,4,6,6,4,9,6,1,4,4,3,3,1,1,1,6,0,0,0,0,0,234,18,9,7,7,6,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,80,2026-01-31T15:54:28+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.4,43.508,43.508,43.508,34.445,34.781,43.508,43.508,16,18,17,13,7,7,5,5,1,2,73,0,0,81,38,26,22,24,4,4,4,3,2,3,3,5,2,3,1,4,3,1,4,2,1,0,15,0,0,0,0,0,233,21,18,7,4,5,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,81,2026-01-31T15:54:32+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.4,40.885,40.885,40.885,34.439,34.755,40.885,40.885,6,18,20,14,5,9,7,2,6,3,56,0,0,94,45,28,23,19,6,5,7,3,5,7,7,5,4,4,3,3,4,2,3,1,1,1,8,0,0,0,0,0,211,27,15,9,5,6,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,82,2026-01-31T15:54:35+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.4,40.188,40.188,40.188,34.43,34.732,40.188,40.188,12,19,5,8,6,14,2,2,3,8,50,0,0,103,50,24,24,20,4,4,5,0,3,5,3,2,3,3,2,2,3,3,2,2,1,1,15,0,0,0,0,0,233,28,12,6,5,8,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,83,2026-01-31T15:54:39+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.4,39.544,39.544,38.294,34.427,34.726,38.294,38.294,12,15,14,15,4,8,7,1,3,1,59,0,0,101,37,32,25,18,3,6,2,3,7,3,3,3,3,1,0,3,1,1,1,2,1,0,5,0,0,0,0,0,249,21,12,11,8,5,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,84,2026-01-31T15:54:42+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.4,41.003,40.518,40.287,34.421,34.708,40.287,40.287,12,19,11,20,6,5,6,2,7,2,56,0,0,96,37,30,29,19,5,7,5,4,4,4,3,3,2,4,2,3,2,4,1,1,3,1,11,0,0,0,0,0,239,20,9,5,8,6,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,85,2026-01-31T15:54:46+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,39.641,39.641,39.641,34.419,34.726,39.641,39.641,12,13,19,8,5,10,4,4,6,4,53,0,0,102,41,31,24,20,5,5,7,6,5,4,3,5,3,3,3,4,2,2,1,3,1,1,11,0,0,0,0,0,227,17,13,5,10,7,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,86,2026-01-31T15:54:49+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,39.085,39.085,39.085,34.412,34.717,39.085,39.085,13,20,12,14,6,4,13,2,4,2,48,0,0,106,42,24,25,23,9,4,7,4,6,6,5,3,5,6,2,5,3,2,2,2,2,1,13,0,0,0,0,0,216,19,12,9,9,8,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,87,2026-01-31T15:54:53+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,39.235,39.235,39.235,34.41,34.711,39.065,39.235,15,14,13,16,6,10,8,2,6,3,68,0,0,73,41,29,31,22,5,6,6,1,6,5,6,5,6,5,0,3,2,2,3,1,2,1,5,0,0,0,0,0,227,19,14,8,7,11,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,88,2026-01-31T15:54:57+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,39.607,39.607,39.695,34.41,34.705,39.695,39.695,13,20,11,16,3,12,6,3,3,1,47,0,0,95,36,26,31,28,6,4,7,0,6,3,5,2,3,2,4,2,4,3,3,2,1,2,14,0,0,0,0,0,226,20,11,9,7,5,0,0,0,0,0,0,0,0,345,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,89,2026-01-31T15:55:00+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,39.618,39.618,39.618,34.427,34.746,39.618,39.618,8,23,13,17,7,11,11,2,2,4,44,0,0,93,42,31,22,24,4,7,4,3,4,3,2,2,1,2,1,0,0,0,1,1,0,2,4,0,0,0,0,0,252,20,14,11,7,9,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,90,2026-01-31T15:55:04+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,40.86,40.86,40.86,34.439,34.77,40.86,40.86,14,18,11,14,3,5,4,4,6,3,56,0,0,107,42,29,22,17,10,5,5,3,7,5,3,5,3,3,3,2,5,3,2,1,1,2,6,0,0,0,0,0,229,20,9,5,10,8,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,91,2026-01-31T15:55:07+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,39.002,39.002,39.002,34.448,34.805,39.002,39.002,10,17,11,11,7,8,6,7,7,7,56,0,0,92,38,34,23,20,4,4,3,3,4,4,2,3,4,4,2,4,2,5,3,1,2,1,13,0,0,0,0,0,224,29,9,8,9,6,0,0,0,0,0,0,0,0,350,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,92,2026-01-31T15:55:11+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,38.799,38.799,38.799,34.457,34.796,38.799,38.799,12,17,14,20,6,6,9,3,8,5,64,0,0,80,38,27,25,27,5,6,5,5,5,7,6,3,6,5,2,4,3,4,3,1,1,1,12,0,0,0,0,0,224,22,12,8,8,6,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,93,2026-01-31T15:55:14+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,43.943,43.943,43.943,34.472,34.796,43.943,43.943,10,20,14,15,6,11,5,4,7,5,75,0,0,75,39,33,20,17,5,4,2,5,7,7,6,5,4,2,1,2,2,2,1,3,1,1,8,0,0,0,0,0,237,19,14,4,7,4,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,94,2026-01-31T15:55:18+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,40.045,40.045,40.045,34.472,34.79,40.045,40.045,8,12,20,21,7,13,5,3,8,1,58,0,0,92,40,26,22,17,3,4,3,2,3,5,2,1,2,2,1,1,0,1,0,1,0,0,4,0,0,0,0,0,256,30,17,6,9,3,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_154945,95,2026-01-31T15:55:21+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,40.252,40.252,39.981,34.483,34.819,39.246,39.246,9,16,14,25,3,10,6,2,5,7,59,0,0,95,41,22,20,21,7,4,4,4,3,6,4,4,2,1,2,3,1,3,2,2,1,1,14,0,0,0,0,0,228,25,13,5,8,7,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
