run_id,seq,ts_pc,scenario,note,battery_level,battery_scale,battery_voltage_mv,battery_temp_deciC,charge_counter_uAh,brightness,battery_updates_stopped,adb_error,display_state,thermal_status,thermal_battery_C,thermal_cpu_C,thermal_gpu_C,thermal_npu_C,thermal_power_amplifier_C,thermal_skin_C,thermal_soc_C,thermal_tpu_C,cpu_p0_freq1000000_dt,cpu_p0_freq1100000_dt,cpu_p0_freq1200000_dt,cpu_p0_freq1300000_dt,cpu_p0_freq1400000_dt,cpu_p0_freq1500000_dt,cpu_p0_freq1600000_dt,cpu_p0_freq1700000_dt,cpu_p0_freq1800000_dt,cpu_p0_freq1900000_dt,cpu_p0_freq2000000_dt,cpu_p0_freq2100000_dt,cpu_p0_freq2200000_dt,cpu_p0_freq480000_dt,cpu_p0_freq600000_dt,cpu_p0_freq700000_dt,cpu_p0_freq800000_dt,cpu_p0_freq900000_dt,cpu_p4_freq1000000_dt,cpu_p4_freq1100000_dt,cpu_p4_freq1200000_dt,cpu_p4_freq1300000_dt,cpu_p4_freq1400000_dt,cpu_p4_freq1500000_dt,cpu_p4_freq1600000_dt,cpu_p4_freq1700000_dt,cpu_p4_freq1800000_dt,cpu_p4_freq1900000_dt,cpu_p4_freq2000000_dt,cpu_p4_freq2100000_dt,cpu_p4_freq2200000_dt,cpu_p4_freq2300000_dt,cpu_p4_freq2400000_dt,cpu_p4_freq2500000_dt,cpu_p4_freq2600000_dt,cpu_p4_freq2660000_dt,cpu_p4_freq2800000_dt,cpu_p4_freq2850000_dt,cpu_p4_freq2900000_dt,cpu_p4_freq3000000_dt,cpu_p4_freq3100000_dt,cpu_p4_freq3200000_dt,cpu_p4_freq400000_dt,cpu_p4_freq500000_dt,cpu_p4_freq600000_dt,cpu_p4_freq700000_dt,cpu_p4_freq800000_dt,cpu_p4_freq900000_dt,cpu_p7_freq1000000_dt,cpu_p7_freq1100000_dt,cpu_p7_freq1200000_dt,cpu_p7_freq1300000_dt,cpu_p7_freq1400000_dt,cpu_p7_freq1500000_dt,cpu_p7_freq1600000_dt,cpu_p7_freq1700000_dt,cpu_p7_freq1800000_dt,cpu_p7_freq1900000_dt,cpu_p7_freq2000000_dt,cpu_p7_freq2100000_dt,cpu_p7_freq2200000_dt,cpu_p7_freq2300000_dt,cpu_p7_freq2400000_dt,cpu_p7_freq2500000_dt,cpu_p7_freq2600000_dt,cpu_p7_freq2700000_dt,cpu_p7_freq2800000_dt,cpu_p7_freq2900000_dt,cpu_p7_freq3000000_dt,cpu_p7_freq3050000_dt,cpu_p7_freq3100000_dt,cpu_p7_freq3200000_dt,cpu_p7_freq3350000_dt,cpu_p7_freq400000_dt,cpu_p7_freq500000_dt,cpu_p7_freq600000_dt,cpu_p7_freq700000_dt,cpu_p7_freq800000_dt,cpu_p7_freq900000_dt
20260131_172620,10,2026-01-31T17:26:56+08:00,S2_b90,,24,100,3849,351,1156000,90,0,,ON,0,35.4,47.736,50.157,50.157,37.832,38.229,50.157,50.157,5,6,6,6,91,0,0,0,0,0,0,0,0,152,33,22,18,12,5,3,5,7,9,6,2,3,2,3,2,1,3,1,18,0,0,0,0,0,0,0,0,0,226,23,10,7,10,6,0,0,0,0,0,0,0,0,341,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,11,2026-01-31T17:26:59+08:00,S2_b90,,24,100,3849,351,1156000,90,0,,ON,0,35.4,42.059,41.876,41.876,37.793,38.177,41.876,41.876,6,11,8,10,84,0,0,0,0,0,0,0,0,156,30,20,14,14,2,3,4,6,5,3,1,1,1,5,3,1,0,1,6,0,0,0,0,0,0,0,0,0,251,20,20,8,7,5,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,12,2026-01-31T17:27:03+08:00,S2_b90,,24,100,3849,351,1156000,90,0,,ON,0,35.4,42.463,42.463,42.463,37.75,38.103,42.463,42.463,5,13,9,8,62,0,0,0,0,0,0,0,0,167,38,24,16,11,6,6,5,3,2,5,5,5,5,6,4,4,3,5,13,0,0,0,0,0,0,0,0,0,198,26,18,10,11,12,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,13,2026-01-31T17:27:06+08:00,S2_b90,,24,100,3849,351,1156000,90,0,,ON,0,35.4,42.836,42.836,42.836,37.702,38.06,42.836,42.836,8,14,6,15,83,0,0,0,0,0,0,0,0,128,43,23,15,13,6,5,4,3,5,7,5,4,4,2,0,4,4,5,23,0,0,0,0,0,0,0,0,0,210,20,14,6,12,3,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,14,2026-01-31T17:27:10+08:00,S2_b90,,24,100,3866,354,1188000,90,0,,ON,0,35.4,43.593,43.593,43.593,37.668,38.02,43.063,43.063,6,13,7,8,63,0,0,0,0,0,0,0,0,155,37,30,20,14,4,5,7,4,8,6,7,8,9,7,5,6,5,2,9,0,0,0,0,0,0,0,0,0,196,25,19,8,8,9,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,15,2026-01-31T17:27:13+08:00,S2_b90,,25,100,3868,354,1190000,90,0,,ON,0,35.4,49.831,49.831,49.831,37.642,37.987,45.755,45.937,6,13,10,11,81,0,0,0,0,0,0,0,0,128,36,25,22,12,10,8,5,8,6,6,5,7,6,3,1,5,2,1,8,0,0,0,0,0,0,0,0,0,198,20,19,8,8,10,0,0,0,0,0,0,0,0,336,1,1,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,16,2026-01-31T17:27:17+08:00,S2_b90,,25,100,3868,354,1190000,90,0,,ON,0,35.4,42.897,41.815,41.815,37.631,38.032,41.815,41.815,6,6,5,8,166,0,0,0,0,0,0,0,0,91,24,27,16,11,7,9,2,5,4,3,4,2,2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,246,26,22,9,6,5,0,0,0,0,0,0,0,0,356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,17,2026-01-31T17:27:20+08:00,S2_b90,,25,100,3868,354,1190000,90,0,,ON,0,35.4,41.756,41.756,41.756,37.616,37.99,41.756,41.756,9,10,12,12,85,0,0,0,0,0,0,0,0,129,37,24,17,19,8,8,9,8,9,7,8,5,3,8,3,2,2,3,10,0,0,0,0,0,0,0,0,0,192,27,19,10,5,6,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,18,2026-01-31T17:27:24+08:00,S2_b90,,25,100,3868,354,1190000,90,0,,ON,0,35.4,41.295,41.295,41.128,37.596,37.979,41.108,41.108,11,11,11,12,86,0,0,0,0,0,0,0,0,109,31,33,28,21,5,11,6,6,6,7,7,5,6,4,3,3,3,1,15,0,0,0,0,0,0,0,0,0,189,27,20,12,8,10,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,19,2026-01-31T17:27:28+08:00,S2_b90,,25,100,3868,354,1190000,90,0,,ON,0,35.3,41.879,41.879,41.879,37.579,37.948,41.879,41.879,11,18,12,12,88,0,0,0,0,0,0,0,0,115,36,27,19,17,6,5,3,6,4,6,7,7,8,4,4,6,3,2,10,0,0,0,0,0,0,0,0,0,219,23,13,5,10,4,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,20,2026-01-31T17:27:31+08:00,S2_b90,,25,100,3868,354,1190000,90,0,,ON,0,35.3,50.04,50.04,48.081,37.565,37.973,48.081,48.081,2,6,6,6,247,0,0,0,0,0,0,0,0,43,12,9,5,8,4,4,2,3,3,5,5,4,7,2,1,4,4,2,11,0,0,0,0,0,0,0,0,0,244,20,9,5,5,3,0,0,0,0,0,0,0,0,308,2,1,1,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,21,2026-01-31T17:27:34+08:00,S2_b90,,25,100,3868,354,1190000,90,0,,ON,0,35.3,43.32,43.32,43.32,37.571,37.973,43.21,43.21,7,13,10,12,99,0,0,0,0,0,0,0,0,111,36,23,23,17,6,4,4,4,2,3,2,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,263,25,13,3,9,6,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,22,2026-01-31T17:27:38+08:00,S2_b90,,25,100,3868,354,1190000,90,0,,ON,0,35.3,44.302,44.302,44.302,37.553,37.948,44.302,44.302,8,9,7,12,161,0,0,0,0,0,0,0,0,80,24,16,18,14,3,3,4,4,5,9,7,5,4,4,4,2,5,2,17,0,0,0,0,0,0,0,0,0,218,21,13,6,7,3,0,0,0,0,0,0,0,0,335,0,1,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,23,2026-01-31T17:27:41+08:00,S2_b90,,25,100,3868,354,1190000,90,0,,ON,0,35.3,43.305,43.305,43.305,37.548,37.956,43.305,43.305,11,11,9,16,99,0,0,0,0,0,0,0,0,117,28,23,18,17,4,3,5,5,4,5,6,4,4,4,2,6,3,3,14,0,0,0,0,0,0,0,0,0,215,22,20,6,7,7,0,0,0,0,0,0,0,0,343,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,24,2026-01-31T17:27:45+08:00,S2_b90,,25,100,3868,354,1190000,90,0,,ON,0,35.3,48.43,48.43,48.443,37.527,38.023,48.443,48.443,6,8,7,9,175,0,0,0,0,0,0,0,0,64,21,19,16,13,1,4,3,4,3,4,4,3,4,2,60,3,3,5,70,0,0,0,0,0,0,0,0,0,133,14,5,3,4,2,0,0,0,0,0,0,0,0,205,3,99,4,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,25,2026-01-31T17:27:48+08:00,S2_b90,,25,100,3868,354,1190000,90,0,,ON,0,35.3,44.701,44.701,44.701,37.559,38.03,44.701,44.701,5,8,5,11,188,0,0,0,0,0,0,0,0,69,23,16,12,10,4,5,6,3,9,6,3,4,3,4,91,5,2,2,10,0,0,0,0,0,0,0,0,0,154,15,8,6,7,3,0,0,0,0,0,0,0,0,278,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,26,2026-01-31T17:27:52+08:00,S2_b90,,25,100,3868,354,1190000,90,0,,ON,0,35.3,43.752,43.752,43.752,37.55,38.005,43.752,43.752,9,10,10,19,128,0,0,0,0,0,0,0,0,89,33,21,18,14,4,4,5,3,3,4,3,3,1,1,2,0,1,1,45,0,0,0,0,0,0,0,0,0,211,23,14,5,8,8,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,27,2026-01-31T17:27:55+08:00,S2_b90,,25,100,3868,354,1190000,90,0,,ON,0,35.3,42.189,42.189,42.171,37.533,37.945,42.161,42.161,8,12,10,12,120,0,0,0,0,0,0,0,0,99,28,22,22,14,6,4,7,5,4,8,7,4,6,3,3,3,2,1,17,0,0,0,0,0,0,0,0,0,216,23,10,10,8,7,0,0,0,0,0,0,0,0,346,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,28,2026-01-31T17:27:59+08:00,S2_b90,,25,100,3868,354,1190000,90,0,,ON,0,35.3,41.442,41.442,41.442,37.519,37.908,41.442,41.442,9,13,14,19,99,0,0,0,0,0,0,0,0,92,37,28,19,23,7,3,6,5,2,6,4,3,3,4,6,4,3,3,13,0,0,0,0,0,0,0,0,0,218,27,12,8,7,5,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,29,2026-01-31T17:28:02+08:00,S2_b90,,25,100,3868,354,1190000,90,0,,ON,0,35.3,42.999,42.999,42.999,37.499,37.914,42.999,42.999,13,15,12,10,92,0,0,0,0,0,0,0,0,109,38,24,18,17,7,5,7,5,9,8,6,6,5,5,2,3,6,2,17,0,0,0,0,0,0,0,0,0,196,26,15,6,8,4,0,0,0,0,0,0,0,0,341,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,30,2026-01-31T17:28:06+08:00,S2_b90,,25,100,3868,354,1190000,90,0,,ON,0,35.3,45.348,45.271,45.271,37.49,37.872,45.271,45.271,8,15,7,16,109,0,0,0,0,0,0,0,0,106,31,23,17,18,5,5,8,4,7,9,6,4,5,5,2,3,3,3,17,0,0,0,0,0,0,0,0,0,206,23,16,9,4,4,0,0,0,0,0,0,0,0,347,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,31,2026-01-31T17:28:09+08:00,S2_b90,,25,100,3870,353,1221000,90,0,,ON,0,35.3,40.899,40.899,40.899,37.476,37.846,40.899,40.899,7,12,10,18,104,0,0,0,0,0,0,0,0,106,32,27,18,15,3,6,5,3,4,5,2,2,2,3,1,1,1,1,4,0,0,0,0,0,0,0,0,0,241,31,21,5,8,3,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,32,2026-01-31T17:28:13+08:00,S2_b90,,25,100,3870,353,1221000,90,0,,ON,0,35.3,42.463,42.463,42.463,37.462,37.851,42.463,42.463,14,18,18,10,80,0,0,0,0,0,0,0,0,109,39,27,20,19,7,6,7,5,3,3,2,3,3,1,2,5,4,3,18,0,0,0,0,0,0,0,0,0,222,22,10,7,11,7,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,33,2026-01-31T17:28:16+08:00,S2_b90,,25,100,3870,353,1221000,90,0,,ON,0,35.3,43.715,43.715,43.715,37.453,37.835,43.715,43.715,10,16,12,12,106,0,0,0,0,0,0,0,0,104,28,27,17,18,6,4,7,4,6,7,5,5,4,5,4,4,3,1,19,0,0,0,0,0,0,0,0,0,218,20,12,8,5,7,0,0,0,0,0,0,0,0,344,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,34,2026-01-31T17:28:20+08:00,S2_b90,,25,100,3870,353,1221000,90,0,,ON,0,35.3,41.994,41.994,41.92,37.442,37.818,41.516,41.92,10,15,10,12,97,0,0,0,0,0,0,0,0,113,34,19,21,21,6,4,4,6,3,4,8,7,5,4,3,5,3,2,23,0,0,0,0,0,0,0,0,0,209,26,13,6,6,4,0,0,0,0,0,0,0,0,328,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,35,2026-01-31T17:28:23+08:00,S2_b90,,25,100,3870,353,1221000,90,0,,ON,0,35.3,51.983,52.093,52.093,37.445,37.84,52.093,52.093,9,11,9,20,122,0,0,0,0,0,0,0,0,85,27,25,23,14,8,3,5,3,7,6,5,3,4,4,3,3,4,3,30,0,0,0,0,0,0,0,0,0,183,27,20,10,8,5,0,0,0,0,0,0,0,0,314,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,36,2026-01-31T17:28:27+08:00,S2_b90,,25,100,3870,353,1221000,90,0,,ON,0,35.3,41.698,41.698,41.653,37.493,38.091,41.653,41.653,12,12,7,9,161,0,0,0,0,0,0,0,0,88,23,19,12,11,6,9,6,2,4,4,2,5,1,1,1,1,2,1,20,0,0,0,0,0,0,0,0,0,232,20,14,7,8,9,0,0,0,0,0,0,0,0,351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,37,2026-01-31T17:28:30+08:00,S2_b90,,25,100,3870,353,1221000,90,0,,ON,0,35.2,48.157,48.157,48.157,37.511,38.069,48.602,48.157,8,9,8,6,211,0,0,0,0,0,0,0,0,46,16,16,11,8,4,6,7,2,3,6,4,6,6,6,3,5,2,3,20,0,0,0,0,0,0,0,0,0,204,22,9,7,8,5,0,0,0,0,0,0,0,0,319,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,38,2026-01-31T17:28:34+08:00,S2_b90,,25,100,3870,353,1221000,90,0,,ON,0,35.3,46.908,46.908,46.908,37.573,38.564,46.908,46.908,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,6,1,3,4,4,2,2,2,2,2,21,0,0,0,0,0,0,0,0,0,239,12,8,2,10,2,0,0,0,0,0,0,0,0,320,1,2,1,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,39,2026-01-31T17:28:37+08:00,S2_b90,,25,100,3870,353,1221000,90,0,,ON,0,35.3,43.528,43.528,43.528,37.696,38.67,43.528,43.528,2,4,3,5,272,0,0,0,0,0,0,0,0,33,11,12,4,7,5,7,4,5,4,6,2,2,2,4,1,2,2,4,18,0,0,0,0,0,0,0,0,0,217,25,19,9,8,8,0,0,0,0,0,0,0,0,341,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,40,2026-01-31T17:28:41+08:00,S2_b90,,25,100,3870,353,1221000,90,0,,ON,0,35.3,46.135,46.135,46.135,37.894,38.488,46.135,46.135,9,8,10,12,157,0,0,0,0,0,0,0,0,91,21,17,11,14,7,2,4,3,4,2,3,5,2,3,1,4,3,6,13,0,0,0,0,0,0,0,0,0,214,29,23,6,9,6,0,0,0,0,0,0,0,0,345,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,41,2026-01-31T17:28:44+08:00,S2_b90,,26,100,3878,353,1240000,90,0,,ON,0,35.3,44.631,44.631,44.631,37.911,38.415,44.631,44.631,7,13,5,12,142,0,0,0,0,0,0,0,0,103,25,19,14,9,6,3,3,1,3,1,3,3,2,1,2,3,3,1,17,0,0,0,0,0,0,0,0,0,229,36,16,7,7,4,0,0,0,0,0,0,0,0,341,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,42,2026-01-31T17:28:48+08:00,S2_b90,,26,100,3878,353,1240000,90,0,,ON,0,35.3,41.713,41.713,41.713,37.835,38.278,41.713,41.713,7,15,12,13,102,0,0,0,0,0,0,0,0,115,33,28,17,18,7,7,3,5,6,5,4,5,5,5,1,3,3,1,9,0,0,0,0,0,0,0,0,0,227,22,16,9,7,8,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,43,2026-01-31T17:28:51+08:00,S2_b90,,26,100,3878,353,1240000,90,0,,ON,0,35.4,42.641,42.641,42.641,37.735,38.152,42.641,42.641,8,19,13,13,99,0,0,0,0,0,0,0,0,110,35,23,17,14,7,7,7,5,11,6,5,6,5,3,2,1,6,1,14,0,0,0,0,0,0,0,0,0,195,26,17,9,11,5,0,0,0,0,0,0,0,0,349,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_172620,44,2026-01-31T17:28:55+08:00,S2_b90,,26,100,3878,353,1240000,90,0,,ON,0,35.3,43.346,43.346,42.279,37.639,38.045,42.279,42.279,9,10,12,11,88,0,0,0,0,0,0,0,0,118,44,26,20,14,3,5,7,1,8,5,5,5,3,5,3,2,3,3,7,0,0,0,0,0,0,0,0,0,230,25,15,11,7,5,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
