run_id,seq,ts_pc,scenario,note,battery_level,battery_scale,battery_voltage_mv,battery_temp_deciC,charge_counter_uAh,brightness,battery_updates_stopped,adb_error,thermal_status,thermal_battery_C,thermal_cpu_C,thermal_gpu_C,thermal_npu_C,thermal_power_amplifier_C,thermal_skin_C,thermal_soc_C,thermal_tpu_C,cpu_p0_freq1000000_dt,cpu_p0_freq1100000_dt,cpu_p0_freq1200000_dt,cpu_p0_freq1300000_dt,cpu_p0_freq1400000_dt,cpu_p0_freq1500000_dt,cpu_p0_freq1600000_dt,cpu_p0_freq1700000_dt,cpu_p0_freq1800000_dt,cpu_p0_freq1900000_dt,cpu_p0_freq2000000_dt,cpu_p0_freq2100000_dt,cpu_p0_freq2200000_dt,cpu_p0_freq480000_dt,cpu_p0_freq600000_dt,cpu_p0_freq700000_dt,cpu_p0_freq800000_dt,cpu_p0_freq900000_dt,cpu_p4_freq1000000_dt,cpu_p4_freq1100000_dt,cpu_p4_freq1200000_dt,cpu_p4_freq1300000_dt,cpu_p4_freq1400000_dt,cpu_p4_freq1500000_dt,cpu_p4_freq1600000_dt,cpu_p4_freq1700000_dt,cpu_p4_freq1800000_dt,cpu_p4_freq1900000_dt,cpu_p4_freq2000000_dt,cpu_p4_freq2100000_dt,cpu_p4_freq2200000_dt,cpu_p4_freq2300000_dt,cpu_p4_freq2400000_dt,cpu_p4_freq2500000_dt,cpu_p4_freq2600000_dt,cpu_p4_freq2660000_dt,cpu_p4_freq2800000_dt,cpu_p4_freq2850000_dt,cpu_p4_freq2900000_dt,cpu_p4_freq3000000_dt,cpu_p4_freq3100000_dt,cpu_p4_freq3200000_dt,cpu_p4_freq400000_dt,cpu_p4_freq500000_dt,cpu_p4_freq600000_dt,cpu_p4_freq700000_dt,cpu_p4_freq800000_dt,cpu_p4_freq900000_dt,cpu_p7_freq1000000_dt,cpu_p7_freq1100000_dt,cpu_p7_freq1200000_dt,cpu_p7_freq1300000_dt,cpu_p7_freq1400000_dt,cpu_p7_freq1500000_dt,cpu_p7_freq1600000_dt,cpu_p7_freq1700000_dt,cpu_p7_freq1800000_dt,cpu_p7_freq1900000_dt,cpu_p7_freq2000000_dt,cpu_p7_freq2100000_dt,cpu_p7_freq2200000_dt,cpu_p7_freq2300000_dt,cpu_p7_freq2400000_dt,cpu_p7_freq2500000_dt,cpu_p7_freq2600000_dt,cpu_p7_freq2700000_dt,cpu_p7_freq2800000_dt,cpu_p7_freq2900000_dt,cpu_p7_freq3000000_dt,cpu_p7_freq3050000_dt,cpu_p7_freq3100000_dt,cpu_p7_freq3200000_dt,cpu_p7_freq3350000_dt,cpu_p7_freq400000_dt,cpu_p7_freq500000_dt,cpu_p7_freq600000_dt,cpu_p7_freq700000_dt,cpu_p7_freq800000_dt,cpu_p7_freq900000_dt
20260131_013403,10,2026-01-31T01:34:36+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,30.9,36.783,36.783,36.783,33.285,33.5,36.783,36.783,1,2,1,5,1,1,0,0,1,1,17,0,0,270,4,10,2,2,10,10,7,4,6,7,8,6,12,9,2,1,4,2,7,3,3,1,22,0,0,0,0,0,168,3,3,2,11,8,0,0,0,0,0,0,0,0,318,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_013403,11,2026-01-31T01:34:39+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,30.9,35.96,35.96,35.96,33.256,33.457,35.96,35.96,0,1,1,3,1,4,0,0,1,0,18,0,0,280,4,3,2,4,2,1,5,8,2,6,4,5,4,5,3,10,4,3,5,3,1,4,14,0,0,0,0,0,215,4,7,1,2,3,0,0,0,0,0,0,0,0,315,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20260131_013403,12,2026-01-31T01:34:42+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,30.9,38.308,39.68,39.68,33.225,33.419,39.68,39.68,2,4,0,1,1,1,1,0,2,0,26,0,0,268,4,7,2,2,6,1,1,3,3,3,2,4,9,2,9,2,4,1,2,6,4,2,13,0,0,0,0,0,226,1,8,0,7,1,0,0,0,0,0,0,0,0,314,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_013403,13,2026-01-31T01:34:45+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,36.408,36.408,35.987,33.188,33.403,35.987,35.987,1,3,5,0,0,0,1,1,0,1,28,0,0,256,6,8,3,5,2,6,3,3,5,5,4,7,6,4,2,2,3,3,2,1,4,3,20,0,0,0,0,0,201,11,7,3,5,11,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_013403,14,2026-01-31T01:34:49+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,36.485,36.485,36.485,33.167,33.354,36.485,36.485,3,1,4,8,1,0,1,0,0,0,19,0,0,267,14,2,1,2,4,8,3,2,4,2,6,5,6,5,3,8,3,2,0,3,1,4,18,0,0,0,0,0,224,2,2,4,0,2,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
20260131_013403,15,2026-01-31T01:34:52+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,36.498,36.498,36.498,33.167,33.308,36.498,36.498,3,2,0,1,0,0,1,0,0,0,19,0,0,286,3,5,1,1,1,0,0,2,0,1,2,1,1,2,1,3,5,2,0,7,0,0,23,0,0,0,0,0,247,0,12,0,4,7,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_013403,16,2026-01-31T01:34:55+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,36.551,36.551,36.551,33.106,33.297,36.551,36.551,0,1,2,0,1,1,0,1,0,0,26,0,0,279,3,3,2,2,2,5,7,2,8,4,6,6,8,15,3,5,5,2,10,0,0,1,15,0,0,0,0,0,195,1,12,4,2,7,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_013403,17,2026-01-31T01:34:58+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,36.37,36.08,35.916,33.106,33.297,35.916,35.916,1,2,3,1,1,1,1,0,1,4,25,0,0,273,6,4,1,1,11,6,6,6,7,4,5,11,8,3,2,4,4,5,3,10,1,3,19,0,0,0,0,0,166,0,15,9,5,11,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_013403,18,2026-01-31T01:35:02+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,42.273,42.273,42.273,33.164,33.331,42.273,42.273,1,6,2,1,1,3,1,0,5,4,26,0,0,269,7,4,8,3,2,8,1,1,3,3,2,3,4,2,3,0,1,2,4,1,0,0,33,0,0,0,0,0,248,4,6,4,3,2,0,0,0,0,0,0,0,0,330,0,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
20260131_013403,19,2026-01-31T01:35:05+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,37.441,37.441,37.441,33.188,33.363,37.441,37.441,6,3,1,3,0,0,2,0,0,0,18,0,0,273,6,6,4,1,3,2,1,2,2,2,1,4,5,2,1,3,6,3,6,2,2,2,21,0,0,0,0,0,241,1,1,4,2,4,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
