run_id,seq,ts_pc,scenario,note,battery_level,battery_scale,battery_voltage_mv,battery_temp_deciC,charge_counter_uAh,brightness,battery_updates_stopped,adb_error,display_state,thermal_status,thermal_battery_C,thermal_cpu_C,thermal_gpu_C,thermal_npu_C,thermal_power_amplifier_C,thermal_skin_C,thermal_soc_C,thermal_tpu_C,cpu_p0_freq1000000_dt,cpu_p0_freq1100000_dt,cpu_p0_freq1200000_dt,cpu_p0_freq1300000_dt,cpu_p0_freq1400000_dt,cpu_p0_freq1500000_dt,cpu_p0_freq1600000_dt,cpu_p0_freq1700000_dt,cpu_p0_freq1800000_dt,cpu_p0_freq1900000_dt,cpu_p0_freq2000000_dt,cpu_p0_freq2100000_dt,cpu_p0_freq2200000_dt,cpu_p0_freq480000_dt,cpu_p0_freq600000_dt,cpu_p0_freq700000_dt,cpu_p0_freq800000_dt,cpu_p0_freq900000_dt,cpu_p4_freq1000000_dt,cpu_p4_freq1100000_dt,cpu_p4_freq1200000_dt,cpu_p4_freq1300000_dt,cpu_p4_freq1400000_dt,cpu_p4_freq1500000_dt,cpu_p4_freq1600000_dt,cpu_p4_freq1700000_dt,cpu_p4_freq1800000_dt,cpu_p4_freq1900000_dt,cpu_p4_freq2000000_dt,cpu_p4_freq2100000_dt,cpu_p4_freq2200000_dt,cpu_p4_freq2300000_dt,cpu_p4_freq2400000_dt,cpu_p4_freq2500000_dt,cpu_p4_freq2600000_dt,cpu_p4_freq2660000_dt,cpu_p4_freq2800000_dt,cpu_p4_freq2850000_dt,cpu_p4_freq2900000_dt,cpu_p4_freq3000000_dt,cpu_p4_freq3100000_dt,cpu_p4_freq3200000_dt,cpu_p4_freq400000_dt,cpu_p4_freq500000_dt,cpu_p4_freq600000_dt,cpu_p4_freq700000_dt,cpu_p4_freq800000_dt,cpu_p4_freq900000_dt,cpu_p7_freq1000000_dt,cpu_p7_freq1100000_dt,cpu_p7_freq1200000_dt,cpu_p7_freq1300000_dt,cpu_p7_freq1400000_dt,cpu_p7_freq1500000_dt,cpu_p7_freq1600000_dt,cpu_p7_freq1700000_dt,cpu_p7_freq1800000_dt,cpu_p7_freq1900000_dt,cpu_p7_freq2000000_dt,cpu_p7_freq2100000_dt,cpu_p7_freq2200000_dt,cpu_p7_freq2300000_dt,cpu_p7_freq2400000_dt,cpu_p7_freq2500000_dt,cpu_p7_freq2600000_dt,cpu_p7_freq2700000_dt,cpu_p7_freq2800000_dt,cpu_p7_freq2900000_dt,cpu_p7_freq3000000_dt,cpu_p7_freq3050000_dt,cpu_p7_freq3100000_dt,cpu_p7_freq3200000_dt,cpu_p7_freq3350000_dt,cpu_p7_freq400000_dt,cpu_p7_freq500000_dt,cpu_p7_freq600000_dt,cpu_p7_freq700000_dt,cpu_p7_freq800000_dt,cpu_p7_freq900000_dt
20260131_174046,10,2026-01-31T17:41:22+08:00,S2_b90,,34,100,3924,358,1635000,90,0,,ON,0,35.8,46.484,46.484,46.484,37.784,38.177,47.941,46.484,12,15,9,14,67,0,0,0,0,0,0,0,0,111,54,31,25,15,5,5,4,2,4,7,5,4,5,4,1,4,4,0,22,0,0,0,0,0,0,0,0,0,228,22,11,5,5,4,0,0,0,0,0,0,0,0,350,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,11,2026-01-31T17:41:25+08:00,S2_b90,,34,100,3924,358,1635000,90,0,,ON,0,35.8,45.24,45.24,44.561,37.778,38.171,42.989,42.989,10,12,10,12,67,0,0,0,0,0,0,0,0,124,51,28,23,18,5,3,5,2,5,4,1,1,2,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,244,33,21,8,7,6,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,12,2026-01-31T17:41:29+08:00,S2_b90,,34,100,3924,358,1635000,90,0,,ON,0,35.8,42.946,42.946,42.946,37.767,38.146,42.946,42.946,12,19,10,14,85,0,0,0,0,0,0,0,0,103,40,26,26,18,7,7,5,3,6,4,5,5,2,6,2,3,2,1,16,0,0,0,0,0,0,0,0,0,219,19,19,9,7,6,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,13,2026-01-31T17:41:32+08:00,S2_b90,,34,100,3924,358,1635000,90,0,,ON,0,35.9,42.219,42.219,42.219,37.756,38.158,42.219,42.219,7,13,12,9,41,0,0,0,0,0,0,0,0,152,52,26,18,21,4,6,7,4,7,6,4,5,3,5,3,3,3,1,17,0,0,0,0,0,0,0,0,0,225,23,11,4,3,6,0,0,0,0,0,0,0,0,343,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,14,2026-01-31T17:41:36+08:00,S2_b90,,34,100,3924,358,1635000,90,0,,ON,0,35.9,44.394,44.394,44.394,37.756,38.125,44.394,44.394,6,11,14,10,63,0,0,0,0,0,0,0,0,130,54,27,21,12,6,9,4,5,3,4,5,5,4,4,3,3,2,3,8,0,0,0,0,0,0,0,0,0,224,23,13,8,7,5,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,15,2026-01-31T17:41:39+08:00,S2_b90,,34,100,3924,358,1635000,90,0,,ON,0,35.9,46.5,46.5,46.5,37.741,38.078,46.5,46.5,12,12,11,16,106,0,0,0,0,0,0,0,0,94,37,23,23,16,6,4,4,3,4,4,3,4,3,3,2,2,3,2,19,0,0,0,0,0,0,0,0,0,222,31,13,7,7,4,0,0,0,0,0,0,0,0,337,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,16,2026-01-31T17:41:43+08:00,S2_b90,,34,100,3924,358,1635000,90,0,,ON,0,35.8,42.731,42.731,42.731,37.747,38.165,42.731,42.731,11,10,11,14,171,0,0,0,0,0,0,0,0,67,24,15,21,13,4,4,3,3,3,2,6,2,1,4,1,2,1,1,3,0,0,0,0,0,0,0,0,0,263,27,12,5,7,4,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,17,2026-01-31T17:41:46+08:00,S2_b90,,34,100,3924,358,1635000,90,0,,ON,0,35.8,41.513,41.513,41.453,37.756,38.152,41.453,41.453,7,10,14,8,104,0,0,0,0,0,0,0,0,112,44,21,16,18,6,9,7,5,6,8,6,5,5,6,2,3,2,1,4,0,0,0,0,0,0,0,0,0,214,23,18,10,10,7,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,18,2026-01-31T17:41:50+08:00,S2_b90,,34,100,3924,358,1635000,90,0,,ON,0,35.9,43.234,43.234,42.943,37.747,38.14,42.009,42.009,10,13,9,15,84,0,0,0,0,0,0,0,0,113,46,30,22,17,6,4,4,2,5,5,2,2,3,7,1,3,3,3,17,0,0,0,0,0,0,0,0,0,236,25,13,6,7,3,0,0,0,0,0,0,0,0,354,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,19,2026-01-31T17:41:54+08:00,S2_b90,,34,100,3924,358,1635000,90,0,,ON,0,35.9,42.659,42.659,42.659,37.744,38.134,42.659,42.659,8,16,12,13,87,0,0,0,0,0,0,0,0,109,36,30,24,21,8,10,9,5,4,10,6,4,4,3,3,5,2,2,11,0,0,0,0,0,0,0,0,0,207,27,16,8,5,6,0,0,0,0,0,0,0,0,343,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,20,2026-01-31T17:41:57+08:00,S2_b90,,34,100,3924,358,1635000,90,0,,ON,0,35.9,48.178,48.178,48.178,37.738,38.091,48.178,48.178,8,16,16,14,82,0,0,0,0,0,0,0,0,110,41,28,19,19,7,2,6,3,4,4,3,4,2,4,3,3,4,3,18,0,0,0,0,0,0,0,0,0,213,27,20,9,8,6,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,21,2026-01-31T17:42:01+08:00,S2_b90,,34,100,3924,358,1635000,90,0,,ON,0,35.9,43.29,43.29,43.29,37.73,38.094,43.29,43.29,11,18,11,12,91,0,0,0,0,0,0,0,0,107,40,21,26,21,2,3,2,1,0,3,1,1,1,1,1,3,2,1,8,0,0,0,0,0,0,0,0,0,261,27,16,6,10,4,0,0,0,0,0,0,0,0,353,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,22,2026-01-31T17:42:04+08:00,S2_b90,,34,100,3924,358,1635000,90,0,,ON,0,35.9,43.761,43.761,43.761,37.721,38.085,43.761,43.761,11,17,12,13,93,0,0,0,0,0,0,0,0,106,40,27,18,15,5,4,3,3,5,6,6,4,6,6,2,5,3,2,10,0,0,0,0,0,0,0,0,0,208,28,19,12,12,5,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,23,2026-01-31T17:42:08+08:00,S2_b90,,35,100,3923,359,1667000,90,0,,ON,0,35.9,42.765,42.255,42.255,37.741,38.165,42.255,42.255,12,14,10,17,81,0,0,0,0,0,0,0,0,116,38,22,19,18,7,7,6,2,5,7,6,4,4,4,3,3,1,3,11,0,0,0,0,0,0,0,0,0,204,30,19,9,7,8,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,24,2026-01-31T17:42:11+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,47.422,47.422,47.422,37.767,38.238,47.422,47.422,11,12,17,11,75,0,0,0,0,0,0,0,0,114,44,29,24,17,5,3,4,5,3,5,3,3,3,5,3,1,2,3,18,0,0,0,0,0,0,0,0,0,226,32,13,6,7,5,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,25,2026-01-31T17:42:15+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,47.595,47.595,47.595,37.775,38.195,48.527,47.595,8,20,12,11,102,0,0,0,0,0,0,0,0,102,40,23,17,17,5,2,2,2,5,6,4,5,7,5,3,3,3,4,15,0,0,0,0,0,0,0,0,0,214,29,22,7,6,4,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,26,2026-01-31T17:42:18+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,43.599,43.171,42.101,37.784,38.232,42.101,42.101,13,14,10,11,106,0,0,0,0,0,0,0,0,104,30,25,26,17,4,6,6,3,4,6,2,2,2,2,4,0,3,0,10,0,0,0,0,0,0,0,0,0,217,34,20,12,8,6,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,27,2026-01-31T17:42:22+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,42.493,42.493,42.493,37.798,38.244,42.309,42.309,12,12,10,13,93,0,0,0,0,0,0,0,0,110,34,27,26,17,5,2,3,3,5,6,4,7,3,4,2,3,2,1,19,0,0,0,0,0,0,0,0,0,222,29,20,7,5,4,0,0,0,0,0,0,0,0,356,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,28,2026-01-31T17:42:25+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,41.812,41.812,41.812,37.801,38.244,41.812,41.812,8,14,12,12,84,0,0,0,0,0,0,0,0,118,39,26,19,20,8,5,6,6,5,10,9,4,6,4,3,6,3,3,10,0,0,0,0,0,0,0,0,0,206,26,15,8,8,4,0,0,0,0,0,0,0,0,347,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,29,2026-01-31T17:42:29+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,42.219,42.219,42.219,37.804,38.256,42.219,42.219,8,13,9,8,79,0,0,0,0,0,0,0,0,128,43,29,23,14,6,7,6,3,5,6,4,2,3,3,4,4,2,4,14,0,0,0,0,0,0,0,0,0,226,23,14,6,5,3,0,0,0,0,0,0,0,0,382,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,30,2026-01-31T17:42:33+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,41.708,41.622,41.521,37.812,38.238,41.611,41.521,13,11,13,11,78,0,0,0,0,0,0,0,0,133,52,26,22,23,7,6,4,4,4,4,6,3,4,3,2,4,3,3,8,0,0,0,0,0,0,0,0,0,260,26,16,7,6,4,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,31,2026-01-31T17:42:36+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,44.916,44.916,44.916,37.812,38.226,44.916,44.916,10,10,9,8,89,0,0,0,0,0,0,0,0,121,39,20,26,14,5,3,3,3,3,4,3,4,4,2,2,2,1,4,19,0,0,0,0,0,0,0,0,0,232,25,11,8,4,4,0,0,0,0,0,0,0,0,330,0,2,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,32,2026-01-31T17:42:40+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,36.0,42.67,42.234,42.234,37.851,38.421,42.234,42.234,4,9,4,4,221,0,0,0,0,0,0,0,0,56,24,11,10,6,4,4,2,2,3,2,0,1,1,1,0,1,0,3,14,0,0,0,0,0,0,0,0,0,246,27,14,9,11,5,0,0,0,0,0,0,0,0,343,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,33,2026-01-31T17:42:43+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,44.509,44.509,44.509,37.897,38.44,44.509,44.509,7,17,11,15,71,0,0,0,0,0,0,0,0,121,41,32,21,14,5,6,5,2,5,9,5,6,3,4,3,6,4,3,14,0,0,0,0,0,0,0,0,0,203,28,18,9,5,6,0,0,0,0,0,0,0,0,344,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,34,2026-01-31T17:42:47+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,44.516,44.899,44.899,37.914,38.479,44.899,44.899,10,9,9,9,128,0,0,0,0,0,0,0,0,95,36,20,16,14,6,10,5,4,5,4,7,6,6,4,5,2,5,2,10,0,0,0,0,0,0,0,0,0,199,28,18,7,4,6,0,0,0,0,0,0,0,0,326,0,0,1,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,35,2026-01-31T17:42:50+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,44.142,44.142,44.142,37.931,38.424,44.142,44.142,8,11,11,12,75,0,0,0,0,0,0,0,0,123,44,26,20,20,2,1,2,2,4,3,3,5,8,5,3,2,3,3,19,0,0,0,0,0,0,0,0,0,221,30,20,6,3,6,0,0,0,0,0,0,0,0,347,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,36,2026-01-31T17:42:54+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,42.098,42.098,42.098,37.914,38.345,42.098,42.098,11,11,12,15,87,0,0,0,0,0,0,0,0,112,39,23,17,19,2,5,6,2,5,4,4,4,1,3,3,1,2,2,3,0,0,0,0,0,0,0,0,0,230,30,20,7,6,4,0,0,0,0,0,0,0,0,340,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,37,2026-01-31T17:42:57+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,42.354,42.354,42.354,37.894,38.281,42.354,42.354,9,13,12,16,82,0,0,0,0,0,0,0,0,123,40,31,16,13,3,4,2,2,4,3,5,2,3,6,1,2,2,0,5,0,0,0,0,0,0,0,0,0,238,34,19,8,7,6,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,38,2026-01-31T17:43:01+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,42.856,42.856,42.856,37.863,38.275,42.856,42.856,12,12,12,18,112,0,0,0,0,0,0,0,0,89,34,27,20,19,5,3,5,3,5,3,2,6,3,3,2,5,4,2,16,0,0,0,0,0,0,0,0,0,219,28,20,8,8,4,0,0,0,0,0,0,0,0,349,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,39,2026-01-31T17:43:04+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,36.0,43.108,43.108,43.108,37.854,38.256,42.054,42.054,10,16,9,17,99,0,0,0,0,0,0,0,0,101,38,28,18,14,6,5,4,1,3,6,4,2,4,4,1,3,2,4,15,0,0,0,0,0,0,0,0,0,216,31,19,6,10,6,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,40,2026-01-31T17:43:08+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,36.0,42.603,42.569,42.569,37.837,38.205,42.569,42.569,12,15,16,13,91,0,0,0,0,0,0,0,0,98,38,25,19,22,5,7,7,5,6,6,6,6,3,4,2,2,3,2,15,0,0,0,0,0,0,0,0,0,205,28,16,10,9,5,0,0,0,0,0,0,0,0,349,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,41,2026-01-31T17:43:11+08:00,S2_b90,,35,100,3926,360,1698000,90,0,,ON,0,36.0,48.909,48.909,48.909,37.829,38.198,48.909,48.909,7,19,17,10,102,0,0,0,0,0,0,0,0,94,39,25,16,23,4,3,3,2,6,5,3,5,3,2,1,3,3,4,16,0,0,0,0,0,0,0,0,0,228,33,14,7,3,4,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,42,2026-01-31T17:43:15+08:00,S2_b90,,35,100,3926,360,1698000,90,0,,ON,0,36.0,41.491,41.491,41.491,37.823,38.186,41.491,41.491,12,15,12,15,76,0,0,0,0,0,0,0,0,109,46,28,19,21,3,6,2,1,2,3,3,3,2,2,2,1,0,0,10,0,0,0,0,0,0,0,0,0,257,22,14,6,6,7,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,43,2026-01-31T17:43:18+08:00,S2_b90,,35,100,3926,360,1698000,90,0,,ON,0,36.0,44.747,44.747,44.747,37.815,38.205,44.747,44.747,13,18,11,15,92,0,0,0,0,0,0,0,0,109,38,25,20,15,3,4,6,2,4,5,4,5,5,4,2,4,6,3,19,0,0,0,0,0,0,0,0,0,222,28,14,6,6,5,0,0,0,0,0,0,0,0,352,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_174046,44,2026-01-31T17:43:22+08:00,S2_b90,,35,100,3926,360,1698000,90,0,,ON,0,36.0,41.786,41.786,41.588,37.809,38.201,41.588,41.588,11,11,13,15,89,0,0,0,0,0,0,0,0,108,40,32,23,15,6,3,4,2,6,4,5,6,2,6,3,6,4,2,13,0,0,0,0,0,0,0,0,0,223,32,15,6,6,3,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
