run_id,seq,ts_pc,scenario,note,battery_level,battery_scale,battery_voltage_mv,battery_temp_deciC,charge_counter_uAh,brightness,battery_updates_stopped,adb_error,thermal_status,thermal_battery_C,thermal_cpu_C,thermal_gpu_C,thermal_npu_C,thermal_power_amplifier_C,thermal_skin_C,thermal_soc_C,thermal_tpu_C,cpu_p0_freq1000000_dt,cpu_p0_freq1100000_dt,cpu_p0_freq1200000_dt,cpu_p0_freq1300000_dt,cpu_p0_freq1400000_dt,cpu_p0_freq1500000_dt,cpu_p0_freq1600000_dt,cpu_p0_freq1700000_dt,cpu_p0_freq1800000_dt,cpu_p0_freq1900000_dt,cpu_p0_freq2000000_dt,cpu_p0_freq2100000_dt,cpu_p0_freq2200000_dt,cpu_p0_freq480000_dt,cpu_p0_freq600000_dt,cpu_p0_freq700000_dt,cpu_p0_freq800000_dt,cpu_p0_freq900000_dt,cpu_p4_freq1000000_dt,cpu_p4_freq1100000_dt,cpu_p4_freq1200000_dt,cpu_p4_freq1300000_dt,cpu_p4_freq1400000_dt,cpu_p4_freq1500000_dt,cpu_p4_freq1600000_dt,cpu_p4_freq1700000_dt,cpu_p4_freq1800000_dt,cpu_p4_freq1900000_dt,cpu_p4_freq2000000_dt,cpu_p4_freq2100000_dt,cpu_p4_freq2200000_dt,cpu_p4_freq2300000_dt,cpu_p4_freq2400000_dt,cpu_p4_freq2500000_dt,cpu_p4_freq2600000_dt,cpu_p4_freq2660000_dt,cpu_p4_freq2800000_dt,cpu_p4_freq2850000_dt,cpu_p4_freq2900000_dt,cpu_p4_freq3000000_dt,cpu_p4_freq3100000_dt,cpu_p4_freq3200000_dt,cpu_p4_freq400000_dt,cpu_p4_freq500000_dt,cpu_p4_freq600000_dt,cpu_p4_freq700000_dt,cpu_p4_freq800000_dt,cpu_p4_freq900000_dt,cpu_p7_freq1000000_dt,cpu_p7_freq1100000_dt,cpu_p7_freq1200000_dt,cpu_p7_freq1300000_dt,cpu_p7_freq1400000_dt,cpu_p7_freq1500000_dt,cpu_p7_freq1600000_dt,cpu_p7_freq1700000_dt,cpu_p7_freq1800000_dt,cpu_p7_freq1900000_dt,cpu_p7_freq2000000_dt,cpu_p7_freq2100000_dt,cpu_p7_freq2200000_dt,cpu_p7_freq2300000_dt,cpu_p7_freq2400000_dt,cpu_p7_freq2500000_dt,cpu_p7_freq2600000_dt,cpu_p7_freq2700000_dt,cpu_p7_freq2800000_dt,cpu_p7_freq2900000_dt,cpu_p7_freq3000000_dt,cpu_p7_freq3050000_dt,cpu_p7_freq3100000_dt,cpu_p7_freq3200000_dt,cpu_p7_freq3350000_dt,cpu_p7_freq400000_dt,cpu_p7_freq500000_dt,cpu_p7_freq600000_dt,cpu_p7_freq700000_dt,cpu_p7_freq800000_dt,cpu_p7_freq900000_dt,cpu_policy0_energy_mJ,cpu_policy0_energy_mJ_matched,cpu_policy0_energy_mJ_unmatched,cpu_policy0_avg_power_mW,cpu_policy0_unmatched_dt_ms,cpu_policy4_energy_mJ,cpu_policy4_energy_mJ_matched,cpu_policy4_energy_mJ_unmatched,cpu_policy4_avg_power_mW,cpu_policy4_unmatched_dt_ms,cpu_policy7_energy_mJ,cpu_policy7_energy_mJ_matched,cpu_policy7_energy_mJ_unmatched,cpu_policy7_avg_power_mW,cpu_policy7_unmatched_dt_ms,cpu_energy_mJ_total,battery_discharge_energy_mJ,dt_s
20260131_021840,24,2026-01-31T02:19:57+08:00,S2_b30,,74,100,4120,324,3567000,30,0,,0,32.5,38.031,38.031,38.031,34.41,34.817,37.743,38.031,2,6,2,2,3,1,2,1,0,0,32,0,0,240,9,8,4,2,4,3,3,5,3,6,8,5,14,7,3,5,3,3,6,1,1,1,16,0,0,0,0,0,196,6,3,3,4,4,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.894,59.894,0.000,190.745,0,124.716,124.716,0.000,398.454,0,241.508,241.508,0.000,766.691,0,426.118,-0.000,3.000
20260131_021840,25,2026-01-31T02:20:00+08:00,S2_b30,,74,100,4120,324,3567000,30,0,,0,32.5,38.732,38.732,38.702,34.404,34.752,38.702,38.702,1,1,1,1,0,0,0,0,0,1,31,0,0,262,5,3,6,1,1,1,3,1,2,1,1,3,3,3,3,1,2,0,1,1,5,0,22,0,0,0,0,0,246,4,3,1,1,6,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,58.115,58.115,0.000,185.670,0,110.095,110.095,0.000,349.508,0,252.630,252.630,0.000,802.001,0,420.840,-0.000,3.000
20260131_021840,26,2026-01-31T02:20:04+08:00,S2_b30,,74,100,4112,325,3545000,30,0,,0,32.5,38.987,38.987,38.526,34.397,34.802,38.526,38.526,2,3,2,2,0,1,1,0,1,0,28,0,0,244,10,8,8,4,2,5,2,0,1,4,2,1,4,8,2,3,1,3,2,2,1,2,19,0,0,0,0,0,238,1,2,1,2,4,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.332,58.332,0.000,185.770,0,111.394,111.394,0.000,357.031,0,238.743,238.743,0.000,765.202,0,408.468,325670.400,4.000
20260131_021840,27,2026-01-31T02:20:07+08:00,S2_b30,,74,100,4112,325,3545000,30,0,,0,32.5,46.64,46.64,46.64,34.397,34.799,46.64,46.64,1,3,1,1,6,2,0,0,1,1,28,0,0,240,7,8,7,9,8,3,4,8,6,10,7,7,9,7,2,3,2,3,3,2,1,1,15,0,0,0,0,0,167,14,16,8,5,4,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.232,59.232,0.000,188.038,0,121.383,121.383,0.000,385.343,0,241.804,241.804,0.000,765.202,0,422.419,-0.000,3.000
20260131_021840,28,2026-01-31T02:20:10+08:00,S2_b30,,74,100,4112,325,3545000,30,0,,0,32.5,39.99,39.93,39.99,34.397,34.767,39.99,39.99,1,1,2,1,0,2,0,1,0,0,28,0,0,257,9,5,5,2,2,2,6,6,3,4,5,3,5,3,11,4,4,1,3,2,1,2,19,0,0,0,0,0,216,8,1,1,2,1,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,57.807,57.807,0.000,184.098,0,121.606,121.606,0.000,386.051,0,254.360,254.360,0.000,807.492,0,433.773,-0.000,3.000
20260131_021840,29,2026-01-31T02:20:13+08:00,S2_b30,,74,100,4112,325,3545000,30,0,,0,32.5,39.368,39.368,38.629,34.407,34.805,38.629,38.629,2,5,2,1,3,1,1,0,0,0,18,0,0,263,6,9,5,1,2,6,6,1,3,2,4,3,5,2,3,1,5,3,1,6,1,2,13,0,0,0,0,0,234,5,2,1,3,2,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.295,56.295,0.000,177.586,0,109.705,109.705,0.000,347.167,0,239.508,239.508,0.000,765.202,0,405.508,-0.000,3.000
20260131_021840,30,2026-01-31T02:20:16+08:00,S2_b30,,74,100,4112,325,3545000,30,0,,0,32.5,38.537,38.537,38.537,34.401,34.805,38.537,38.537,2,1,1,2,1,1,0,0,1,1,19,0,0,267,9,4,3,1,3,2,2,2,3,4,3,3,4,4,5,5,3,5,3,3,1,2,17,0,0,0,0,0,221,4,2,4,2,3,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.623,55.623,0.000,177.710,0,116.625,116.625,0.000,376.210,0,239.508,239.508,0.000,765.202,0,411.757,-0.000,3.000
20260131_021840,31,2026-01-31T02:20:19+08:00,S2_b30,,74,100,4112,325,3545000,30,0,,0,32.5,37.63,37.63,37.63,34.407,34.787,37.63,37.63,3,1,1,2,1,0,1,1,1,1,27,0,0,257,8,6,5,2,4,2,5,2,4,6,4,6,8,4,2,6,4,3,2,1,2,1,20,0,0,0,0,0,215,6,2,2,4,5,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.578,58.578,0.000,184.789,0,123.176,123.176,0.000,384.926,0,241.804,241.804,0.000,765.202,0,423.558,-0.000,3.000
20260131_021840,32,2026-01-31T02:20:22+08:00,S2_b30,,74,100,4112,325,3545000,30,0,,0,32.5,38.668,38.668,38.668,34.407,34.799,38.668,38.668,0,1,2,0,1,2,1,0,1,0,25,0,0,261,5,4,6,2,2,3,4,1,2,4,3,2,5,3,3,1,2,5,6,2,1,2,20,0,0,0,0,0,218,2,6,3,3,5,0,0,0,0,0,0,0,0,303,1,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,56.697,56.697,0.000,182.304,0,117.003,117.003,0.000,379.879,0,243.974,243.974,0.000,784.482,0,417.673,-0.000,3.000
20260131_021840,33,2026-01-31T02:20:25+08:00,S2_b30,,74,100,4112,325,3545000,30,0,,0,32.5,38.089,38.089,37.671,34.416,34.805,37.642,37.671,1,3,2,2,2,1,1,0,1,1,21,0,0,253,9,10,7,1,1,1,1,2,2,2,2,2,11,1,1,5,3,3,2,10,3,2,17,0,0,0,0,0,240,2,1,1,1,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.055,57.055,0.000,181.128,0,121.188,121.188,0.000,383.506,0,244.865,244.865,0.000,765.202,0,423.108,-0.000,3.000
