run_id,seq,ts_pc,scenario,note,battery_level,battery_scale,battery_voltage_mv,battery_temp_deciC,charge_counter_uAh,brightness,battery_updates_stopped,adb_error,thermal_status,thermal_battery_C,thermal_cpu_C,thermal_gpu_C,thermal_npu_C,thermal_power_amplifier_C,thermal_skin_C,thermal_soc_C,thermal_tpu_C,cpu_p0_freq1000000_dt,cpu_p0_freq1100000_dt,cpu_p0_freq1200000_dt,cpu_p0_freq1300000_dt,cpu_p0_freq1400000_dt,cpu_p0_freq1500000_dt,cpu_p0_freq1600000_dt,cpu_p0_freq1700000_dt,cpu_p0_freq1800000_dt,cpu_p0_freq1900000_dt,cpu_p0_freq2000000_dt,cpu_p0_freq2100000_dt,cpu_p0_freq2200000_dt,cpu_p0_freq480000_dt,cpu_p0_freq600000_dt,cpu_p0_freq700000_dt,cpu_p0_freq800000_dt,cpu_p0_freq900000_dt,cpu_p4_freq1000000_dt,cpu_p4_freq1100000_dt,cpu_p4_freq1200000_dt,cpu_p4_freq1300000_dt,cpu_p4_freq1400000_dt,cpu_p4_freq1500000_dt,cpu_p4_freq1600000_dt,cpu_p4_freq1700000_dt,cpu_p4_freq1800000_dt,cpu_p4_freq1900000_dt,cpu_p4_freq2000000_dt,cpu_p4_freq2100000_dt,cpu_p4_freq2200000_dt,cpu_p4_freq2300000_dt,cpu_p4_freq2400000_dt,cpu_p4_freq2500000_dt,cpu_p4_freq2600000_dt,cpu_p4_freq2660000_dt,cpu_p4_freq2800000_dt,cpu_p4_freq2850000_dt,cpu_p4_freq2900000_dt,cpu_p4_freq3000000_dt,cpu_p4_freq3100000_dt,cpu_p4_freq3200000_dt,cpu_p4_freq400000_dt,cpu_p4_freq500000_dt,cpu_p4_freq600000_dt,cpu_p4_freq700000_dt,cpu_p4_freq800000_dt,cpu_p4_freq900000_dt,cpu_p7_freq1000000_dt,cpu_p7_freq1100000_dt,cpu_p7_freq1200000_dt,cpu_p7_freq1300000_dt,cpu_p7_freq1400000_dt,cpu_p7_freq1500000_dt,cpu_p7_freq1600000_dt,cpu_p7_freq1700000_dt,cpu_p7_freq1800000_dt,cpu_p7_freq1900000_dt,cpu_p7_freq2000000_dt,cpu_p7_freq2100000_dt,cpu_p7_freq2200000_dt,cpu_p7_freq2300000_dt,cpu_p7_freq2400000_dt,cpu_p7_freq2500000_dt,cpu_p7_freq2600000_dt,cpu_p7_freq2700000_dt,cpu_p7_freq2800000_dt,cpu_p7_freq2900000_dt,cpu_p7_freq3000000_dt,cpu_p7_freq3050000_dt,cpu_p7_freq3100000_dt,cpu_p7_freq3200000_dt,cpu_p7_freq3350000_dt,cpu_p7_freq400000_dt,cpu_p7_freq500000_dt,cpu_p7_freq600000_dt,cpu_p7_freq700000_dt,cpu_p7_freq800000_dt,cpu_p7_freq900000_dt,cpu_policy0_energy_mJ,cpu_policy0_energy_mJ_matched,cpu_policy0_energy_mJ_unmatched,cpu_policy0_avg_power_mW,cpu_policy0_unmatched_dt_ms,cpu_policy4_energy_mJ,cpu_policy4_energy_mJ_matched,cpu_policy4_energy_mJ_unmatched,cpu_policy4_avg_power_mW,cpu_policy4_unmatched_dt_ms,cpu_policy7_energy_mJ,cpu_policy7_energy_mJ_matched,cpu_policy7_energy_mJ_unmatched,cpu_policy7_avg_power_mW,cpu_policy7_unmatched_dt_ms,cpu_energy_mJ_total,battery_discharge_energy_mJ,dt_s
20260131_011022,10,2026-01-31T01:10:55+08:00,S1_HS,,81,100,4138,325,3896000,48,0,,0,32.5,37.527,37.527,37.527,34.454,34.513,37.527,37.527,0,4,1,1,1,0,0,0,0,0,19,0,0,271,11,3,2,1,0,0,9,0,0,0,4,0,3,0,4,4,3,9,2,1,1,7,22,0,0,0,0,0,232,0,0,3,10,2,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.559,55.559,0.000,176.939,0,124.690,124.690,0.000,394.590,0,242.563,242.563,0.000,770.040,0,422.812,-0.000,3.000
20260131_011022,11,2026-01-31T01:10:58+08:00,S1_HS,,81,100,4138,325,3896000,48,0,,0,32.5,37.312,37.312,37.312,34.436,34.472,37.312,37.312,0,1,1,0,4,0,1,0,0,1,28,0,0,257,11,10,1,1,2,2,5,0,4,4,0,1,5,5,0,2,4,1,2,2,6,2,15,0,0,0,0,0,230,1,1,10,10,4,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.623,58.623,0.000,185.517,0,112.282,112.282,0.000,353.088,0,244.873,244.873,0.000,770.040,0,415.778,-0.000,3.000
20260131_011022,12,2026-01-31T01:11:01+08:00,S1_HS,,81,100,4138,325,3896000,48,0,,0,32.5,37.438,37.438,37.438,34.41,34.41,37.438,37.438,1,0,1,4,1,1,0,1,0,0,22,0,0,271,7,3,1,6,1,14,9,3,0,1,2,2,9,0,1,4,1,4,0,5,0,5,7,0,0,0,0,0,231,0,8,4,5,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.595,57.595,0.000,180.549,0,102.642,102.642,0.000,324.816,0,243.333,243.333,0.000,770.040,0,403.570,-0.000,3.000
20260131_011022,13,2026-01-31T01:11:04+08:00,S1_HS,,81,100,4138,325,3896000,48,0,,0,32.5,37.427,37.427,37.427,34.368,34.445,37.226,37.226,1,1,2,1,0,3,1,0,1,0,31,0,0,238,10,4,2,3,1,1,3,3,0,0,8,2,5,6,2,4,2,3,2,1,6,4,33,0,0,0,0,0,184,7,5,1,10,3,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,56.628,56.628,0.000,190.028,0,137.143,137.143,0.000,463.321,0,239.179,239.179,0.000,799.930,0,432.951,-0.000,3.000
20260131_011022,14,2026-01-31T01:11:08+08:00,S1_HS,,81,100,4138,325,3896000,48,0,,0,32.5,37.413,37.413,37.413,34.344,34.436,37.413,37.413,3,1,2,1,1,0,1,3,1,0,30,0,0,247,8,4,5,3,8,2,6,5,4,1,5,4,8,1,1,2,3,1,1,1,1,3,31,0,0,0,0,0,199,1,9,2,7,7,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,58.691,58.691,0.000,189.326,0,129.614,129.614,0.000,414.102,0,245.068,245.068,0.000,788.001,0,433.373,-0.000,4.000
20260131_011022,15,2026-01-31T01:11:11+08:00,S1_HS,,81,100,4138,325,3896000,48,0,,0,32.5,37.467,37.467,37.467,34.329,34.419,37.467,37.467,1,1,0,1,2,1,1,0,0,1,24,0,0,267,11,3,2,1,4,1,6,8,3,2,3,3,4,2,1,4,1,3,2,4,0,1,20,0,0,0,0,0,217,3,4,6,6,6,0,0,0,0,0,0,0,0,307,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,57.504,57.504,0.000,181.976,0,114.703,114.703,0.000,365.295,0,248.613,248.613,0.000,791.762,0,420.820,-0.000,3.000
20260131_011022,16,2026-01-31T01:11:14+08:00,S1_HS,,81,100,4138,325,3896000,48,0,,0,32.5,39.469,39.469,39.087,34.315,34.522,39.183,39.183,4,1,1,5,0,0,1,5,1,1,54,0,0,214,16,2,3,3,2,8,1,4,9,0,2,3,2,4,2,1,1,0,6,2,2,1,26,0,0,0,0,0,211,4,11,2,3,5,0,0,0,0,0,0,0,0,273,3,0,0,0,1,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,65.620,65.620,0.000,210.996,0,121.547,121.547,0.000,389.573,0,283.760,283.760,0.000,903.696,0,470.927,-0.000,3.000
20260131_011022,17,2026-01-31T01:11:17+08:00,S1_HS,,81,100,4138,325,3896000,48,0,,0,32.5,37.873,37.873,37.308,34.303,34.457,37.308,37.308,2,3,1,2,1,3,0,0,0,0,21,0,0,273,8,3,2,3,8,7,14,1,3,1,0,2,3,4,2,2,1,0,1,1,0,2,9,0,0,0,0,0,231,2,1,5,11,10,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.879,57.879,0.000,179.749,0,96.043,96.043,0.000,299.199,0,245.643,245.643,0.000,770.040,0,399.565,-0.000,3.000
20260131_011022,18,2026-01-31T01:11:20+08:00,S1_HS,,81,100,4138,325,3896000,48,0,,0,32.5,37.801,37.801,37.312,34.291,34.412,37.312,37.312,3,3,1,4,2,3,1,1,1,0,36,0,0,236,10,9,7,2,2,8,5,8,5,3,4,5,3,2,1,1,3,5,1,1,1,1,19,0,0,0,0,0,216,8,1,7,7,3,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,62.211,62.211,0.000,195.018,0,114.944,114.944,0.000,359.201,0,254.241,254.241,0.000,796.994,0,431.396,-0.000,3.000
20260131_011022,19,2026-01-31T01:11:23+08:00,S1_HS,,81,100,4138,325,3896000,48,0,,0,32.5,38.003,38.003,38.003,34.291,34.448,37.945,37.945,1,3,1,1,0,0,0,0,0,0,28,0,0,257,4,9,4,5,1,7,3,3,7,5,7,1,2,0,4,6,1,1,5,6,2,2,26,0,0,0,0,0,213,2,1,1,7,3,0,0,0,0,0,0,0,0,305,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,57.718,57.718,0.000,184.403,0,131.731,131.731,0.000,416.870,0,253.390,253.390,0.000,799.337,0,442.839,-0.000,3.000
20260131_011022,20,2026-01-31T01:11:26+08:00,S1_HS,,81,100,4138,325,3896000,48,0,,0,32.5,37.441,37.441,37.441,34.281,34.451,37.441,37.441,1,4,1,3,0,1,1,0,3,0,31,0,0,257,4,4,3,3,3,1,5,4,2,6,5,3,13,2,2,1,1,1,13,4,0,5,25,0,0,0,0,0,206,3,2,1,2,3,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,59.900,59.900,0.000,189.558,0,137.597,137.597,0.000,439.608,0,256.315,256.315,0.000,816.291,0,453.813,-0.000,3.000
20260131_011022,21,2026-01-31T01:11:30+08:00,S1_HS,,81,100,4138,325,3896000,48,0,,0,32.5,37.686,37.269,37.269,34.261,34.407,37.269,37.269,1,5,1,0,1,0,1,1,1,0,30,0,0,257,7,3,3,1,0,6,2,0,1,3,1,0,6,2,3,2,3,2,1,4,2,0,12,0,0,0,0,0,253,1,1,1,4,5,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,58.487,58.487,0.000,187.457,0,100.575,100.575,0.000,319.287,0,250.383,250.383,0.000,794.866,0,409.445,-0.000,4.000
