run_id,seq,ts_pc,scenario,note,battery_level,battery_scale,battery_voltage_mv,battery_temp_deciC,charge_counter_uAh,brightness,battery_updates_stopped,adb_error,thermal_status,thermal_battery_C,thermal_cpu_C,thermal_gpu_C,thermal_npu_C,thermal_power_amplifier_C,thermal_skin_C,thermal_soc_C,thermal_tpu_C,cpu_p0_freq1000000_dt,cpu_p0_freq1100000_dt,cpu_p0_freq1200000_dt,cpu_p0_freq1300000_dt,cpu_p0_freq1400000_dt,cpu_p0_freq1500000_dt,cpu_p0_freq1600000_dt,cpu_p0_freq1700000_dt,cpu_p0_freq1800000_dt,cpu_p0_freq1900000_dt,cpu_p0_freq2000000_dt,cpu_p0_freq2100000_dt,cpu_p0_freq2200000_dt,cpu_p0_freq480000_dt,cpu_p0_freq600000_dt,cpu_p0_freq700000_dt,cpu_p0_freq800000_dt,cpu_p0_freq900000_dt,cpu_p4_freq1000000_dt,cpu_p4_freq1100000_dt,cpu_p4_freq1200000_dt,cpu_p4_freq1300000_dt,cpu_p4_freq1400000_dt,cpu_p4_freq1500000_dt,cpu_p4_freq1600000_dt,cpu_p4_freq1700000_dt,cpu_p4_freq1800000_dt,cpu_p4_freq1900000_dt,cpu_p4_freq2000000_dt,cpu_p4_freq2100000_dt,cpu_p4_freq2200000_dt,cpu_p4_freq2300000_dt,cpu_p4_freq2400000_dt,cpu_p4_freq2500000_dt,cpu_p4_freq2600000_dt,cpu_p4_freq2660000_dt,cpu_p4_freq2800000_dt,cpu_p4_freq2850000_dt,cpu_p4_freq2900000_dt,cpu_p4_freq3000000_dt,cpu_p4_freq3100000_dt,cpu_p4_freq3200000_dt,cpu_p4_freq400000_dt,cpu_p4_freq500000_dt,cpu_p4_freq600000_dt,cpu_p4_freq700000_dt,cpu_p4_freq800000_dt,cpu_p4_freq900000_dt,cpu_p7_freq1000000_dt,cpu_p7_freq1100000_dt,cpu_p7_freq1200000_dt,cpu_p7_freq1300000_dt,cpu_p7_freq1400000_dt,cpu_p7_freq1500000_dt,cpu_p7_freq1600000_dt,cpu_p7_freq1700000_dt,cpu_p7_freq1800000_dt,cpu_p7_freq1900000_dt,cpu_p7_freq2000000_dt,cpu_p7_freq2100000_dt,cpu_p7_freq2200000_dt,cpu_p7_freq2300000_dt,cpu_p7_freq2400000_dt,cpu_p7_freq2500000_dt,cpu_p7_freq2600000_dt,cpu_p7_freq2700000_dt,cpu_p7_freq2800000_dt,cpu_p7_freq2900000_dt,cpu_p7_freq3000000_dt,cpu_p7_freq3050000_dt,cpu_p7_freq3100000_dt,cpu_p7_freq3200000_dt,cpu_p7_freq3350000_dt,cpu_p7_freq400000_dt,cpu_p7_freq500000_dt,cpu_p7_freq600000_dt,cpu_p7_freq700000_dt,cpu_p7_freq800000_dt,cpu_p7_freq900000_dt
20260130_232755,10,2026-01-30T23:28:27+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,37.517,37.517,37.517,32.803,32.953,37.517,37.517,10,9,14,13,10,5,5,5,2,3,124,0,0,44,25,20,21,17,2,2,7,2,2,3,2,1,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,251,17,13,7,6,7,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,11,2026-01-30T23:28:31+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,42.424,42.424,42.424,32.828,32.983,42.424,42.424,7,11,4,6,1,4,1,3,4,2,175,0,0,45,20,15,9,11,2,2,2,1,4,3,0,1,4,0,0,0,1,0,0,3,0,0,14,0,0,0,0,0,247,11,8,4,6,2,0,0,0,0,0,0,0,0,290,0,0,0,0,1,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,12,2026-01-30T23:28:34+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,38.599,38.599,37.54,32.814,33.04,37.54,37.54,7,9,11,8,4,5,3,9,2,1,138,0,0,45,25,20,16,16,1,4,3,2,2,2,0,2,0,7,0,0,1,2,0,0,1,0,4,0,0,0,0,0,250,15,13,9,4,2,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,13,2026-01-30T23:28:37+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,38.656,38.656,38.656,32.798,32.988,38.656,38.656,12,15,9,8,4,6,6,2,4,1,100,0,0,64,34,27,15,14,3,5,1,2,1,0,2,3,2,3,1,2,2,0,1,0,0,2,10,0,0,0,0,0,239,14,8,9,3,4,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,14,2026-01-30T23:28:40+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,37.278,37.278,36.934,32.836,33.011,36.934,36.934,8,14,12,13,6,11,4,3,2,4,107,0,0,49,29,23,21,15,3,3,3,2,3,1,2,4,1,1,0,1,1,0,1,1,0,0,2,0,0,0,0,0,242,21,13,5,9,4,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,15,2026-01-30T23:28:44+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,35.654,35.654,35.654,32.828,32.972,35.654,35.654,7,19,11,8,6,13,4,3,4,2,106,0,0,59,28,19,20,15,7,4,2,1,2,2,1,2,3,2,0,1,2,1,1,0,0,0,6,0,0,0,0,0,238,19,8,8,5,8,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,16,2026-01-30T23:28:47+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,35.623,35.623,35.709,32.838,32.953,35.709,35.709,7,13,16,8,10,4,5,5,6,4,100,0,0,54,31,22,21,17,7,3,2,3,3,1,1,2,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,244,21,10,4,10,3,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,17,2026-01-30T23:28:50+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,37.743,37.743,38.627,32.852,32.961,38.627,38.627,12,16,8,13,3,11,6,1,5,2,89,0,0,58,34,24,15,22,8,3,3,7,2,1,3,4,4,1,3,1,4,2,1,2,1,1,7,0,0,0,0,0,224,16,9,7,7,2,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,18,2026-01-30T23:28:53+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,43.733,43.733,43.733,32.803,32.972,43.733,43.733,11,11,16,15,9,9,5,1,10,2,90,0,0,51,29,25,14,25,3,3,6,3,5,2,2,3,2,1,0,1,0,1,0,1,0,0,7,0,0,0,0,0,240,12,12,4,10,3,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,19,2026-01-30T23:28:56+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,35.993,35.993,36.4,32.781,32.985,36.4,36.4,10,14,16,8,6,8,6,2,7,4,105,0,0,49,29,21,23,15,4,2,2,3,2,2,1,1,2,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,249,13,11,8,14,6,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,20,2026-01-30T23:29:00+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,36.841,36.841,36.841,32.814,33.005,36.841,36.841,9,15,10,6,5,4,6,6,8,2,108,0,0,56,28,25,26,13,6,1,6,2,2,1,1,1,2,5,1,2,1,0,2,0,0,0,3,0,0,0,0,0,244,18,7,7,8,4,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,21,2026-01-30T23:29:03+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,35.982,35.982,36.082,32.803,32.964,36.082,36.082,15,13,12,17,9,5,7,5,1,3,111,0,0,47,20,22,20,18,3,2,4,2,2,1,2,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,260,18,14,5,4,5,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,22,2026-01-30T23:29:06+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,36.826,36.826,36.826,32.8,32.95,36.826,36.826,10,11,8,21,4,11,7,5,8,3,121,0,0,39,23,21,17,14,3,3,3,1,3,2,2,1,2,1,1,2,0,1,1,0,1,0,3,0,0,0,0,0,253,16,8,8,3,4,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,23,2026-01-30T23:29:09+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,41.173,41.173,39.759,32.819,32.953,37.699,37.699,11,18,11,12,6,5,5,3,5,2,106,0,0,59,25,19,17,15,2,5,2,2,3,0,4,3,2,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,247,17,11,7,6,3,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,24,2026-01-30T23:29:13+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,35.84,35.84,35.899,32.817,32.953,35.899,35.899,8,7,13,11,9,11,4,4,9,3,125,0,0,47,28,19,15,14,3,1,2,2,4,1,2,3,2,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,258,20,8,4,7,3,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,25,2026-01-30T23:29:16+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,36.754,36.593,36.412,32.803,32.926,36.412,36.412,8,12,12,18,4,4,9,4,5,2,104,0,0,58,29,26,13,14,2,2,1,2,2,3,2,2,4,0,1,2,2,0,0,1,0,0,5,0,0,0,0,0,240,16,14,7,10,6,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,26,2026-01-30T23:29:19+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,36.313,36.313,36.4,32.817,32.95,36.4,36.4,5,12,6,12,11,10,10,7,7,4,115,0,0,44,26,23,17,14,4,4,2,1,2,1,1,2,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,251,15,10,9,11,2,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,27,2026-01-30T23:29:22+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,36.553,36.553,36.553,32.833,32.956,36.553,36.553,9,15,13,12,5,15,5,2,7,6,107,0,0,45,31,23,20,15,3,2,4,2,2,1,4,1,2,1,2,0,1,3,0,1,0,0,2,0,0,0,0,0,266,15,7,5,3,4,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,28,2026-01-30T23:29:26+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,37.873,37.873,36.797,32.811,32.931,36.797,36.797,12,10,7,22,3,8,6,2,7,6,114,0,0,45,22,27,18,16,4,2,3,2,2,2,2,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,258,16,9,8,5,5,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,29,2026-01-30T23:29:29+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,35.93,35.807,35.807,32.814,32.953,35.807,35.807,8,15,9,9,5,10,7,2,8,3,119,0,0,49,26,26,15,17,3,2,3,2,1,3,0,1,1,1,2,0,1,0,1,0,1,0,2,0,0,0,0,0,251,21,13,6,8,3,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,30,2026-01-30T23:29:32+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,36.566,36.682,36.682,32.822,32.945,36.682,36.682,7,16,11,10,12,5,2,5,7,4,110,0,0,53,33,24,13,12,2,4,3,3,2,2,2,3,3,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,251,15,10,6,8,4,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,31,2026-01-30T23:29:35+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,35.852,35.852,35.852,32.8,32.921,35.852,35.852,8,14,8,15,7,6,3,5,4,3,111,0,0,53,26,24,16,18,3,2,2,3,6,0,3,1,3,1,0,2,2,0,1,1,1,0,4,0,0,0,0,0,249,18,10,8,3,4,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,32,2026-01-30T23:29:39+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,37.886,37.886,37.886,32.789,32.991,37.886,37.886,6,9,7,9,3,5,6,2,4,7,110,0,0,68,36,27,16,12,6,4,5,0,3,1,1,6,3,1,3,0,1,1,1,0,0,3,9,0,0,0,0,0,226,20,13,4,9,3,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,33,2026-01-30T23:29:42+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,37.4,37.4,37.196,32.828,32.977,37.196,37.196,12,11,13,17,8,4,6,5,4,1,98,0,0,64,28,17,22,14,4,3,4,3,1,2,1,2,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,262,15,12,5,4,2,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,34,2026-01-30T23:29:45+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,36.029,36.029,36.029,32.811,32.926,36.029,36.029,10,17,11,16,10,7,6,0,4,4,96,0,0,58,30,19,21,19,3,3,7,1,2,3,1,0,1,2,1,1,1,0,1,0,2,0,3,0,0,0,0,0,255,13,10,6,6,6,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,35,2026-01-30T23:29:48+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,35.531,35.531,35.531,32.787,32.936,35.531,35.531,13,14,11,16,5,5,6,8,3,5,98,0,0,55,27,32,23,14,5,5,3,7,1,5,1,3,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,243,20,12,9,7,6,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,36,2026-01-30T23:29:52+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,36.255,36.255,36.299,32.822,32.994,36.299,36.299,9,15,8,14,3,4,9,5,14,1,114,0,0,50,26,22,20,13,4,3,7,3,3,3,6,4,5,2,1,2,1,1,2,1,1,1,3,0,0,0,0,0,229,17,12,6,8,3,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,37,2026-01-30T23:29:55+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,36.956,36.956,36.956,32.814,32.994,36.956,36.956,5,13,12,14,6,7,7,7,9,4,122,0,0,43,25,19,16,12,4,5,5,3,2,2,1,4,1,1,1,2,1,1,1,1,0,0,2,0,0,0,0,0,246,16,9,5,6,4,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,38,2026-01-30T23:29:58+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4315,308,4451000,47,0,,0,30.8,36.042,36.042,36.042,32.822,33.037,36.042,36.042,8,22,12,16,6,6,8,4,3,4,105,0,0,48,31,26,19,10,3,2,4,2,2,3,3,6,3,1,1,2,2,1,0,2,1,1,4,0,0,0,0,0,221,21,17,12,5,5,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,39,2026-01-30T23:30:02+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4313,308,4444000,47,0,,0,30.8,36.796,36.796,36.796,32.847,33.063,36.796,36.796,6,12,9,10,6,7,5,6,6,5,120,0,0,50,34,25,17,14,3,2,5,3,5,3,4,2,3,4,2,1,1,1,0,1,1,1,2,0,0,0,0,0,237,24,12,4,9,4,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,40,2026-01-30T23:30:05+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4313,308,4444000,47,0,,0,30.8,39.057,39.057,39.057,32.85,33.054,39.057,39.057,6,14,8,16,5,5,3,9,5,1,96,0,0,60,28,23,22,18,3,2,4,1,1,1,2,3,2,2,1,3,1,1,2,2,0,0,2,0,0,0,0,0,239,21,10,6,6,3,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,41,2026-01-30T23:30:08+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4313,308,4444000,47,0,,0,30.8,36.819,36.819,36.819,32.822,33.066,36.819,36.819,12,13,12,8,7,8,7,7,6,2,105,0,0,52,25,22,27,13,3,2,3,3,2,7,2,4,1,2,0,2,1,1,1,0,1,0,8,0,0,0,0,0,232,14,16,10,7,4,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260130_232755,42,2026-01-30T23:30:11+08:00,S1_wifi_screenoff_hotspot_on,,93,100,4313,308,4444000,47,0,,0,30.8,36.38,36.428,36.428,32.866,33.098,36.428,36.428,11,10,14,11,11,7,3,4,7,6,117,0,0,53,33,18,16,12,2,3,3,3,2,2,1,2,5,1,1,1,2,0,1,1,1,1,3,0,0,0,0,0,247,18,12,7,10,2,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
