run_id,seq,ts_pc,scenario,note,battery_level,battery_scale,battery_voltage_mv,battery_temp_deciC,charge_counter_uAh,brightness,battery_updates_stopped,adb_error,thermal_status,thermal_battery_C,thermal_cpu_C,thermal_gpu_C,thermal_npu_C,thermal_power_amplifier_C,thermal_skin_C,thermal_soc_C,thermal_tpu_C,cpu_p0_freq1000000_dt,cpu_p0_freq1100000_dt,cpu_p0_freq1200000_dt,cpu_p0_freq1300000_dt,cpu_p0_freq1400000_dt,cpu_p0_freq1500000_dt,cpu_p0_freq1600000_dt,cpu_p0_freq1700000_dt,cpu_p0_freq1800000_dt,cpu_p0_freq1900000_dt,cpu_p0_freq2000000_dt,cpu_p0_freq2100000_dt,cpu_p0_freq2200000_dt,cpu_p0_freq480000_dt,cpu_p0_freq600000_dt,cpu_p0_freq700000_dt,cpu_p0_freq800000_dt,cpu_p0_freq900000_dt,cpu_p4_freq1000000_dt,cpu_p4_freq1100000_dt,cpu_p4_freq1200000_dt,cpu_p4_freq1300000_dt,cpu_p4_freq1400000_dt,cpu_p4_freq1500000_dt,cpu_p4_freq1600000_dt,cpu_p4_freq1700000_dt,cpu_p4_freq1800000_dt,cpu_p4_freq1900000_dt,cpu_p4_freq2000000_dt,cpu_p4_freq2100000_dt,cpu_p4_freq2200000_dt,cpu_p4_freq2300000_dt,cpu_p4_freq2400000_dt,cpu_p4_freq2500000_dt,cpu_p4_freq2600000_dt,cpu_p4_freq2660000_dt,cpu_p4_freq2800000_dt,cpu_p4_freq2850000_dt,cpu_p4_freq2900000_dt,cpu_p4_freq3000000_dt,cpu_p4_freq3100000_dt,cpu_p4_freq3200000_dt,cpu_p4_freq400000_dt,cpu_p4_freq500000_dt,cpu_p4_freq600000_dt,cpu_p4_freq700000_dt,cpu_p4_freq800000_dt,cpu_p4_freq900000_dt,cpu_p7_freq1000000_dt,cpu_p7_freq1100000_dt,cpu_p7_freq1200000_dt,cpu_p7_freq1300000_dt,cpu_p7_freq1400000_dt,cpu_p7_freq1500000_dt,cpu_p7_freq1600000_dt,cpu_p7_freq1700000_dt,cpu_p7_freq1800000_dt,cpu_p7_freq1900000_dt,cpu_p7_freq2000000_dt,cpu_p7_freq2100000_dt,cpu_p7_freq2200000_dt,cpu_p7_freq2300000_dt,cpu_p7_freq2400000_dt,cpu_p7_freq2500000_dt,cpu_p7_freq2600000_dt,cpu_p7_freq2700000_dt,cpu_p7_freq2800000_dt,cpu_p7_freq2900000_dt,cpu_p7_freq3000000_dt,cpu_p7_freq3050000_dt,cpu_p7_freq3100000_dt,cpu_p7_freq3200000_dt,cpu_p7_freq3350000_dt,cpu_p7_freq400000_dt,cpu_p7_freq500000_dt,cpu_p7_freq600000_dt,cpu_p7_freq700000_dt,cpu_p7_freq800000_dt,cpu_p7_freq900000_dt,cpu_policy0_energy_mJ,cpu_policy0_energy_mJ_matched,cpu_policy0_energy_mJ_unmatched,cpu_policy0_avg_power_mW,cpu_policy0_unmatched_dt_ms,cpu_policy4_energy_mJ,cpu_policy4_energy_mJ_matched,cpu_policy4_energy_mJ_unmatched,cpu_policy4_avg_power_mW,cpu_policy4_unmatched_dt_ms,cpu_policy7_energy_mJ,cpu_policy7_energy_mJ_matched,cpu_policy7_energy_mJ_unmatched,cpu_policy7_avg_power_mW,cpu_policy7_unmatched_dt_ms,cpu_energy_mJ_total,battery_discharge_energy_mJ,dt_s
20260131_013403,10,2026-01-31T01:34:36+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,30.9,36.783,36.783,36.783,33.285,33.5,36.783,36.783,1,2,1,5,1,1,0,0,1,1,17,0,0,270,4,10,2,2,10,10,7,4,6,7,8,6,12,9,2,1,4,2,7,3,3,1,22,0,0,0,0,0,168,3,3,2,11,8,0,0,0,0,0,0,0,0,318,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.616,56.616,0.000,178.038,0,141.049,141.049,0.000,442.159,0,246.897,246.897,0.000,771.555,0,444.562,-0.000,3.000
20260131_013403,11,2026-01-31T01:34:39+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,30.9,35.96,35.96,35.96,33.256,33.457,35.96,35.96,0,1,1,3,1,4,0,0,1,0,18,0,0,280,4,3,2,4,2,1,5,8,2,6,4,5,4,5,3,10,4,3,5,3,1,4,14,0,0,0,0,0,215,4,7,1,2,3,0,0,0,0,0,0,0,0,315,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57.306,57.306,0.000,177.967,0,125.233,125.233,0.000,390.134,0,247.994,247.994,0.000,774.980,0,430.532,-0.000,3.000
20260131_013403,12,2026-01-31T01:34:42+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,30.9,38.308,39.68,39.68,33.225,33.419,39.68,39.68,2,4,0,1,1,1,1,0,2,0,26,0,0,268,4,7,2,2,6,1,1,3,3,3,2,4,9,2,9,2,4,1,2,6,4,2,13,0,0,0,0,0,226,1,8,0,7,1,0,0,0,0,0,0,0,0,314,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.103,59.103,0.000,184.121,0,118.838,118.838,0.000,371.370,0,247.676,247.676,0.000,771.576,0,425.617,-0.000,3.000
20260131_013403,13,2026-01-31T01:34:45+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,36.408,36.408,35.987,33.188,33.403,35.987,35.987,1,3,5,0,0,0,1,1,0,1,28,0,0,256,6,8,3,5,2,6,3,3,5,5,4,7,6,4,2,2,3,3,2,1,4,3,20,0,0,0,0,0,201,11,7,3,5,11,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.255,59.255,0.000,186.338,0,126.111,126.111,0.000,390.435,0,247.064,247.064,0.000,769.668,0,432.430,-0.000,3.000
20260131_013403,14,2026-01-31T01:34:49+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,36.485,36.485,36.485,33.167,33.354,36.485,36.485,3,1,4,8,1,0,1,0,0,0,19,0,0,267,14,2,1,2,4,8,3,2,4,2,6,5,6,5,3,8,3,2,0,3,1,4,18,0,0,0,0,0,224,2,2,4,0,2,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,58.022,58.022,0.000,179.634,0,122.963,122.963,0.000,383.062,0,260.810,260.810,0.000,815.030,0,441.794,-0.000,4.000
20260131_013403,15,2026-01-31T01:34:52+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,36.498,36.498,36.498,33.167,33.308,36.498,36.498,3,2,0,1,0,0,1,0,0,0,19,0,0,286,3,5,1,1,1,0,0,2,0,1,2,1,1,2,1,3,5,2,0,7,0,0,23,0,0,0,0,0,247,0,12,0,4,7,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.701,56.701,0.000,176.091,0,114.064,114.064,0.000,355.339,0,250.142,250.142,0.000,769.668,0,420.908,-0.000,3.000
20260131_013403,16,2026-01-31T01:34:55+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,36.551,36.551,36.551,33.106,33.297,36.551,36.551,0,1,2,0,1,1,0,1,0,0,26,0,0,279,3,3,2,2,2,5,7,2,8,4,6,6,8,15,3,5,5,2,10,0,0,1,15,0,0,0,0,0,195,1,12,4,2,7,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.424,58.424,0.000,182.006,0,130.871,130.871,0.000,402.679,0,248.603,248.603,0.000,769.668,0,437.897,-0.000,3.000
20260131_013403,17,2026-01-31T01:34:58+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,36.37,36.08,35.916,33.106,33.297,35.916,35.916,1,2,3,1,1,1,1,0,1,4,25,0,0,273,6,4,1,1,11,6,6,6,7,4,5,11,8,3,2,4,4,5,3,10,1,3,19,0,0,0,0,0,166,0,15,9,5,11,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.170,60.170,0.000,185.140,0,141.502,141.502,0.000,436.736,0,247.064,247.064,0.000,769.668,0,448.736,-0.000,3.000
20260131_013403,18,2026-01-31T01:35:02+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,42.273,42.273,42.273,33.164,33.331,42.273,42.273,1,6,2,1,1,3,1,0,5,4,26,0,0,269,7,4,8,3,2,8,1,1,3,3,2,3,4,2,3,0,1,2,4,1,0,0,33,0,0,0,0,0,248,4,6,4,3,2,0,0,0,0,0,0,0,0,330,0,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,64.456,64.456,0.000,189.022,0,129.555,129.555,0.000,381.044,0,278.463,278.463,0.000,809.485,0,472.475,-0.000,4.000
20260131_013403,19,2026-01-31T01:35:05+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,37.441,37.441,37.441,33.188,33.363,37.441,37.441,6,3,1,3,0,0,2,0,0,0,18,0,0,273,6,6,4,1,3,2,1,2,2,2,1,4,5,2,1,3,6,3,6,2,2,2,21,0,0,0,0,0,241,1,1,4,2,4,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.371,57.371,0.000,177.620,0,122.828,122.828,0.000,380.273,0,247.833,247.833,0.000,769.668,0,428.032,-0.000,3.000
20260131_013403,20,2026-01-31T01:35:08+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,35.988,35.685,35.685,33.173,33.343,35.685,35.685,5,2,1,3,1,1,1,0,1,0,21,0,0,266,6,7,3,1,6,5,5,3,5,12,5,4,8,6,1,1,2,0,0,4,0,1,14,0,0,0,0,0,203,1,3,3,14,11,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.647,57.647,0.000,180.712,0,111.359,111.359,0.000,351.291,0,244.755,244.755,0.000,769.668,0,413.761,-0.000,3.000
20260131_013403,21,2026-01-31T01:35:11+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,36.384,36.384,36.384,33.158,33.314,36.384,36.384,3,1,4,2,0,1,3,1,0,0,33,0,0,256,6,5,2,4,6,4,9,3,3,4,5,7,8,8,3,4,4,2,3,4,2,0,12,0,0,0,0,0,219,2,3,1,7,1,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61.145,61.145,0.000,190.484,0,118.897,118.897,0.000,366.967,0,248.950,248.950,0.000,773.136,0,428.993,-0.000,3.000
20260131_013403,22,2026-01-31T01:35:15+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,45.163,45.163,45.163,33.127,33.285,45.163,45.163,0,2,0,0,0,0,0,0,1,5,17,0,0,284,3,1,1,3,1,0,2,0,2,1,9,3,2,0,1,3,1,2,1,4,3,1,25,0,0,0,0,0,244,0,4,4,1,1,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.342,56.342,0.000,177.735,0,117.562,117.562,0.000,373.214,0,244.755,244.755,0.000,769.668,0,418.659,-0.000,4.000
20260131_013403,23,2026-01-31T01:35:18+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,36.64,36.64,36.27,33.115,33.288,36.27,36.27,1,1,4,1,1,0,1,1,0,0,28,0,0,264,9,4,4,1,1,3,2,1,2,3,0,10,6,6,4,2,4,0,2,1,1,0,25,0,0,0,0,0,234,2,6,1,1,2,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.192,59.192,0.000,184.974,0,121.024,121.024,0.000,379.387,0,244.755,244.755,0.000,769.668,0,424.971,-0.000,3.000
20260131_013403,24,2026-01-31T01:35:21+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,36.285,36.285,36.285,33.08,33.325,36.285,36.285,1,0,0,1,3,2,0,0,0,1,17,0,0,275,8,7,1,2,7,4,4,5,5,5,3,7,5,8,2,3,1,3,3,2,1,3,14,0,0,0,0,0,212,3,2,7,5,7,0,0,0,0,0,0,0,0,316,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,56.134,56.134,0.000,176.521,0,117.437,117.437,0.000,365.848,0,248.018,248.018,0.000,777.485,0,421.589,-0.000,3.000
20260131_013403,25,2026-01-31T01:35:24+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,37.986,37.531,37.531,33.092,33.23,38.131,37.531,1,1,1,0,0,1,1,1,1,0,26,0,0,274,5,4,4,1,5,4,3,1,4,11,6,6,3,4,3,5,1,6,0,2,0,1,12,0,0,0,0,0,216,0,18,5,1,2,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.688,58.688,0.000,182.830,0,109.919,109.919,0.000,344.572,0,248.603,248.603,0.000,769.668,0,417.210,-0.000,3.000
20260131_013403,26,2026-01-31T01:35:27+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,35.726,35.726,35.726,33.092,33.219,35.726,35.726,1,1,2,2,1,1,2,0,0,0,21,0,0,278,6,6,1,2,1,1,1,0,3,0,2,2,7,2,1,3,4,3,3,12,2,1,24,0,0,0,0,0,223,13,7,3,1,5,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.097,58.097,0.000,179.313,0,131.306,131.306,0.000,405.264,0,246.294,246.294,0.000,769.668,0,435.697,-0.000,3.000
20260131_013403,27,2026-01-31T01:35:31+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,35.732,35.732,35.732,33.052,33.288,35.732,35.732,0,2,7,2,0,0,1,0,1,0,38,0,0,243,13,6,3,3,9,2,4,2,6,5,6,8,5,3,3,3,3,0,1,1,1,1,35,0,0,0,0,0,187,8,9,3,5,5,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.912,61.912,0.000,194.082,0,136.377,136.377,0.000,432.942,0,246.294,246.294,0.000,769.668,0,444.583,-0.000,4.000
20260131_013403,28,2026-01-31T01:35:34+08:00,S1_HS_1,,79,100,4171,311,3787000,48,0,,0,31.2,36.74,36.74,36.74,33.054,33.322,36.694,36.694,0,2,1,1,0,1,2,1,0,0,38,0,0,264,8,4,3,1,9,6,3,7,6,4,4,6,7,7,47,4,2,2,1,3,1,1,17,0,0,0,0,0,169,4,2,2,7,5,0,0,0,0,0,0,0,0,318,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,63.056,63.056,0.000,193.423,0,149.084,149.084,0.000,457.313,0,259.103,259.103,0.000,797.241,0,471.243,135140.400,3.000
20260131_013403,29,2026-01-31T01:35:37+08:00,S1_HS_1,,79,100,4171,311,3787000,48,0,,0,31.2,35.689,35.689,35.689,33.069,33.271,35.689,35.689,2,1,1,2,1,0,4,0,1,1,24,0,0,272,4,4,2,1,4,2,3,3,7,4,1,6,5,8,3,2,1,2,8,8,2,1,19,0,0,0,0,0,219,4,1,4,2,5,0,0,0,0,0,0,0,0,318,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.196,59.196,0.000,184.989,0,131.548,131.548,0.000,406.011,0,250.663,250.663,0.000,778.455,0,441.407,-0.000,3.000
20260131_013403,30,2026-01-31T01:35:40+08:00,S1_HS_1,,79,100,4171,311,3787000,48,0,,0,31.2,37.173,37.173,37.173,33.075,33.268,37.173,37.173,1,1,1,0,1,0,1,0,0,0,24,0,0,276,9,5,1,2,4,2,5,3,2,2,2,4,15,1,1,1,12,5,2,4,2,3,15,0,0,0,0,0,214,7,3,1,6,4,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.471,58.471,0.000,181.588,0,126.228,126.228,0.000,394.462,0,249.930,249.930,0.000,776.181,0,434.630,-0.000,3.000
20260131_013403,31,2026-01-31T01:35:43+08:00,S1_HS_1,,79,100,4171,311,3787000,48,0,,0,31.2,35.916,35.916,35.916,33.083,33.279,35.916,35.916,1,0,1,1,0,1,1,0,0,0,26,0,0,274,7,6,2,2,2,2,1,3,12,4,1,9,3,7,3,7,3,9,2,8,1,1,28,0,0,0,0,0,200,4,2,1,7,1,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.043,59.043,0.000,183.363,0,147.306,147.306,0.000,458.896,0,249.930,249.930,0.000,776.181,0,456.279,-0.000,3.000
