run_id,seq,ts_pc,scenario,note,battery_level,battery_scale,battery_voltage_mv,battery_temp_deciC,charge_counter_uAh,brightness,battery_updates_stopped,adb_error,display_state,thermal_status,thermal_battery_C,thermal_cpu_C,thermal_gpu_C,thermal_npu_C,thermal_power_amplifier_C,thermal_skin_C,thermal_soc_C,thermal_tpu_C,cpu_p0_freq1000000_dt,cpu_p0_freq1100000_dt,cpu_p0_freq1200000_dt,cpu_p0_freq1300000_dt,cpu_p0_freq1400000_dt,cpu_p0_freq1500000_dt,cpu_p0_freq1600000_dt,cpu_p0_freq1700000_dt,cpu_p0_freq1800000_dt,cpu_p0_freq1900000_dt,cpu_p0_freq2000000_dt,cpu_p0_freq2100000_dt,cpu_p0_freq2200000_dt,cpu_p0_freq480000_dt,cpu_p0_freq600000_dt,cpu_p0_freq700000_dt,cpu_p0_freq800000_dt,cpu_p0_freq900000_dt,cpu_p4_freq1000000_dt,cpu_p4_freq1100000_dt,cpu_p4_freq1200000_dt,cpu_p4_freq1300000_dt,cpu_p4_freq1400000_dt,cpu_p4_freq1500000_dt,cpu_p4_freq1600000_dt,cpu_p4_freq1700000_dt,cpu_p4_freq1800000_dt,cpu_p4_freq1900000_dt,cpu_p4_freq2000000_dt,cpu_p4_freq2100000_dt,cpu_p4_freq2200000_dt,cpu_p4_freq2300000_dt,cpu_p4_freq2400000_dt,cpu_p4_freq2500000_dt,cpu_p4_freq2600000_dt,cpu_p4_freq2660000_dt,cpu_p4_freq2800000_dt,cpu_p4_freq2850000_dt,cpu_p4_freq2900000_dt,cpu_p4_freq3000000_dt,cpu_p4_freq3100000_dt,cpu_p4_freq3200000_dt,cpu_p4_freq400000_dt,cpu_p4_freq500000_dt,cpu_p4_freq600000_dt,cpu_p4_freq700000_dt,cpu_p4_freq800000_dt,cpu_p4_freq900000_dt,cpu_p7_freq1000000_dt,cpu_p7_freq1100000_dt,cpu_p7_freq1200000_dt,cpu_p7_freq1300000_dt,cpu_p7_freq1400000_dt,cpu_p7_freq1500000_dt,cpu_p7_freq1600000_dt,cpu_p7_freq1700000_dt,cpu_p7_freq1800000_dt,cpu_p7_freq1900000_dt,cpu_p7_freq2000000_dt,cpu_p7_freq2100000_dt,cpu_p7_freq2200000_dt,cpu_p7_freq2300000_dt,cpu_p7_freq2400000_dt,cpu_p7_freq2500000_dt,cpu_p7_freq2600000_dt,cpu_p7_freq2700000_dt,cpu_p7_freq2800000_dt,cpu_p7_freq2900000_dt,cpu_p7_freq3000000_dt,cpu_p7_freq3050000_dt,cpu_p7_freq3100000_dt,cpu_p7_freq3200000_dt,cpu_p7_freq3350000_dt,cpu_p7_freq400000_dt,cpu_p7_freq500000_dt,cpu_p7_freq600000_dt,cpu_p7_freq700000_dt,cpu_p7_freq800000_dt,cpu_p7_freq900000_dt,cpu_policy0_energy_mJ,cpu_policy0_energy_mJ_matched,cpu_policy0_energy_mJ_unmatched,cpu_policy0_avg_power_mW,cpu_policy0_unmatched_dt_ms,cpu_policy4_energy_mJ,cpu_policy4_energy_mJ_matched,cpu_policy4_energy_mJ_unmatched,cpu_policy4_avg_power_mW,cpu_policy4_unmatched_dt_ms,cpu_policy7_energy_mJ,cpu_policy7_energy_mJ_matched,cpu_policy7_energy_mJ_unmatched,cpu_policy7_avg_power_mW,cpu_policy7_unmatched_dt_ms,cpu_energy_mJ_total,battery_discharge_energy_mJ,dt_s
20260131_174046,20,2026-01-31T17:41:57+08:00,S2_b90,,34,100,3924,358,1635000,90,0,,ON,0,35.9,48.178,48.178,48.178,37.738,38.091,48.178,48.178,8,16,16,14,82,0,0,0,0,0,0,0,0,110,41,28,19,19,7,2,6,3,4,4,3,4,2,4,3,3,4,3,18,0,0,0,0,0,0,0,0,0,213,27,20,9,8,6,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.684,67.684,0.000,191.741,0,105.234,105.234,0.000,298.112,0,257.036,257.036,0.000,730.217,0,429.955,-0.000,3.000
20260131_174046,21,2026-01-31T17:42:01+08:00,S2_b90,,34,100,3924,358,1635000,90,0,,ON,0,35.9,43.29,43.29,43.29,37.73,38.094,43.29,43.29,11,18,11,12,91,0,0,0,0,0,0,0,0,107,40,21,26,21,2,3,2,1,0,3,1,1,1,1,1,3,2,1,8,0,0,0,0,0,0,0,0,0,261,27,16,6,10,4,0,0,0,0,0,0,0,0,353,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.147,69.147,0.000,193.149,0,84.611,84.611,0.000,239.014,0,261.341,261.341,0.000,734.103,0,415.099,-0.000,4.000
20260131_174046,22,2026-01-31T17:42:04+08:00,S2_b90,,34,100,3924,358,1635000,90,0,,ON,0,35.9,43.761,43.761,43.761,37.721,38.085,43.761,43.761,11,17,12,13,93,0,0,0,0,0,0,0,0,106,40,27,18,15,5,4,3,3,5,6,6,4,6,6,2,5,3,2,10,0,0,0,0,0,0,0,0,0,208,28,19,12,12,5,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.274,68.274,0.000,193.960,0,102.149,102.149,0.000,288.556,0,257.767,257.767,0.000,730.217,0,428.190,-0.000,3.000
20260131_174046,23,2026-01-31T17:42:08+08:00,S2_b90,,35,100,3923,359,1667000,90,0,,ON,0,35.9,42.765,42.255,42.255,37.741,38.165,42.255,42.255,12,14,10,17,81,0,0,0,0,0,0,0,0,116,38,22,19,18,7,7,6,2,5,7,6,4,4,4,3,3,1,3,11,0,0,0,0,0,0,0,0,0,204,30,19,9,7,8,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.352,66.352,0.000,191.217,0,100.112,100.112,0.000,286.034,0,254.051,254.051,0.000,730.031,0,420.515,-451929.600,4.000
20260131_174046,24,2026-01-31T17:42:11+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,47.422,47.422,47.422,37.767,38.238,47.422,47.422,11,12,17,11,75,0,0,0,0,0,0,0,0,114,44,29,24,17,5,3,4,5,3,5,3,3,3,5,3,1,2,3,18,0,0,0,0,0,0,0,0,0,226,32,13,6,7,5,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.958,66.958,0.000,189.146,0,103.142,103.142,0.000,290.541,0,258.695,258.695,0.000,730.775,0,428.794,-0.000,3.000
20260131_174046,25,2026-01-31T17:42:15+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,47.595,47.595,47.595,37.775,38.195,48.527,47.595,8,20,12,11,102,0,0,0,0,0,0,0,0,102,40,23,17,17,5,2,2,2,5,6,4,5,7,5,3,3,3,4,15,0,0,0,0,0,0,0,0,0,214,29,22,7,6,4,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.097,69.097,0.000,196.297,0,105.802,105.802,0.000,299.723,0,258.695,258.695,0.000,730.775,0,433.593,-0.000,4.000
20260131_174046,26,2026-01-31T17:42:18+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,43.599,43.171,42.101,37.784,38.232,42.101,42.101,13,14,10,11,106,0,0,0,0,0,0,0,0,104,30,25,26,17,4,6,6,3,4,6,2,2,2,2,4,0,3,0,10,0,0,0,0,0,0,0,0,0,217,34,20,12,8,6,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.951,69.951,0.000,196.493,0,91.946,91.946,0.000,261.954,0,256.502,256.502,0.000,730.775,0,418.400,-0.000,3.000
20260131_174046,27,2026-01-31T17:42:22+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,42.493,42.493,42.493,37.798,38.244,42.309,42.309,12,12,10,13,93,0,0,0,0,0,0,0,0,110,34,27,26,17,5,2,3,3,5,6,4,7,3,4,2,3,2,1,19,0,0,0,0,0,0,0,0,0,222,29,20,7,5,4,0,0,0,0,0,0,0,0,356,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.401,68.401,0.000,193.222,0,104.984,104.984,0.000,294.899,0,263.031,263.031,0.000,732.677,0,436.416,-0.000,4.000
20260131_174046,28,2026-01-31T17:42:25+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,41.812,41.812,41.812,37.801,38.244,41.812,41.812,8,14,12,12,84,0,0,0,0,0,0,0,0,118,39,26,19,20,8,5,6,6,5,10,9,4,6,4,3,6,3,3,10,0,0,0,0,0,0,0,0,0,206,26,15,8,8,4,0,0,0,0,0,0,0,0,347,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.153,67.153,0.000,190.774,0,106.931,106.931,0.000,301.215,0,258.900,258.900,0.000,735.512,0,432.984,-0.000,3.000
20260131_174046,29,2026-01-31T17:42:29+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,42.219,42.219,42.219,37.804,38.256,42.219,42.219,8,13,9,8,79,0,0,0,0,0,0,0,0,128,43,29,23,14,6,7,6,3,5,6,4,2,3,3,4,4,2,4,14,0,0,0,0,0,0,0,0,0,226,23,14,6,5,3,0,0,0,0,0,0,0,0,382,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.260,66.260,0.000,187.176,0,101.887,101.887,0.000,291.106,0,282.733,282.733,0.000,734.371,0,450.880,-0.000,4.000
20260131_174046,30,2026-01-31T17:42:33+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,41.708,41.622,41.521,37.812,38.238,41.611,41.521,13,11,13,11,78,0,0,0,0,0,0,0,0,133,52,26,22,23,7,6,4,4,4,4,6,3,4,3,2,4,3,3,8,0,0,0,0,0,0,0,0,0,260,26,16,7,6,4,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.413,71.413,0.000,186.944,0,102.438,102.438,0.000,266.766,0,255.771,255.771,0.000,730.775,0,429.622,-0.000,4.000
20260131_174046,31,2026-01-31T17:42:36+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,44.916,44.916,44.916,37.812,38.226,44.916,44.916,10,10,9,8,89,0,0,0,0,0,0,0,0,121,39,20,26,14,5,3,3,3,3,4,3,4,4,2,2,2,1,4,19,0,0,0,0,0,0,0,0,0,232,25,11,8,4,4,0,0,0,0,0,0,0,0,330,0,2,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.866,65.866,0.000,190.363,0,100.531,100.531,0.000,290.553,0,258.231,258.231,0.000,748.495,0,424.628,-0.000,3.000
20260131_174046,32,2026-01-31T17:42:40+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,36.0,42.67,42.234,42.234,37.851,38.421,42.234,42.234,4,9,4,4,221,0,0,0,0,0,0,0,0,56,24,11,10,6,4,4,2,2,3,2,0,1,1,1,0,1,0,3,14,0,0,0,0,0,0,0,0,0,246,27,14,9,11,5,0,0,0,0,0,0,0,0,343,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.933,77.933,0.000,223.304,0,88.643,88.643,0.000,253.267,0,259.815,259.815,0.000,740.215,0,426.392,-0.000,4.000
20260131_174046,33,2026-01-31T17:42:43+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,44.509,44.509,44.509,37.897,38.44,44.509,44.509,7,17,11,15,71,0,0,0,0,0,0,0,0,121,41,32,21,14,5,6,5,2,5,9,5,6,3,4,3,6,4,3,14,0,0,0,0,0,0,0,0,0,203,28,18,9,5,6,0,0,0,0,0,0,0,0,344,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.805,65.805,0.000,188.014,0,106.577,106.577,0.000,305.378,0,255.806,255.806,0.000,735.074,0,428.188,-0.000,3.000
20260131_174046,34,2026-01-31T17:42:47+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,44.516,44.899,44.899,37.914,38.479,44.899,44.899,10,9,9,9,128,0,0,0,0,0,0,0,0,95,36,20,16,14,6,10,5,4,5,4,7,6,6,4,5,2,5,2,10,0,0,0,0,0,0,0,0,0,199,28,18,7,4,6,0,0,0,0,0,0,0,0,326,0,0,1,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.670,69.670,0.000,201.357,0,101.922,101.922,0.000,297.149,0,262.761,262.761,0.000,757.236,0,434.353,-0.000,4.000
20260131_174046,35,2026-01-31T17:42:50+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,44.142,44.142,44.142,37.931,38.424,44.142,44.142,8,11,11,12,75,0,0,0,0,0,0,0,0,123,44,26,20,20,2,1,2,2,4,3,3,5,8,5,3,2,3,3,19,0,0,0,0,0,0,0,0,0,221,30,20,6,3,6,0,0,0,0,0,0,0,0,347,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.738,65.738,0.000,187.824,0,105.891,105.891,0.000,301.684,0,258.348,258.348,0.000,736.034,0,429.977,-0.000,3.000
20260131_174046,36,2026-01-31T17:42:54+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,42.098,42.098,42.098,37.914,38.345,42.098,42.098,11,11,12,15,87,0,0,0,0,0,0,0,0,112,39,23,17,19,2,5,6,2,5,4,4,4,1,3,3,1,2,2,3,0,0,0,0,0,0,0,0,0,230,30,20,7,6,4,0,0,0,0,0,0,0,0,340,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.654,66.654,0.000,192.641,0,85.264,85.264,0.000,247.861,0,252.424,252.424,0.000,733.790,0,404.342,-0.000,4.000
20260131_174046,37,2026-01-31T17:42:57+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,42.354,42.354,42.354,37.894,38.281,42.354,42.354,9,13,12,16,82,0,0,0,0,0,0,0,0,123,40,31,16,13,3,4,2,2,4,3,5,2,3,6,1,2,2,0,5,0,0,0,0,0,0,0,0,0,238,34,19,8,7,6,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.542,67.542,0.000,190.260,0,88.247,88.247,0.000,247.885,0,260.156,260.156,0.000,730.775,0,415.945,-0.000,3.000
20260131_174046,38,2026-01-31T17:43:01+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,35.9,42.856,42.856,42.856,37.863,38.275,42.856,42.856,12,12,12,18,112,0,0,0,0,0,0,0,0,89,34,27,20,19,5,3,5,3,5,3,2,6,3,3,2,5,4,2,16,0,0,0,0,0,0,0,0,0,219,28,20,8,8,4,0,0,0,0,0,0,0,0,349,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.062,71.062,0.000,200.176,0,103.539,103.539,0.000,292.483,0,258.617,258.617,0.000,734.708,0,433.219,-0.000,4.000
20260131_174046,39,2026-01-31T17:43:04+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,36.0,43.108,43.108,43.108,37.854,38.256,42.054,42.054,10,16,9,17,99,0,0,0,0,0,0,0,0,101,38,28,18,14,6,5,4,1,3,6,4,2,4,4,1,3,2,4,15,0,0,0,0,0,0,0,0,0,216,31,19,6,10,6,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.632,68.632,0.000,196.092,0,100.998,100.998,0.000,286.925,0,255.771,255.771,0.000,730.775,0,425.401,-0.000,3.000
20260131_174046,40,2026-01-31T17:43:08+08:00,S2_b90,,35,100,3927,359,1667000,90,0,,ON,0,36.0,42.603,42.569,42.569,37.837,38.205,42.569,42.569,12,15,16,13,91,0,0,0,0,0,0,0,0,98,38,25,19,22,5,7,7,5,6,6,6,6,3,4,2,2,3,2,15,0,0,0,0,0,0,0,0,0,205,28,16,10,9,5,0,0,0,0,0,0,0,0,349,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.106,68.106,0.000,195.147,0,104.384,104.384,0.000,296.545,0,259.810,259.810,0.000,736.004,0,432.300,-0.000,4.000
20260131_174046,41,2026-01-31T17:43:11+08:00,S2_b90,,35,100,3926,360,1698000,90,0,,ON,0,36.0,48.909,48.909,48.909,37.829,38.198,48.909,48.909,7,19,17,10,102,0,0,0,0,0,0,0,0,94,39,25,16,23,4,3,3,2,6,5,3,5,3,2,1,3,3,4,16,0,0,0,0,0,0,0,0,0,228,33,14,7,3,4,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.477,69.477,0.000,197.377,0,101.250,101.250,0.000,287.643,0,258.629,258.629,0.000,730.589,0,429.356,-438141.600,3.000
20260131_174046,42,2026-01-31T17:43:15+08:00,S2_b90,,35,100,3926,360,1698000,90,0,,ON,0,36.0,41.491,41.491,41.491,37.823,38.186,41.491,41.491,12,15,12,15,76,0,0,0,0,0,0,0,0,109,46,28,19,21,3,6,2,1,2,3,3,3,2,2,2,1,0,0,10,0,0,0,0,0,0,0,0,0,257,22,14,6,6,7,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.118,67.118,0.000,190.135,0,86.744,86.744,0.000,246.432,0,257.167,257.167,0.000,730.589,0,411.029,-0.000,4.000
20260131_174046,43,2026-01-31T17:43:18+08:00,S2_b90,,35,100,3926,360,1698000,90,0,,ON,0,36.0,44.747,44.747,44.747,37.815,38.205,44.747,44.747,13,18,11,15,92,0,0,0,0,0,0,0,0,109,38,25,20,15,3,4,6,2,4,5,4,5,5,4,2,4,6,3,19,0,0,0,0,0,0,0,0,0,222,28,14,6,6,5,0,0,0,0,0,0,0,0,352,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.055,69.055,0.000,193.973,0,110.159,110.159,0.000,308.570,0,261.935,261.935,0.000,735.773,0,441.149,-0.000,3.000
20260131_174046,44,2026-01-31T17:43:22+08:00,S2_b90,,35,100,3926,360,1698000,90,0,,ON,0,36.0,41.786,41.786,41.588,37.809,38.201,41.588,41.588,11,11,13,15,89,0,0,0,0,0,0,0,0,108,40,32,23,15,6,3,4,2,6,4,5,6,2,6,3,6,4,2,13,0,0,0,0,0,0,0,0,0,223,32,15,6,6,3,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.752,68.752,0.000,192.582,0,104.665,104.665,0.000,293.179,0,258.629,258.629,0.000,730.589,0,432.045,-0.000,4.000
20260131_174046,45,2026-01-31T17:43:25+08:00,S2_b90,,35,100,3926,360,1698000,90,0,,ON,0,36.0,44.072,44.072,44.072,37.798,38.214,44.072,44.072,9,12,15,14,102,0,0,0,0,0,0,0,0,103,38,24,18,16,6,3,3,4,3,6,4,2,4,5,3,3,2,6,12,0,0,0,0,0,0,0,0,0,225,23,16,6,8,6,0,0,0,0,0,0,0,0,342,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.986,68.986,0.000,196.541,0,100.976,100.976,0.000,288.503,0,261.781,261.781,0.000,743.696,0,431.743,-0.000,3.000
20260131_174046,46,2026-01-31T17:43:29+08:00,S2_b90,,35,100,3926,360,1698000,90,0,,ON,0,36.0,47.532,47.532,44.578,37.804,38.167,44.578,44.578,8,15,11,13,95,0,0,0,0,0,0,0,0,101,38,23,18,26,4,2,4,3,4,7,3,4,5,3,4,3,3,2,8,0,0,0,0,0,0,0,0,0,223,33,18,9,5,2,0,0,0,0,0,0,0,0,348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.859,67.859,0.000,194.997,0,95.095,95.095,0.000,272.478,0,255.059,255.059,0.000,730.827,0,418.012,-0.000,4.000
20260131_174046,47,2026-01-31T17:43:32+08:00,S2_b90,,35,100,3926,360,1698000,90,0,,ON,0,36.0,43.219,43.219,43.219,37.804,38.18,43.219,43.219,10,16,8,14,110,0,0,0,0,0,0,0,0,110,33,22,19,16,1,4,3,3,5,8,1,1,1,3,0,1,0,0,5,0,0,0,0,0,0,0,0,0,253,30,18,7,6,4,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.542,70.542,0.000,197.046,0,82.350,82.350,0.000,232.626,0,258.629,258.629,0.000,730.589,0,411.521,-0.000,3.000
20260131_174046,48,2026-01-31T17:43:36+08:00,S2_b90,,36,100,3931,360,1714000,90,0,,ON,0,36.0,44.195,44.195,44.195,37.801,38.195,44.195,44.195,9,16,12,14,95,0,0,0,0,0,0,0,0,111,34,24,18,15,4,3,5,1,6,6,5,3,6,4,1,5,3,2,14,0,0,0,0,0,0,0,0,0,212,32,14,9,9,7,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.822,67.822,0.000,194.892,0,102.691,102.691,0.000,292.567,0,256.763,256.763,0.000,731.520,0,427.277,-226425.600,4.000
20260131_174046,49,2026-01-31T17:43:39+08:00,S2_b90,,36,100,3931,360,1714000,90,0,,ON,0,35.9,45.235,45.235,45.235,37.809,38.284,45.235,45.235,13,14,16,11,95,0,0,0,0,0,0,0,0,120,29,26,14,17,4,4,4,4,5,11,6,3,4,3,2,4,4,2,49,0,0,0,0,0,0,0,0,0,184,24,17,6,7,5,0,0,0,0,0,0,0,0,335,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.935,68.935,0.000,194.182,0,135.852,135.852,0.000,385.943,0,267.735,267.735,0.000,756.313,0,472.521,-0.000,3.000
20260131_174046,50,2026-01-31T17:43:43+08:00,S2_b90,,36,100,3931,360,1714000,90,0,,ON,0,35.9,42.655,42.655,42.655,37.826,38.253,42.655,42.655,12,15,9,10,87,0,0,0,0,0,0,0,0,111,39,34,23,16,5,7,6,3,4,5,4,5,3,2,1,6,2,4,13,0,0,0,0,0,0,0,0,0,241,24,10,5,5,3,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.050,68.050,0.000,191.152,0,102.099,102.099,0.000,285.194,0,260.421,260.421,0.000,731.520,0,430.570,-0.000,4.000
20260131_174046,51,2026-01-31T17:43:47+08:00,S2_b90,,36,100,3931,360,1714000,90,0,,ON,0,36.0,44.453,44.453,44.453,37.821,38.223,44.453,44.453,6,12,14,13,103,0,0,0,0,0,0,0,0,102,34,22,22,19,6,2,3,2,2,4,5,2,3,2,3,1,3,4,14,0,0,0,0,0,0,0,0,0,224,32,18,5,5,5,0,0,0,0,0,0,0,0,343,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.382,68.382,0.000,197.066,0,96.447,96.447,0.000,279.556,0,257.748,257.748,0.000,738.534,0,422.577,-0.000,4.000
20260131_174046,52,2026-01-31T17:43:50+08:00,S2_b90,,36,100,3931,360,1714000,90,0,,ON,0,36.0,42.429,42.429,42.429,37.829,38.217,42.429,42.429,11,13,14,15,82,0,0,0,0,0,0,0,0,121,36,27,21,18,3,6,3,3,6,5,2,1,3,2,1,2,2,2,12,0,0,0,0,0,0,0,0,0,238,30,21,9,5,4,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.391,68.391,0.000,191.036,0,95.071,95.071,0.000,264.087,0,260.421,260.421,0.000,731.520,0,423.883,-0.000,3.000
20260131_174046,53,2026-01-31T17:43:54+08:00,S2_b90,,36,100,3931,360,1714000,90,0,,ON,0,36.0,41.161,41.161,41.161,37.823,38.198,41.257,41.161,8,13,13,14,111,0,0,0,0,0,0,0,0,104,32,23,22,17,5,4,3,4,4,4,5,2,3,3,1,3,2,2,4,0,0,0,0,0,0,0,0,0,233,31,21,12,9,4,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.815,70.815,0.000,198.361,0,90.022,90.022,0.000,250.758,0,262.616,262.616,0.000,731.520,0,423.453,-0.000,4.000
20260131_174046,54,2026-01-31T17:43:57+08:00,S2_b90,,36,100,3931,360,1714000,90,0,,ON,0,36.0,42.445,42.445,42.174,37.821,38.235,42.174,42.174,9,15,13,11,78,0,0,0,0,0,0,0,0,123,39,27,23,18,8,4,5,4,6,4,4,6,3,4,5,4,4,1,12,0,0,0,0,0,0,0,0,0,226,25,13,5,8,3,0,0,0,0,0,0,0,0,354,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.338,67.338,0.000,189.152,0,102.392,102.392,0.000,289.242,0,261.345,261.345,0.000,734.115,0,431.075,-0.000,3.000
20260131_174046,55,2026-01-31T17:44:01+08:00,S2_b90,,36,100,3931,360,1714000,90,0,,ON,0,36.0,42.659,42.659,42.659,37.829,38.29,42.659,42.659,9,14,11,12,100,0,0,0,0,0,0,0,0,110,40,25,19,14,5,2,6,3,4,4,5,2,5,5,3,5,2,2,15,0,0,0,0,0,0,0,0,0,225,30,12,6,6,8,0,0,0,0,0,0,0,0,346,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.938,68.938,0.000,194.741,0,103.508,103.508,0.000,291.571,0,261.460,261.460,0.000,740.680,0,433.906,-0.000,4.000
20260131_174046,56,2026-01-31T17:44:04+08:00,S2_b90,,36,100,3931,360,1714000,90,0,,ON,0,36.0,43.143,43.143,43.143,37.843,38.281,43.143,43.143,9,12,11,8,122,0,0,0,0,0,0,0,0,99,37,24,22,13,6,7,4,4,3,5,3,3,3,2,3,2,3,3,9,0,0,0,0,0,0,0,0,0,223,27,21,10,10,7,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.168,71.168,0.000,199.351,0,96.610,96.610,0.000,269.860,0,262.616,262.616,0.000,731.520,0,430.394,-0.000,3.000
20260131_174046,57,2026-01-31T17:44:08+08:00,S2_b90,,36,100,3931,360,1714000,90,0,,ON,0,36.0,46.578,46.578,45.673,37.849,38.251,49.244,49.244,10,10,12,15,102,0,0,0,0,0,0,0,0,106,35,29,14,19,4,4,4,5,4,4,4,4,3,2,3,3,3,2,23,0,0,0,0,0,0,0,0,0,215,27,18,8,5,6,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.068,69.068,0.000,196.215,0,107.629,107.629,0.000,306.634,0,256.763,256.763,0.000,731.520,0,433.460,-0.000,4.000
20260131_174046,58,2026-01-31T17:44:11+08:00,S2_b90,,36,100,3933,360,1731000,90,0,,ON,0,36.0,42.916,42.916,42.009,37.851,38.278,42.009,42.009,5,12,10,10,115,0,0,0,0,0,0,0,0,104,39,22,25,11,8,3,3,2,2,2,2,1,2,1,2,0,1,1,6,0,0,0,0,0,0,0,0,0,249,32,16,10,5,4,0,0,0,0,0,0,0,0,348,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.788,69.788,0.000,197.701,0,82.653,82.653,0.000,234.809,0,259.475,259.475,0.000,737.144,0,411.916,-240699.600,3.000
