run_id,seq,ts_pc,scenario,note,battery_level,battery_scale,battery_voltage_mv,battery_temp_deciC,charge_counter_uAh,brightness,battery_updates_stopped,adb_error,thermal_status,thermal_battery_C,thermal_cpu_C,thermal_gpu_C,thermal_npu_C,thermal_power_amplifier_C,thermal_skin_C,thermal_soc_C,thermal_tpu_C,cpu_p0_freq1000000_dt,cpu_p0_freq1100000_dt,cpu_p0_freq1200000_dt,cpu_p0_freq1300000_dt,cpu_p0_freq1400000_dt,cpu_p0_freq1500000_dt,cpu_p0_freq1600000_dt,cpu_p0_freq1700000_dt,cpu_p0_freq1800000_dt,cpu_p0_freq1900000_dt,cpu_p0_freq2000000_dt,cpu_p0_freq2100000_dt,cpu_p0_freq2200000_dt,cpu_p0_freq480000_dt,cpu_p0_freq600000_dt,cpu_p0_freq700000_dt,cpu_p0_freq800000_dt,cpu_p0_freq900000_dt,cpu_p4_freq1000000_dt,cpu_p4_freq1100000_dt,cpu_p4_freq1200000_dt,cpu_p4_freq1300000_dt,cpu_p4_freq1400000_dt,cpu_p4_freq1500000_dt,cpu_p4_freq1600000_dt,cpu_p4_freq1700000_dt,cpu_p4_freq1800000_dt,cpu_p4_freq1900000_dt,cpu_p4_freq2000000_dt,cpu_p4_freq2100000_dt,cpu_p4_freq2200000_dt,cpu_p4_freq2300000_dt,cpu_p4_freq2400000_dt,cpu_p4_freq2500000_dt,cpu_p4_freq2600000_dt,cpu_p4_freq2660000_dt,cpu_p4_freq2800000_dt,cpu_p4_freq2850000_dt,cpu_p4_freq2900000_dt,cpu_p4_freq3000000_dt,cpu_p4_freq3100000_dt,cpu_p4_freq3200000_dt,cpu_p4_freq400000_dt,cpu_p4_freq500000_dt,cpu_p4_freq600000_dt,cpu_p4_freq700000_dt,cpu_p4_freq800000_dt,cpu_p4_freq900000_dt,cpu_p7_freq1000000_dt,cpu_p7_freq1100000_dt,cpu_p7_freq1200000_dt,cpu_p7_freq1300000_dt,cpu_p7_freq1400000_dt,cpu_p7_freq1500000_dt,cpu_p7_freq1600000_dt,cpu_p7_freq1700000_dt,cpu_p7_freq1800000_dt,cpu_p7_freq1900000_dt,cpu_p7_freq2000000_dt,cpu_p7_freq2100000_dt,cpu_p7_freq2200000_dt,cpu_p7_freq2300000_dt,cpu_p7_freq2400000_dt,cpu_p7_freq2500000_dt,cpu_p7_freq2600000_dt,cpu_p7_freq2700000_dt,cpu_p7_freq2800000_dt,cpu_p7_freq2900000_dt,cpu_p7_freq3000000_dt,cpu_p7_freq3050000_dt,cpu_p7_freq3100000_dt,cpu_p7_freq3200000_dt,cpu_p7_freq3350000_dt,cpu_p7_freq400000_dt,cpu_p7_freq500000_dt,cpu_p7_freq600000_dt,cpu_p7_freq700000_dt,cpu_p7_freq800000_dt,cpu_p7_freq900000_dt
20260131_022902,22,2026-01-31T02:30:13+08:00,S2_b90,,73,100,4100,328,3476000,90,0,,0,32.8,37.916,37.916,37.916,34.57,34.852,37.916,37.916,7,1,1,4,1,1,1,1,1,0,36,0,0,253,7,7,5,4,5,6,5,4,7,9,4,6,4,6,2,3,2,8,2,1,0,1,16,0,0,0,0,0,211,2,6,4,7,7,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,23,2026-01-31T02:30:17+08:00,S2_b90,,73,100,4100,328,3476000,90,0,,0,32.8,39.372,39.372,39.372,34.561,34.869,39.709,39.709,2,1,1,1,1,0,1,1,0,0,35,0,0,257,6,6,2,4,3,3,5,2,2,3,2,3,5,1,5,4,2,2,1,7,3,1,21,0,0,0,0,0,223,8,3,3,4,0,0,0,0,0,0,0,0,0,312,1,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,24,2026-01-31T02:30:20+08:00,S2_b90,,73,100,4100,328,3476000,90,0,,0,32.8,37.126,37.126,37.105,34.57,34.84,37.018,37.018,1,1,1,1,0,1,1,1,0,1,29,0,0,271,6,9,5,3,0,1,5,0,2,2,5,2,3,3,2,1,2,2,3,7,1,1,15,0,0,0,0,0,264,1,0,3,2,2,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,25,2026-01-31T02:30:23+08:00,S2_b90,,73,100,4100,328,3476000,90,0,,0,32.8,37.714,37.714,37.714,34.561,34.843,37.714,37.714,1,1,0,1,1,1,0,1,0,1,24,0,0,269,7,7,5,3,7,1,3,2,4,5,5,4,6,7,2,5,3,4,2,2,1,2,12,0,0,0,0,0,234,1,1,3,6,6,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,26,2026-01-31T02:30:26+08:00,S2_b90,,73,100,4100,328,3476000,90,0,,0,32.8,39.191,39.191,39.191,34.555,34.846,39.191,39.191,1,2,2,1,0,0,1,0,2,1,25,0,0,259,7,9,5,2,3,5,3,4,4,5,6,9,5,8,3,7,3,2,3,6,2,1,20,0,0,0,0,0,189,6,4,5,9,4,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,27,2026-01-31T02:30:30+08:00,S2_b90,,73,100,4100,328,3476000,90,0,,0,32.8,38.494,38.494,38.494,34.561,34.846,38.494,38.494,1,2,2,3,2,1,0,1,1,2,24,0,0,263,9,3,4,2,2,3,3,5,3,3,2,2,5,6,2,3,1,3,2,1,0,1,20,0,0,0,0,0,234,3,5,1,4,3,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,28,2026-01-31T02:30:33+08:00,S2_b90,,73,100,4100,328,3476000,90,0,,0,32.8,38.205,38.205,38.205,34.558,34.817,38.205,38.205,1,1,1,1,0,2,0,1,1,0,24,0,0,272,2,7,3,2,1,1,1,1,0,3,1,7,2,3,0,5,0,1,1,1,1,0,18,0,0,0,0,0,260,2,5,0,3,2,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,29,2026-01-31T02:30:36+08:00,S2_b90,,73,100,4100,328,3476000,90,0,,0,32.8,39.075,39.006,38.291,34.552,34.831,38.291,38.291,1,3,2,2,1,1,1,4,0,0,27,0,0,258,5,6,3,3,4,4,4,3,6,5,6,8,6,7,4,5,3,2,3,4,1,5,15,0,0,0,0,0,201,4,4,5,6,4,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,30,2026-01-31T02:30:39+08:00,S2_b90,,73,100,4100,328,3476000,90,0,,0,32.8,49.24,46.497,45.456,34.546,34.831,45.456,45.456,3,2,4,4,1,4,2,0,2,1,28,0,0,234,18,4,9,4,4,3,7,5,7,6,7,5,6,5,1,4,1,4,1,3,4,1,13,0,0,0,0,0,206,6,4,3,5,6,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,31,2026-01-31T02:30:42+08:00,S2_b90,,73,100,4100,328,3476000,90,0,,0,32.8,45.523,45.523,45.523,34.543,34.81,45.523,45.523,2,4,3,3,0,2,0,1,0,0,27,0,0,253,7,7,6,3,3,4,2,2,5,4,5,4,5,1,3,3,5,5,6,2,2,1,18,0,0,0,0,0,220,5,6,5,2,2,0,0,0,0,0,0,0,0,313,0,0,1,0,0,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,32,2026-01-31T02:30:45+08:00,S2_b90,,73,100,4100,328,3476000,90,0,,0,32.8,38.498,38.498,38.405,34.543,34.796,38.405,38.405,3,5,3,2,1,2,1,1,1,0,30,0,0,257,6,8,5,4,3,3,0,2,3,0,2,4,4,3,1,3,2,1,3,1,3,3,19,0,0,0,0,0,247,3,8,2,7,2,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,33,2026-01-31T02:30:49+08:00,S2_b90,,73,100,4100,328,3476000,90,0,,0,32.8,38.349,38.349,38.349,34.531,34.796,38.349,38.349,2,0,1,2,1,0,3,0,5,0,25,0,0,263,9,7,4,1,3,2,2,3,4,7,1,5,6,3,3,4,4,3,3,3,1,3,17,0,0,0,0,0,227,1,5,2,6,5,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,34,2026-01-31T02:30:52+08:00,S2_b90,,72,100,4098,329,3470000,90,0,,0,32.9,38.335,38.335,37.93,34.534,34.866,37.93,37.93,1,2,5,4,0,1,2,1,1,1,22,0,0,251,13,6,8,1,3,6,3,5,8,5,5,7,7,11,4,5,2,2,4,5,0,1,19,0,0,0,0,0,198,7,1,5,1,6,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,35,2026-01-31T02:30:55+08:00,S2_b90,,72,100,4098,329,3470000,90,0,,0,32.9,42.282,42.282,42.282,34.546,34.855,42.282,42.282,0,2,5,5,1,2,1,0,0,0,35,0,0,245,8,10,7,3,3,3,7,4,8,5,4,7,6,5,3,2,7,4,4,2,2,2,25,0,0,0,0,0,201,3,2,6,4,5,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,36,2026-01-31T02:30:58+08:00,S2_b90,,72,100,4098,329,3470000,90,0,,0,32.9,46.513,46.513,46.513,34.552,34.878,46.513,46.513,3,2,2,1,3,2,5,1,1,3,32,0,0,231,8,8,13,3,5,2,2,3,2,1,2,2,2,1,1,2,1,4,1,3,0,1,62,0,0,0,0,0,196,3,8,3,4,5,0,0,0,0,0,0,0,0,275,1,1,0,1,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,37,2026-01-31T02:31:02+08:00,S2_b90,,72,100,4098,329,3470000,90,0,,0,32.9,38.74,38.74,38.74,34.611,35.206,38.494,38.74,1,2,1,2,1,1,0,1,2,0,39,0,0,250,12,6,4,2,3,5,2,4,6,6,4,5,4,5,2,4,3,2,2,0,1,1,64,0,0,0,0,0,176,12,5,2,4,6,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,38,2026-01-31T02:31:05+08:00,S2_b90,,72,100,4098,329,3470000,90,0,,0,32.9,38.494,38.219,37.829,34.658,35.058,37.829,37.829,1,2,1,2,1,1,0,0,1,0,27,0,0,264,7,7,4,4,7,3,4,3,5,7,5,5,6,6,2,2,5,3,3,1,1,1,20,0,0,0,0,0,211,6,3,2,5,3,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,39,2026-01-31T02:31:08+08:00,S2_b90,,72,100,4098,329,3470000,90,0,,0,32.9,38.421,38.421,38.421,34.652,34.966,38.421,38.421,2,2,2,1,0,1,2,0,1,0,31,0,0,252,11,6,5,4,4,1,1,2,4,2,5,1,5,7,1,2,1,0,1,1,0,3,12,0,0,0,0,0,236,14,5,2,4,3,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,40,2026-01-31T02:31:11+08:00,S2_b90,,72,100,4098,329,3470000,90,0,,0,32.9,39.94,39.94,39.94,34.628,34.91,39.94,39.94,1,1,1,2,1,1,0,0,1,0,23,0,0,269,5,3,7,2,0,1,1,5,2,4,8,4,6,3,3,5,6,2,6,2,1,1,12,0,0,0,0,0,236,4,1,2,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,41,2026-01-31T02:31:14+08:00,S2_b90,,72,100,4098,329,3470000,90,0,,0,32.9,38.987,38.987,38.987,34.608,34.919,38.987,38.987,1,1,1,3,5,0,0,1,0,0,24,0,0,250,9,5,9,2,2,2,1,2,6,5,1,6,8,4,3,6,5,2,3,2,4,2,17,0,0,0,0,0,220,4,2,3,2,4,0,0,0,0,0,0,0,0,309,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,42,2026-01-31T02:31:18+08:00,S2_b90,,72,100,4098,329,3470000,90,0,,0,32.9,38.327,38.327,38.327,34.599,34.881,38.327,38.327,1,2,2,2,1,4,1,1,2,1,28,0,0,250,9,8,9,5,8,4,4,5,5,4,5,6,4,5,1,3,3,4,1,4,2,0,10,0,0,0,0,0,219,3,5,5,8,6,0,0,0,0,0,0,0,0,317,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,43,2026-01-31T02:31:21+08:00,S2_b90,,72,100,4098,329,3470000,90,0,,0,32.9,39.439,39.439,39.439,34.596,34.936,39.439,39.439,1,0,0,5,0,0,0,0,0,0,175,0,0,128,5,4,5,2,1,0,2,3,3,2,0,1,5,1,1,1,0,1,2,2,1,3,9,0,0,0,0,0,274,3,3,1,1,7,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
20260131_022902,44,2026-01-31T02:31:24+08:00,S2_b90,,72,100,4098,329,3470000,90,0,,0,32.9,38.773,38.773,38.031,34.593,34.881,38.031,38.031,0,1,1,2,1,1,1,1,1,0,34,0,0,259,10,6,6,1,6,4,6,4,5,5,5,7,4,4,4,7,1,1,1,3,3,0,18,0,0,0,0,0,212,1,1,8,8,9,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
