t_s,dt_s,soc_pct,voltage_mV,temperature_C,temperature_cpu_C,brightness,display_state,power_total_mW,power_cpu_mW,power_screen_mW,charge_counter_uAh,scenario,run_id,run_name,is_gps_on,wifi_on,cellular_on,gps_on_cfg,screen_on_cfg,brightness_target,cpu_test,brightness_norm
0.0,0.0,95,4348,34.5,49.404,5,ON,1586.6550000000002,,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
0.0,3.0,95,4348,34.5,43.989,5,ON,1586.6550000000002,169.77666666666667,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
3.0,3.0,95,4348,34.5,46.685,5,ON,2276.925,159.37833333333333,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
6.0,4.0,95,4348,34.5,45.689,5,ON,2812.117,123.87425,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
10.0,4.0,95,4348,34.5,42.871,5,ON,1945.216,124.89275,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
14.0,3.0,95,4348,34.5,42.309,5,ON,1956.438,164.916,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
17.0,4.0,95,4348,34.5,46.422,5,ON,1966.473,121.33125,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
21.0,3.0,95,4348,34.5,41.102,5,ON,2027.247,154.29466666666667,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
24.0,4.0,95,4348,34.5,41.072,5,ON,1854.461,121.6405,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
28.0,3.0,95,4348,34.5,40.843,5,ON,1811.031,166.27133333333333,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
31.0,4.0,95,4348,34.5,42.023,5,ON,1958.242,126.38325,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
35.0,4.0,95,4348,34.5,50.425,5,ON,1737.6,120.782,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
39.0,3.0,95,4348,34.5,40.741,5,ON,1987.72,154.41833333333332,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
42.0,4.0,95,4348,34.5,42.099,5,ON,1858.804,123.2735,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
46.0,3.0,95,4348,34.5,41.844,5,ON,1936.5320000000004,166.06199999999998,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
49.0,4.0,95,4348,34.5,40.734,5,ON,2519.478,121.37175,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
53.0,3.0,95,4348,34.5,42.324,5,ON,2296.918,163.30933333333334,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
56.0,4.0,95,4348,34.5,42.041,5,ON,1988.178,119.2165,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
60.0,3.0,95,4348,34.5,40.958,5,ON,1910.48,165.81866666666667,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
63.0,4.0,95,4348,34.5,46.64,5,ON,1936.086,122.5265,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
67.0,4.0,95,4348,34.5,43.913,5,ON,1754.572,123.70225,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
71.0,3.0,95,4348,34.5,42.047,5,ON,1913.94,163.23,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
74.0,4.0,95,4348,34.5,46.78,5,ON,1754.572,122.9655,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
78.0,3.0,95,4348,34.5,41.576,5,ON,1793.246,155.08066666666667,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
81.0,4.0,95,4348,34.5,42.463,5,ON,1784.562,121.2335,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
85.0,3.0,95,4348,34.5,41.606,5,ON,1841.0080000000005,166.294,477.198,4556000,S2_b005,20260202_010638,20260202_010635_S2_b005,1,1,1,1,1,5.0,0,0.0196078431372549
