t_s,dt_s,soc_pct,voltage_mV,temperature_C,temperature_cpu_C,brightness,display_state,power_total_mW,power_cpu_mW,power_screen_mW,charge_counter_uAh,scenario,run_id,run_name,is_gps_on,wifi_on,cellular_on,gps_on_cfg,screen_on_cfg,brightness_target,cpu_test,brightness_norm
102.0,4.0,98,4377,34.8,42.821,55,ON,1859.064,117.86075,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
106.0,3.0,98,4377,34.8,42.629,55,ON,2492.986,162.25066666666666,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
109.0,4.0,98,4377,34.8,43.356,55,ON,1617.2700000000002,123.24375,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
113.0,3.0,98,4377,34.8,42.174,55,ON,1682.45,159.86066666666667,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
116.0,4.0,98,4377,34.8,48.242,55,ON,1664.97,123.67675,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
120.0,3.0,98,4377,34.8,41.546,55,ON,1625.64,156.28966666666668,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
123.0,4.0,98,4377,34.8,41.443,55,ON,1911.87,122.04975,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
127.0,3.0,98,4377,34.8,41.666,55,ON,1651.482,164.25166666666667,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
130.0,4.0,98,4377,34.8,42.312,55,ON,1760.707,124.078,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
134.0,4.0,98,4377,34.8,47.579,55,ON,1664.208,123.53725,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
138.0,3.0,98,4377,34.7,41.295,55,ON,1616.9,161.69166666666666,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
141.0,4.0,98,4377,34.7,41.964,55,ON,2005.83,121.949,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
145.0,3.0,98,4377,34.7,44.256,55,ON,1634.006,166.47666666666666,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
148.0,4.0,98,4377,34.7,41.02,55,ON,1655.851,124.52975,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
152.0,3.0,98,4377,34.7,42.674,55,ON,1681.68,166.82033333333334,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
155.0,4.0,98,4377,34.7,40.739,55,ON,1760.304,122.7515,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
159.0,4.0,98,4377,34.7,40.56,55,ON,2200.285,118.62725,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
163.0,3.0,98,4377,34.7,43.214,55,ON,2331.53,169.852,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
166.0,4.0,98,4377,34.7,40.998,55,ON,1912.746,123.3105,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
170.0,3.0,98,4377,34.8,41.505,55,ON,1811.89,170.95966666666666,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
173.0,4.0,98,4377,34.8,44.325,55,ON,1790.4699999999998,122.159,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
177.0,3.0,98,4377,34.8,44.05,55,ON,1794.426,155.581,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
180.0,4.0,98,4377,34.8,40.772,55,ON,1712.6479999999997,122.8455,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
184.0,4.0,98,4377,34.8,41.292,55,ON,1680.91,122.26875,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
188.0,3.0,98,4377,34.8,43.034,55,ON,1703.52,165.606,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
191.0,4.0,98,4377,34.8,42.724,55,ON,1785.6939999999995,129.647,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
195.0,3.0,98,4377,34.8,43.401,55,ON,1755.534,165.58599999999998,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
198.0,4.0,98,4377,34.7,41.638,55,ON,2258.998,122.36075,0.0,4692000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
202.0,3.0,97,4368,34.7,41.072,55,ON,2689.5360000000005,168.509,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
205.0,4.0,97,4368,34.7,42.43,55,ON,2428.416,126.32275,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
209.0,3.0,97,4368,34.7,41.767,55,ON,1755.534,165.54933333333335,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
212.0,4.0,97,4368,34.7,41.616,55,ON,2098.122,120.6645,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
216.0,3.0,97,4368,34.7,40.713,55,ON,1659.46,155.33733333333333,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
219.0,4.0,97,4368,34.7,41.117,55,ON,2047.6539999999995,122.68475,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
223.0,3.0,97,4368,34.7,42.52,55,ON,1672.9440000000002,161.00566666666666,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
226.0,4.0,97,4368,34.7,41.947,55,ON,1772.5959999999998,123.7495,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
230.0,3.0,97,4368,34.7,42.039,55,ON,1711.4719999999998,160.16866666666667,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
233.0,4.0,97,4368,34.7,41.176,55,ON,1750.365,119.36475,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
237.0,3.0,97,4368,34.7,42.508,55,ON,1789.24,160.75533333333334,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
240.0,4.0,97,4368,34.7,42.368,55,ON,1659.08,124.89275,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
244.0,4.0,97,4368,34.7,41.621,55,ON,1784.876,122.9055,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
248.0,3.0,97,4368,34.7,43.457,55,ON,1694.0079999999998,164.37366666666665,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
251.0,4.0,97,4368,34.7,46.098,55,ON,1663.827,122.68025,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
255.0,3.0,97,4368,34.7,42.297,55,ON,1697.207,158.39566666666667,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
258.0,4.0,97,4368,34.7,40.772,55,ON,1833.3,123.32425,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
262.0,3.0,97,4368,34.7,41.978,55,ON,1676.544,169.04733333333334,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
265.0,4.0,97,4368,34.7,41.458,55,ON,1801.919,125.25675,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
269.0,3.0,97,4368,34.7,47.03,55,ON,1746.0,158.957,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
272.0,4.0,97,4368,34.7,40.909,55,ON,1745.6,117.58125,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
276.0,3.0,97,4368,34.7,42.64,55,ON,2513.412,167.968,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
279.0,4.0,97,4368,34.7,41.68,55,ON,1802.332,125.13925,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
283.0,4.0,97,4368,34.7,44.853,55,ON,1889.179,123.09075,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
287.0,3.0,97,4368,34.7,42.78,55,ON,2433.327,163.80633333333333,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
290.0,4.0,97,4368,34.7,41.01,55,ON,1628.5179999999998,119.65725,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
294.0,3.0,97,4368,34.7,41.117,55,ON,1601.955,162.655,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
297.0,4.0,97,4368,34.7,41.756,55,ON,1663.065,123.194,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
301.0,3.0,97,4368,34.7,41.292,55,ON,1641.24,167.56199999999998,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
304.0,4.0,97,4368,34.7,41.441,55,ON,1641.24,124.7215,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
308.0,4.0,97,4368,34.7,46.515,55,ON,1784.467,125.21425,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
312.0,3.0,97,4368,34.7,41.695,55,ON,1654.335,158.03233333333333,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
315.0,4.0,97,4368,34.7,42.84,55,ON,1957.64,123.84675,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
319.0,3.0,97,4368,34.7,40.856,55,ON,1762.2479999999998,207.45333333333335,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
322.0,5.0,97,4368,34.7,41.132,55,ON,1754.328,97.7584,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
327.0,3.0,97,4368,34.7,41.25,55,ON,1835.56,162.019,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
330.0,4.0,97,4368,34.7,42.161,55,ON,1706.3239999999998,119.1825,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
334.0,3.0,97,4368,34.7,42.836,55,ON,1627.3990000000003,154.98233333333334,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
337.0,4.0,97,4368,34.7,42.189,55,ON,1794.015,123.7085,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
341.0,3.0,97,4368,34.7,41.158,55,ON,1632.136,167.54933333333335,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
344.0,4.0,97,4368,34.7,41.456,55,ON,1593.225,122.34325,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
348.0,3.0,97,4368,34.7,44.649,55,ON,1640.488,175.04866666666666,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
