t_s,dt_s,soc_pct,voltage_mV,temperature_C,temperature_cpu_C,brightness,display_state,power_total_mW,power_cpu_mW,power_screen_mW,charge_counter_uAh,scenario,run_id,run_name,is_gps_on,wifi_on,cellular_on,gps_on_cfg,screen_on_cfg,brightness_target,cpu_test,brightness_norm
212.0,4.0,62,4037,32.2,36.948,64,OFF,1029.4350000000002,108.40325,0.0,2952000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
216.0,3.0,62,4037,32.2,39.226,64,OFF,976.954,154.85,0.0,2952000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
219.0,4.0,62,4037,32.2,36.79,64,OFF,1125.765,107.39775,0.0,2952000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
223.0,3.0,62,4037,32.0,39.416,64,OFF,920.436,157.78266666666667,0.0,2952000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
226.0,4.0,62,4037,32.0,39.753,64,OFF,1331.88,113.74,0.0,2952000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
230.0,3.0,62,4037,32.0,39.06,64,OFF,952.496,145.32733333333334,0.0,2952000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
233.0,4.0,62,4037,32.0,37.801,64,OFF,996.8920000000002,109.15725,0.0,2952000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
237.0,3.0,62,4037,32.0,37.097,64,OFF,988.8200000000002,175.37733333333333,0.0,2952000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
240.0,4.0,62,4037,32.0,37.988,64,OFF,1045.324,112.1755,0.0,2952000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
244.0,4.0,62,4037,32.0,40.37,64,OFF,1202.4299999999998,110.7625,0.0,2952000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
248.0,4.0,62,4037,32.0,39.828,64,OFF,932.316,109.1915,0.0,2952000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
252.0,3.0,62,4037,32.0,38.767,64,OFF,843.733,142.19,0.0,2952000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
255.0,3.0,62,4035,31.8,37.114,64,OFF,851.596,144.696,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
258.0,4.0,62,4035,31.8,36.977,64,OFF,1000.928,112.42925,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
262.0,4.0,62,4035,31.8,47.291,64,OFF,1049.1,109.4315,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
266.0,3.0,62,4035,31.8,40.075,64,OFF,835.6589999999999,149.02433333333332,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
269.0,4.0,62,4035,31.8,41.074,64,OFF,992.364,111.1695,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
273.0,3.0,62,4035,31.8,36.704,64,OFF,952.26,155.09566666666666,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
276.0,4.0,62,4035,31.8,36.531,64,OFF,1048.84,107.21225,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
280.0,3.0,62,4035,31.8,36.16,64,OFF,1072.5120000000002,143.94899999999998,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
283.0,4.0,62,4035,31.8,36.412,64,OFF,1064.712,111.12425,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
287.0,3.0,62,4035,31.7,38.089,64,OFF,1168.9899999999998,163.59066666666666,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
290.0,4.0,62,4035,31.7,38.308,64,OFF,1120.896,111.13,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
294.0,3.0,62,4035,31.7,39.219,64,OFF,1084.877,162.23833333333332,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
297.0,4.0,62,4035,31.7,38.653,64,OFF,1072.5120000000002,109.025,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
301.0,3.0,62,4035,31.7,37.04,64,OFF,1052.6130000000005,144.069,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
304.0,4.0,62,4035,31.7,38.003,64,OFF,971.953,111.1045,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
308.0,3.0,62,4035,31.7,36.985,64,OFF,967.4399999999998,150.87333333333333,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
311.0,4.0,62,4035,31.7,42.746,64,OFF,1225.12,109.49025,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
315.0,3.0,62,4035,31.7,38.395,64,OFF,778.7550000000001,144.346,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
318.0,4.0,62,4035,31.6,38.388,64,OFF,959.616,116.10675,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
322.0,3.0,62,4035,31.6,36.102,64,OFF,1127.84,148.68633333333335,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
325.0,4.0,62,4035,31.6,39.152,64,OFF,963.887,107.724,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
329.0,3.0,62,4035,31.6,36.325,64,OFF,919.524,153.65733333333333,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
332.0,4.0,62,4035,31.6,36.761,64,OFF,1064.448,106.48425,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
336.0,3.0,62,4035,31.6,41.411,64,OFF,903.392,142.68533333333332,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
339.0,4.0,62,4035,31.6,44.83,64,OFF,1084.3389999999995,108.719,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
343.0,3.0,62,4035,31.6,36.185,64,OFF,1104.494,147.25,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
346.0,4.0,62,4035,31.5,37.066,64,OFF,939.456,113.545,0.0,2942000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
350.0,3.0,61,4032,31.5,36.999,64,OFF,875.1610000000001,148.767,0.0,2936000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
353.0,4.0,61,4032,31.5,36.374,64,OFF,919.068,108.00825,0.0,2936000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
357.0,3.0,61,4032,31.5,37.671,64,OFF,891.5139999999999,150.136,0.0,2936000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
360.0,4.0,61,4032,31.5,36.072,64,OFF,1011.7809999999998,109.556,0.0,2936000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
364.0,3.0,61,4032,31.5,37.219,64,OFF,838.864,150.477,0.0,2936000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
367.0,4.0,61,4032,31.5,37.112,64,OFF,947.52,121.45025,0.0,2936000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
371.0,3.0,61,4032,31.5,37.656,64,OFF,887.0400000000001,149.71133333333333,0.0,2936000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
