t_s,dt_s,soc_pct,voltage_mV,temperature_C,temperature_cpu_C,brightness,display_state,power_total_mW,power_cpu_mW,power_screen_mW,charge_counter_uAh,scenario,run_id,run_name,is_gps_on,wifi_on,cellular_on,gps_on_cfg,screen_on_cfg,brightness_target,cpu_test,brightness_norm
0.0,0.0,92,4314,34.7,41.86,60,ON,1601.978,,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
0.0,4.0,92,4314,34.7,41.218,60,ON,1601.978,126.82325,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
4.0,3.0,92,4314,34.7,41.184,60,ON,1704.8199999999997,178.27466666666666,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
7.0,4.0,92,4314,34.7,41.964,60,ON,1830.408,125.5605,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
11.0,4.0,92,4314,34.7,43.075,60,ON,2053.962,125.6765,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
15.0,3.0,92,4314,34.7,40.682,60,ON,1649.094,164.245,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
18.0,4.0,92,4314,34.7,42.312,60,ON,1523.9009999999998,125.09625,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
22.0,4.0,92,4314,34.7,42.207,60,ON,1541.526,126.91275,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
26.0,3.0,92,4314,34.7,43.022,60,ON,1575.7050000000002,169.31766666666667,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
29.0,4.0,92,4314,34.7,41.428,60,ON,2087.976,131.575,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
33.0,4.0,92,4314,34.7,42.644,60,ON,1567.071,125.87575,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
37.0,3.0,92,4314,34.7,46.005,60,ON,1554.48,165.96766666666667,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
40.0,4.0,92,4314,34.7,40.304,60,ON,1727.2,123.959,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
44.0,4.0,92,4314,34.7,40.215,60,ON,1541.526,123.339,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
48.0,3.0,92,4314,34.7,40.412,60,ON,1985.82,169.884,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
51.0,4.0,92,4314,34.7,41.666,60,ON,1575.34,126.4815,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
55.0,4.0,92,4314,34.7,41.728,60,ON,2362.4279999999994,126.55875,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
59.0,4.0,92,4314,34.7,40.86,60,ON,1934.464,124.42675,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
63.0,3.0,92,4314,34.7,46.712,60,ON,1524.254,168.62066666666666,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
66.0,4.0,92,4314,34.7,40.975,60,ON,1502.664,126.89125,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
70.0,4.0,92,4314,34.7,41.254,60,ON,1537.208,127.422,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
74.0,3.0,92,4314,34.7,41.348,60,ON,1928.358,167.894,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
77.0,4.0,92,4314,34.7,40.747,60,ON,1708.74,125.0145,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
81.0,4.0,92,4314,34.6,41.801,60,ON,2258.44,128.38075,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
85.0,3.0,92,4314,34.6,41.754,60,ON,1773.465,166.1,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
88.0,4.0,92,4314,34.6,41.49,60,ON,1739.348,127.12825,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
92.0,4.0,92,4314,34.6,41.161,60,ON,1583.972,122.452,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
96.0,3.0,92,4314,34.6,41.692,60,ON,1635.764,170.635,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
99.0,4.0,92,4314,34.6,43.533,60,ON,1640.08,127.836,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
103.0,4.0,92,4314,34.6,44.638,60,ON,1652.6450000000002,125.3435,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
107.0,4.0,92,4314,34.6,44.947,60,ON,2313.396,126.61375,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
111.0,3.0,92,4314,34.6,43.169,60,ON,2018.952,164.74966666666668,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
114.0,4.0,92,4314,34.6,40.57,60,ON,1549.4439999999995,123.45775,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
118.0,4.0,92,4314,34.6,41.099,60,ON,1579.656,124.45325,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
122.0,3.0,92,4314,34.6,42.46,60,ON,1541.169,168.553,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
125.0,4.0,92,4314,34.6,41.441,60,ON,1571.024,125.1675,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
129.0,4.0,92,4314,34.6,41.057,60,ON,1505.935,126.94425,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
133.0,3.0,92,4314,34.6,40.592,60,ON,2222.928,167.529,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
136.0,4.0,92,4314,34.6,51.54,60,ON,1518.88,125.308,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
140.0,4.0,92,4314,34.6,41.154,60,ON,1493.3359999999998,120.07725,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
144.0,3.0,92,4314,34.5,41.191,60,ON,1592.235,169.60566666666668,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
147.0,4.0,92,4314,34.5,42.689,60,ON,1489.0199999999998,128.803,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
151.0,4.0,92,4314,34.5,41.384,60,ON,1519.232,126.57325,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
155.0,3.0,92,4314,34.5,41.636,60,ON,1643.253,170.15333333333334,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
158.0,4.0,92,4314,34.5,40.884,60,ON,1565.982,124.974,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
162.0,4.0,92,4314,34.5,40.752,60,ON,1531.4699999999998,120.6495,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
166.0,3.0,92,4314,34.5,40.319,60,ON,1566.345,166.26,775.33,4412000,S2_b060,20260202_012512,20260202_012509_S2_b060,1,1,1,1,1,60.0,0,0.23529411764705882
